No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-10-06_18-39-35
61, -4547.50, -4917.05, 782.50, 1072.64, 0.000, 0.000, 0.000, 18:39:42.170
62, -4566.89, -4943.21, 787.51, 1056.19, 0.000, 0.000, 0.000, 18:39:42.171
63, -4557.18, -4942.91, 800.08, 1049.19, 0.000, 0.000, 0.000, 18:39:42.192
64, -4557.45, -4943.20, 792.63, 1061.66, 0.000, 0.000, 0.000, 18:39:42.193
65, -4555.71, -4950.03, 781.59, 1049.40, 0.000, 0.000, 0.000, 18:39:42.243
66, -4546.03, -4927.89, 814.99, 1060.81, 0.000, 0.000, 0.000, 18:39:42.247
67, -4555.81, -4937.28, 792.26, 1061.14, 0.000, 0.000, 0.000, 18:39:42.252
68, -4557.89, -4931.46, 786.16, 1040.07, 0.000, 0.000, 0.000, 18:39:42.253
69, -4545.45, -4913.36, 787.05, 1050.73, 0.000, 0.000, 0.000, 18:39:42.256
70, -4552.53, -4923.23, 781.56, 1063.19, 0.000, 0.000, 0.000, 18:39:42.257
71, -4567.91, -4933.46, 780.63, 1040.17, 0.000, 0.000, 0.000, 18:39:42.265
72, -4573.09, -4928.74, 778.86, 1055.02, 0.000, 0.000, 0.000, 18:39:42.269
73, -4578.59, -4931.63, 761.96, 1048.43, 0.000, 0.000, 0.000, 18:39:42.271
74, -4564.28, -4927.61, 800.78, 1060.87, 0.000, 0.000, 0.000, 18:39:42.271
75, -4561.82, -4933.96, 781.12, 1050.40, 0.000, 0.000, 0.000, 18:39:42.276
76, -4561.71, -4923.59, 788.97, 1056.07, 0.000, 0.000, 0.000, 18:39:42.276
77, -4533.96, -4915.71, 795.29, 1076.88, 0.000, 0.000, 0.000, 18:39:42.292
78, -4559.38, -4927.69, 807.00, 1071.10, 0.000, 0.000, 0.000, 18:39:42.292
79, -4564.21, -4935.43, 800.57, 1077.44, 0.000, 0.000, 0.000, 18:39:42.292
80, -4567.32, -4933.30, 793.69, 1089.93, 0.000, 0.000, 0.000, 18:39:42.293
81, -4579.19, -4935.61, 779.73, 1053.00, 0.000, 0.000, 0.000, 18:39:42.301
82, -4564.93, -4929.42, 782.50, 1058.94, 0.000, 0.000, 0.000, 18:39:42.302
83, -4564.65, -4930.49, 775.07, 1060.55, 0.000, 0.000, 0.000, 18:39:42.305
