%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-26-57
64, 0.00, -3875.94, -3543.40, -3001.51, 0.000, 0.000, 0.000, 13:27:28.851
65, 0.00, -3629.69, -3320.47, -2814.18, 0.000, 0.000, 0.000, 13:27:28.851
66, 0.00, -3747.02, -3426.71, -2890.99, 0.000, 0.000, 0.000, 13:27:28.852
67, 0.00, -4015.15, -3663.39, -3105.10, 0.000, 0.000, 0.000, 13:27:28.852
68, 0.00, -3851.94, -3546.51, -3009.05, 0.000, 0.000, 0.000, 13:27:28.853
69, 0.00, -3623.79, -3337.88, -2825.09, 0.000, 0.000, 0.000, 13:27:28.853
70, 0.00, -3736.37, -3452.40, -2903.43, 0.000, 0.000, 0.000, 13:27:28.854
71, 0.00, -4002.02, -3680.51, -3121.99, 0.000, 0.000, 0.000, 13:27:28.855
72, 0.00, -3879.88, -3568.33, -3029.39, 0.000, 0.000, 0.000, 13:27:28.857
73, 0.00, -3649.48, -3349.87, -2844.70, 0.000, 0.000, 0.000, 13:27:28.859
74, 0.00, -3750.08, -3442.05, -2904.95, 0.000, 0.000, 0.000, 13:27:28.860
75, 0.00, -4018.11, -3693.50, -3130.92, 0.000, 0.000, 0.000, 13:27:28.861
76, 0.00, -3890.05, -3565.32, -3025.28, 0.000, 0.000, 0.000, 13:27:28.861
77, 0.00, -3655.49, -3351.20, -2852.92, 0.000, 0.000, 0.000, 13:27:28.869
78, 0.00, -3760.77, -3456.40, -2911.77, 0.000, 0.000, 0.000, 13:27:28.870
79, 0.00, -4014.37, -3679.07, -3125.51, 0.000, 0.000, 0.000, 13:27:28.871
80, 0.00, -3885.15, -3556.48, -3029.86, 0.000, 0.000, 0.000, 13:27:28.871
81, 0.00, -3672.11, -3352.35, -2850.53, 0.000, 0.000, 0.000, 13:27:28.872
82, 0.00, -3766.90, -3451.15, -2910.31, 0.000, 0.000, 0.000, 13:27:28.872
83, 0.00, -4004.48, -3664.65, -3102.32, 0.000, 0.000, 0.000, 13:27:28.872
84, 0.00, -3864.85, -3547.02, -3011.74, 0.000, 0.000, 0.000, 13:27:28.873
85, 0.00, -3648.94, -3357.36, -2841.89, 0.000, 0.000, 0.000, 13:27:28.873
86, 0.00, -3751.56, -3445.60, -2895.56, 0.000, 0.000, 0.000, 13:27:28.874
87, 0.00, -4007.09, -3665.40, -3101.39, 0.000, 0.000, 0.000, 13:27:28.878
88, 0.00, -3879.02, -3553.79, -3013.35, 0.000, 0.000, 0.000, 13:27:28.879
89, 0.00, -3644.53, -3337.79, -2823.77, 0.000, 0.000, 0.000, 13:27:28.892
90, 0.00, -3741.60, -3438.14, -2884.16, 0.000, 0.000, 0.000, 13:27:28.893
91, 0.00, -4007.67, -3656.15, -3101.00, 0.000, 0.000, 0.000, 13:27:28.893
92, 0.00, -3887.06, -3553.08, -3026.10, 0.000, 0.000, 0.000, 13:27:28.893
93, 0.00, -3652.89, -3346.78, -2843.37, 0.000, 0.000, 0.000, 13:27:28.910
94, 0.00, -3745.55, -3431.40, -2897.27, 0.000, 0.000, 0.000, 13:27:28.910
95, 0.00, -4016.09, -3681.85, -3118.06, 0.000, 0.000, 0.000, 13:27:28.911
96, 0.00, -3878.46, -3565.61, -3021.95, 0.000, 0.000, 0.000, 13:27:28.911
97, 0.00, -3647.92, -3352.76, -2838.36, 0.000, 0.000, 0.000, 13:27:28.929
98, 0.00, -3770.79, -3438.47, -2898.13, 0.000, 0.000, 0.000, 13:27:28.930
99, 0.00, -4017.91, -3689.77, -3127.78, 0.000, 0.000, 0.000, 13:27:28.939
100, 0.00, -3853.64, -3556.20, -3029.01, 0.000, 0.000, 0.000, 13:27:28.941
101, 0.00, -3639.39, -3349.28, -2840.37, 0.000, 0.000, 0.000, 13:27:28.941
102, 0.00, -3734.71, -3443.67, -2897.39, 0.000, 0.000, 0.000, 13:27:28.942
103, 0.00, -4011.74, -3692.94, -3125.36, 0.000, 0.000, 0.000, 13:27:28.952
104, 0.00, -3864.72, -3554.68, -3014.62, 0.000, 0.000, 0.000, 13:27:28.952
105, 0.00, -3641.26, -3337.94, -2821.50, 0.000, 0.000, 0.000, 13:27:28.968
106, 0.00, -3745.28, -3444.56, -2896.81, 0.000, 0.000, 0.000, 13:27:28.968
107, 0.00, -4007.71, -3679.45, -3112.25, 0.000, 0.000, 0.000, 13:27:28.969
108, 0.00, -3893.37, -3571.04, -3036.56, 0.000, 0.000, 0.000, 13:27:28.969
109, 0.00, -3655.42, -3349.07, -2846.66, 0.000, 0.000, 0.000, 13:27:28.983
110, 0.00, -3751.82, -3441.39, -2900.97, 0.000, 0.000, 0.000, 13:27:29.013
111, 0.00, -4020.59, -3677.37, -3116.97, 0.000, 0.000, 0.000, 13:27:29.013
112, 0.00, -3893.13, -3557.74, -3020.19, 0.000, 0.000, 0.000, 13:27:29.014
113, 0.00, -3658.58, -3336.69, -2829.81, 0.000, 0.000, 0.000, 13:27:29.027
114, 0.00, -3761.00, -3455.60, -2913.36, 0.000, 0.000, 0.000, 13:27:29.028
115, 0.00, -4022.07, -3687.45, -3129.74, 0.000, 0.000, 0.000, 13:27:29.028
116, 0.00, -3896.31, -3571.14, -3037.80, 0.000, 0.000, 0.000, 13:27:29.029
117, 0.00, -3661.02, -3357.82, -2851.35, 0.000, 0.000, 0.000, 13:27:29.029
118, 0.00, -3752.66, -3446.52, -2904.65, 0.000, 0.000, 0.000, 13:27:29.029
119, 0.00, -4026.17, -3696.89, -3139.96, 0.000, 0.000, 0.000, 13:27:29.039
120, 0.00, -3892.99, -3575.54, -3050.73, 0.000, 0.000, 0.000, 13:27:29.040
121, 0.00, -3650.00, -3354.47, -2856.43, 0.000, 0.000, 0.000, 13:27:29.042
122, 0.00, -3756.04, -3454.28, -2923.12, 0.000, 0.000, 0.000, 13:27:29.044
123, 0.00, -4030.85, -3693.94, -3132.59, 0.000, 0.000, 0.000, 13:27:29.058
124, 0.00, -3895.26, -3563.96, -3025.31, 0.000, 0.000, 0.000, 13:27:29.059
125, 0.00, -3651.19, -3345.32, -2834.52, 0.000, 0.000, 0.000, 13:27:29.059
126, 0.00, -3736.27, -3426.63, -2876.42, 0.000, 0.000, 0.000, 13:27:29.059
127, 0.00, -4017.38, -3670.02, -3107.56, 0.000, 0.000, 0.000, 13:27:29.072
128, 0.00, -3904.11, -3573.14, -3035.79, 0.000, 0.000, 0.000, 13:27:29.072
129, 0.00, -3653.71, -3346.10, -2835.06, 0.000, 0.000, 0.000, 13:27:29.087
130, 0.00, -3746.07, -3436.51, -2897.56, 0.000, 0.000, 0.000, 13:27:29.087
131, 0.00, -4022.86, -3691.29, -3119.56, 0.000, 0.000, 0.000, 13:27:29.088
132, 0.00, -3884.90, -3567.00, -3023.81, 0.000, 0.000, 0.000, 13:27:29.088
133, 0.00, -3647.65, -3344.08, -2834.03, 0.000, 0.000, 0.000, 13:27:29.104
134, 0.00, -3739.68, -3433.75, -2892.58, 0.000, 0.000, 0.000, 13:27:29.104
135, 0.00, -4011.73, -3672.63, -3116.31, 0.000, 0.000, 0.000, 13:27:29.133
136, 0.00, -3872.68, -3562.20, -3026.84, 0.000, 0.000, 0.000, 13:27:29.134
137, 0.00, -3637.13, -3353.31, -2838.96, 0.000, 0.000, 0.000, 13:27:29.136
138, 0.00, -3731.86, -3433.37, -2883.36, 0.000, 0.000, 0.000, 13:27:29.137
139, 0.00, -4018.85, -3683.57, -3117.34, 0.000, 0.000, 0.000, 13:27:29.138
