%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 17.03, 14.44, 19.04, 18.17, 0.000, 0.000, 0.000, 09:47:02.116, 7
1, 19.34, 16.94, 21.45, 18.85, 0.000, 0.000, 0.000, 09:47:02.129, 7
2, 10.82, 9.61, 14.82, 10.32, 0.000, 0.000, 0.000, 09:47:02.130, 7
3, 10.98, 8.88, 15.24, 15.13, 0.000, 0.000, 0.000, 09:47:02.144, 7
4, 14.47, 14.75, 21.73, 19.88, 0.000, 0.000, 0.000, 09:47:02.145, 7
5, 13.91, 11.36, 19.70, 17.41, 0.000, 0.000, 0.000, 09:47:02.146, 7
6, 11.81, 9.36, 13.66, 18.47, 0.000, 0.000, 0.000, 09:47:02.147, 7
7, 12.36, 7.93, 12.21, 9.90, 0.000, 0.000, 0.000, 09:47:02.159, 7
8, 7.75, 10.59, 13.08, 12.97, 0.000, 0.000, 0.000, 09:47:02.159, 7
9, 18.77, 18.80, 24.32, 26.02, 0.000, 0.000, 0.000, 09:47:02.174, 7
10, 15.82, 10.51, 12.43, 15.98, 0.000, 0.000, 0.000, 09:47:02.174, 7
11, 8.63, 10.80, 10.00, 13.71, 0.000, 0.000, 0.000, 09:47:02.175, 7
12, 16.27, 19.35, 15.69, 17.46, 0.000, 0.000, 0.000, 09:47:02.175, 7
13, 15.46, 16.00, 23.35, 19.72, 0.000, 0.000, 0.000, 09:47:02.190, 7
14, 15.60, 8.77, 9.56, 13.00, 0.000, 0.000, 0.000, 09:47:02.191, 7
15, 12.21, 11.48, 13.97, 12.92, 0.000, 0.000, 0.000, 09:47:02.204, 7
16, 17.06, 14.32, 15.91, 20.06, 0.000, 0.000, 0.000, 09:47:02.205, 7
17, 18.76, 15.74, 21.58, 16.83, 0.000, 0.000, 0.000, 09:47:02.205, 7
18, 10.98, 10.54, 11.96, 13.10, 0.000, 0.000, 0.000, 09:47:02.206, 7
19, 9.86, 8.65, 9.98, 12.43, 0.000, 0.000, 0.000, 09:47:02.220, 7
20, 15.48, 9.98, 17.48, 14.40, 0.000, 0.000, 0.000, 09:47:02.221, 7
21, 17.71, 17.03, 23.66, 22.36, 0.000, 0.000, 0.000, 09:47:02.234, 7
22, 9.33, 11.46, 16.33, 14.84, 0.000, 0.000, 0.000, 09:47:02.235, 7
23, 11.20, 8.32, 13.17, 10.81, 0.000, 0.000, 0.000, 09:47:02.235, 7
24, 13.50, 10.49, 19.48, 16.90, 0.000, 0.000, 0.000, 09:47:02.237, 7
25, 17.13, 18.32, 19.32, 24.42, 0.000, 0.000, 0.000, 09:47:02.250, 7
26, 8.46, 8.50, 14.27, 10.64, 0.000, 0.000, 0.000, 09:47:02.252, 7
27, 9.05, 13.01, 13.99, 15.81, 0.000, 0.000, 0.000, 09:47:02.280, 7
28, 17.60, 18.33, 19.35, 15.82, 0.000, 0.000, 0.000, 09:47:02.280, 7
29, 17.70, 19.26, 16.63, 16.48, 0.000, 0.000, 0.000, 09:47:02.281, 7
30, 12.23, 12.09, 12.88, 14.59, 0.000, 0.000, 0.000, 09:47:02.282, 7
31, 12.75, 13.19, 17.53, 11.81, 0.000, 0.000, 0.000, 09:47:02.283, 7
32, 9.57, 13.82, 12.36, 15.93, 0.000, 0.000, 0.000, 09:47:02.285, 7
33, 15.31, 16.67, 19.39, 18.61, 0.000, 0.000, 0.000, 09:47:02.288, 7
34, 15.11, 12.91, 15.99, 12.09, 0.000, 0.000, 0.000, 09:47:02.288, 7
35, 12.28, 4.36, 11.17, 11.07, 0.000, 0.000, 0.000, 09:47:02.295, 7
36, 10.22, 11.37, 19.41, 17.82, 0.000, 0.000, 0.000, 09:47:02.295, 7
37, 17.66, 20.80, 25.06, 18.48, 0.000, 0.000, 0.000, 09:47:02.309, 7
38, 11.57, 8.36, 15.77, 10.11, 0.000, 0.000, 0.000, 09:47:02.310, 7
39, 13.20, 11.97, 14.15, 10.68, 0.000, 0.000, 0.000, 09:47:02.324, 7
40, 14.74, 15.27, 17.94, 16.71, 0.000, 0.000, 0.000, 09:47:02.325, 7
41, 15.73, 16.23, 19.05, 21.65, 0.000, 0.000, 0.000, 09:47:02.325, 7
42, 12.32, 13.92, 14.64, 15.50, 0.000, 0.000, 0.000, 09:47:02.325, 7
43, 7.22, 6.73, 13.20, 11.56, 0.000, 0.000, 0.000, 09:47:02.340, 7
44, 13.22, 12.13, 12.74, 13.55, 0.000, 0.000, 0.000, 09:47:02.340, 7
45, 20.36, 17.03, 20.28, 21.72, 0.000, 0.000, 0.000, 09:47:02.354, 7
46, 13.35, 14.88, 16.41, 14.37, 0.000, 0.000, 0.000, 09:47:02.355, 7
47, 12.64, 9.27, 10.34, 8.75, 0.000, 0.000, 0.000, 09:47:02.355, 7
48, 18.11, 13.09, 20.71, 15.55, 0.000, 0.000, 0.000, 09:47:02.355, 7
49, 15.18, 12.54, 18.20, 20.25, 0.000, 0.000, 0.000, 09:47:02.369, 7
50, 14.56, 8.09, 10.88, 13.48, 0.000, 0.000, 0.000, 09:47:02.370, 7
51, 15.58, 7.68, 8.82, 14.91, 0.000, 0.000, 0.000, 09:47:02.385, 7
52, 16.81, 16.34, 20.07, 16.51, 0.000, 0.000, 0.000, 09:47:02.386, 7
53, 17.40, 13.62, 16.96, 15.73, 0.000, 0.000, 0.000, 09:47:02.386, 7
54, 12.49, 14.22, 17.40, 16.84, 0.000, 0.000, 0.000, 09:47:02.386, 7
55, 13.98, 9.13, 17.47, 14.91, 0.000, 0.000, 0.000, 09:47:02.400, 7
56, 13.40, 12.96, 22.28, 15.38, 0.000, 0.000, 0.000, 09:47:02.401, 7
57, 16.07, 18.96, 23.18, 21.29, 0.000, 0.000, 0.000, 09:47:02.415, 7
58, 15.93, 14.33, 17.88, 18.19, 0.000, 0.000, 0.000, 09:47:02.416, 7
59, 7.83, 7.76, 10.71, 12.79, 0.000, 0.000, 0.000, 09:47:02.417, 7
60, 14.80, 14.21, 21.06, 18.13, 0.000, 0.000, 0.000, 09:47:02.417, 7
61, 16.35, 17.24, 20.95, 17.71, 0.000, 0.000, 0.000, 09:47:02.429, 7
62, 13.92, 10.23, 14.90, 11.51, 0.000, 0.000, 0.000, 09:47:02.430, 7
63, 11.02, 6.76, 12.27, 13.04, 0.000, 0.000, 0.000, 09:47:02.444, 7
64, 14.74, 12.94, 15.87, 20.97, 0.000, 0.000, 0.000, 09:47:02.445, 7
65, 16.49, 17.33, 16.10, 15.69, 0.000, 0.000, 0.000, 09:47:02.445, 7
66, 14.08, 9.80, 12.09, 16.88, 0.000, 0.000, 0.000, 09:47:02.445, 7
67, 9.62, 8.06, 11.12, 13.46, 0.000, 0.000, 0.000, 09:47:02.459, 7
68, 12.78, 11.80, 14.71, 14.12, 0.000, 0.000, 0.000, 09:47:02.460, 7
69, 17.36, 18.38, 19.46, 21.65, 0.000, 0.000, 0.000, 09:47:02.474, 7
70, 15.07, 15.10, 20.09, 15.79, 0.000, 0.000, 0.000, 09:47:02.475, 7
71, 5.94, 7.03, 12.52, 7.89, 0.000, 0.000, 0.000, 09:47:02.475, 7
72, 10.63, 14.47, 14.51, 16.80, 0.000, 0.000, 0.000, 09:47:02.475, 7
73, 18.18, 17.25, 25.45, 20.32, 0.000, 0.000, 0.000, 09:47:02.489, 7
74, 776.54, 118.92, 33.83, 854.15, 0.000, 0.000, 0.000, 09:47:02.490, 7
