%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 11.26, 10.90, 0.00, 15.05, 0.000, 0.000, 0.000, 09:24:29.318, 7
1, 13.27, 10.16, 0.00, 13.33, 0.000, 0.000, 0.000, 09:24:29.335, 7
2, 11.99, 8.40, 0.00, 12.80, 0.000, 0.000, 0.000, 09:24:29.337, 7
3, 19.90, 20.60, 0.00, 23.83, 0.000, 0.000, 0.000, 09:24:29.343, 7
4, 18.29, 17.95, 0.00, 18.72, 0.000, 0.000, 0.000, 09:24:29.346, 7
5, 8.85, 6.25, 0.00, 10.78, 0.000, 0.000, 0.000, 09:24:29.352, 7
6, 15.05, 17.11, 0.00, 22.18, 0.000, 0.000, 0.000, 09:24:29.354, 7
7, 17.84, 18.01, 0.00, 22.87, 0.000, 0.000, 0.000, 09:24:29.358, 7
8, 11.79, 14.23, 0.00, 15.11, 0.000, 0.000, 0.000, 09:24:29.359, 7
9, 12.35, 10.43, 0.00, 13.58, 0.000, 0.000, 0.000, 09:24:29.371, 7
10, 11.83, 14.41, 0.00, 17.76, 0.000, 0.000, 0.000, 09:24:29.373, 7
11, 18.03, 14.55, 0.00, 17.30, 0.000, 0.000, 0.000, 09:24:29.375, 7
12, 16.00, 14.12, 0.00, 17.25, 0.000, 0.000, 0.000, 09:24:29.381, 7
13, 13.33, 12.00, 0.00, 13.19, 0.000, 0.000, 0.000, 09:24:29.393, 7
14, 11.55, 7.70, 0.00, 10.65, 0.000, 0.000, 0.000, 09:24:29.395, 7
15, 16.29, 16.61, 0.00, 24.14, 0.000, 0.000, 0.000, 09:24:29.419, 7
16, 16.66, 15.71, 0.00, 16.80, 0.000, 0.000, 0.000, 09:24:29.419, 7
17, 14.14, 10.22, 0.00, 15.54, 0.000, 0.000, 0.000, 09:24:29.419, 7
18, 18.80, 12.13, 0.00, 16.26, 0.000, 0.000, 0.000, 09:24:29.419, 7
19, 18.52, 20.86, 0.00, 24.81, 0.000, 0.000, 0.000, 09:24:29.420, 7
20, 12.58, 13.95, 0.00, 16.10, 0.000, 0.000, 0.000, 09:24:29.420, 7
21, 13.06, 9.69, 0.00, 14.93, 0.000, 0.000, 0.000, 09:24:29.421, 7
22, 15.68, 15.02, 0.00, 16.59, 0.000, 0.000, 0.000, 09:24:29.421, 7
23, 18.08, 15.92, 0.00, 16.23, 0.000, 0.000, 0.000, 09:24:29.448, 7
24, 17.28, 16.27, 0.00, 19.74, 0.000, 0.000, 0.000, 09:24:29.448, 7
25, 10.90, 7.22, 0.00, 13.95, 0.000, 0.000, 0.000, 09:24:29.450, 7
26, 11.58, 13.74, 0.00, 13.53, 0.000, 0.000, 0.000, 09:24:29.453, 7
27, 18.06, 14.02, 0.00, 20.77, 0.000, 0.000, 0.000, 09:24:29.463, 7
28, 12.92, 16.72, 0.00, 14.93, 0.000, 0.000, 0.000, 09:24:29.464, 7
29, 8.35, 7.88, 0.00, 8.57, 0.000, 0.000, 0.000, 09:24:29.464, 7
30, 13.78, 14.78, 0.00, 16.77, 0.000, 0.000, 0.000, 09:24:29.465, 7
31, 18.97, 13.49, 0.00, 20.07, 0.000, 0.000, 0.000, 09:24:29.477, 7
32, 10.47, 13.16, 0.00, 8.44, 0.000, 0.000, 0.000, 09:24:29.478, 7
33, 12.57, 10.99, 0.00, 12.70, 0.000, 0.000, 0.000, 09:24:29.492, 7
34, 17.26, 14.34, 0.00, 17.18, 0.000, 0.000, 0.000, 09:24:29.493, 7
35, 15.59, 15.84, 0.00, 17.10, 0.000, 0.000, 0.000, 09:24:29.493, 7
36, 16.01, 14.11, 0.00, 16.53, 0.000, 0.000, 0.000, 09:24:29.493, 7
37, 12.21, 10.63, 0.00, 12.15, 0.000, 0.000, 0.000, 09:24:29.507, 7
