%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-26_13-01-46
40, 11.49, 14.33, 9.55, 17.60, 0.000, 0.000, 0.000, 13:01:50.062
41, 14.80, 16.82, 16.42, 21.05, 0.000, 0.000, 0.000, 13:01:50.062
42, 10.43, 15.19, 16.60, 15.96, 0.000, 0.000, 0.000, 13:01:50.063
43, 5.97, 12.55, 8.13, 6.72, 0.000, 0.000, 0.000, 13:01:50.077
44, 7.26, 9.40, 10.36, 12.19, 0.000, 0.000, 0.000, 13:01:50.077
45, 12.30, 18.36, 18.20, 19.79, 0.000, 0.000, 0.000, 13:01:50.092
46, 12.35, 15.59, 13.45, 18.13, 0.000, 0.000, 0.000, 13:01:50.092
47, 7.52, 13.19, 9.34, 12.40, 0.000, 0.000, 0.000, 13:01:50.093
48, 6.55, 13.00, 10.37, 16.29, 0.000, 0.000, 0.000, 13:01:50.093
49, 12.81, 16.61, 15.60, 19.39, 0.000, 0.000, 0.000, 13:01:50.107
50, 12.34, 17.42, 13.36, 17.17, 0.000, 0.000, 0.000, 13:01:50.108
51, 6.50, 14.00, 10.33, 10.74, 0.000, 0.000, 0.000, 13:01:50.123
52, 7.23, 9.45, 8.90, 8.63, 0.000, 0.000, 0.000, 13:01:50.125
53, 9.01, 15.02, 17.67, 22.86, 0.000, 0.000, 0.000, 13:01:50.125
54, 15.84, 23.68, 16.77, 15.85, 0.000, 0.000, 0.000, 13:01:50.125
55, 7.27, 8.02, 9.71, 13.30, 0.000, 0.000, 0.000, 13:01:50.139
56, 9.72, 14.39, 14.65, 14.81, 0.000, 0.000, 0.000, 13:01:50.140
57, 12.38, 20.56, 15.40, 17.01, 0.000, 0.000, 0.000, 13:01:50.152
58, 12.84, 17.87, 14.85, 18.99, 0.000, 0.000, 0.000, 13:01:50.153
59, 6.88, 12.19, 12.67, 9.70, 0.000, 0.000, 0.000, 13:01:50.154
60, 11.24, 11.38, 13.99, 12.84, 0.000, 0.000, 0.000, 13:01:50.155
61, 14.09, 17.29, 15.59, 21.15, 0.000, 0.000, 0.000, 13:01:50.168
62, 8.52, 18.95, 17.16, 18.39, 0.000, 0.000, 0.000, 13:01:50.169
63, 7.55, 10.16, 12.37, 13.67, 0.000, 0.000, 0.000, 13:01:50.182
64, 8.64, 10.25, 11.99, 9.70, 0.000, 0.000, 0.000, 13:01:50.182
65, 8.87, 18.93, 12.57, 16.53, 0.000, 0.000, 0.000, 13:01:50.183
66, 9.19, 15.64, 15.48, 15.69, 0.000, 0.000, 0.000, 13:01:50.183
67, 8.77, 14.32, 8.46, 11.99, 0.000, 0.000, 0.000, 13:01:50.197
68, 9.01, 15.82, 12.62, 15.58, 0.000, 0.000, 0.000, 13:01:50.197
69, 12.62, 17.71, 14.93, 17.70, 0.000, 0.000, 0.000, 13:01:50.211
70, 12.57, 13.47, 13.63, 17.36, 0.000, 0.000, 0.000, 13:01:50.212
71, 6.38, 8.13, 8.79, 11.14, 0.000, 0.000, 0.000, 13:01:50.212
72, 7.93, 11.13, 7.94, 15.95, 0.000, 0.000, 0.000, 13:01:50.212
73, 9.86, 16.01, 17.21, 20.54, 0.000, 0.000, 0.000, 13:01:50.227
74, 10.30, 14.06, 14.28, 22.35, 0.000, 0.000, 0.000, 13:01:50.228
75, 10.54, 9.22, 6.36, 11.21, 0.000, 0.000, 0.000, 13:01:50.242
76, 10.14, 11.87, 13.18, 12.40, 0.000, 0.000, 0.000, 13:01:50.242
77, 10.23, 12.38, 13.65, 19.91, 0.000, 0.000, 0.000, 13:01:50.243
78, 13.97, 23.15, 17.59, 20.42, 0.000, 0.000, 0.000, 13:01:50.243
79, 10.80, 14.90, 8.98, 15.40, 0.000, 0.000, 0.000, 13:01:50.257
80, 7.35, 11.75, 11.92, 12.99, 0.000, 0.000, 0.000, 13:01:50.257
81, 11.15, 17.28, 19.34, 20.38, 0.000, 0.000, 0.000, 13:01:50.272
82, 16.45, 17.26, 17.54, 18.30, 0.000, 0.000, 0.000, 13:01:50.274
83, 6.18, 15.53, 5.99, 12.51, 0.000, 0.000, 0.000, 13:01:50.275
84, 7.31, 11.53, 11.58, 10.47, 0.000, 0.000, 0.000, 13:01:50.275
85, 11.32, 19.00, 19.26, 17.31, 0.000, 0.000, 0.000, 13:01:50.288
86, 15.62, 17.18, 15.15, 16.57, 0.000, 0.000, 0.000, 13:01:50.290
87, 9.79, 8.61, 7.91, 15.28, 0.000, 0.000, 0.000, 13:01:50.302
88, 7.02, 9.18, 11.18, 14.81, 0.000, 0.000, 0.000, 13:01:50.303
89, 13.53, 18.33, 17.73, 21.46, 0.000, 0.000, 0.000, 13:01:50.303
90, 11.21, 16.26, 16.06, 14.62, 0.000, 0.000, 0.000, 13:01:50.303
91, 8.21, 13.33, 11.45, 13.87, 0.000, 0.000, 0.000, 13:01:50.318
92, 10.87, 12.91, 15.28, 12.80, 0.000, 0.000, 0.000, 13:01:50.319
93, 12.35, 22.33, 19.32, 21.34, 0.000, 0.000, 0.000, 13:01:50.332
94, 16.56, 20.74, 17.42, 18.37, 0.000, 0.000, 0.000, 13:01:50.333
95, 4.81, 12.89, 12.53, 16.40, 0.000, 0.000, 0.000, 13:01:50.333
96, 4.63, 11.83, 10.68, 14.70, 0.000, 0.000, 0.000, 13:01:50.333
97, 12.61, 18.52, 13.28, 18.13, 0.000, 0.000, 0.000, 13:01:50.347
98, 15.26, 17.85, 13.55, 22.08, 0.000, 0.000, 0.000, 13:01:50.347
99, 8.47, 10.52, 8.33, 17.74, 0.000, 0.000, 0.000, 13:01:50.362
100, 9.12, 10.89, 14.54, 16.29, 0.000, 0.000, 0.000, 13:01:50.362
101, 12.38, 18.10, 14.85, 16.09, 0.000, 0.000, 0.000, 13:01:50.362
102, 7.05, 17.32, 15.25, 16.19, 0.000, 0.000, 0.000, 13:01:50.363
103, 7.23, 12.29, 10.61, 15.20, 0.000, 0.000, 0.000, 13:01:50.377
104, 8.98, 11.24, 12.17, 10.05, 0.000, 0.000, 0.000, 13:01:50.377
105, 14.36, 20.56, 15.99, 15.47, 0.000, 0.000, 0.000, 13:01:50.391
106, 8.08, 17.61, 13.95, 16.74, 0.000, 0.000, 0.000, 13:01:50.392
107, 9.44, 16.28, 7.37, 16.34, 0.000, 0.000, 0.000, 13:01:50.399
108, 8.64, 11.95, 8.35, 15.77, 0.000, 0.000, 0.000, 13:01:50.399
109, 11.05, 17.75, 15.92, 16.09, 0.000, 0.000, 0.000, 13:01:50.407
110, 12.65, 16.96, 14.15, 17.73, 0.000, 0.000, 0.000, 13:01:50.407
111, 10.83, 11.61, 9.72, 15.36, 0.000, 0.000, 0.000, 13:01:50.423
112, 2.79, 6.97, 6.25, 7.16, 0.000, 0.000, 0.000, 13:01:50.425
113, 17.18, 17.85, 16.83, 17.13, 0.000, 0.000, 0.000, 13:01:50.425
114, 16.40, 17.92, 17.65, 13.69, 0.000, 0.000, 0.000, 13:01:50.425
115, 8.55, 13.10, 7.68, 10.14, 0.000, 0.000, 0.000, 13:01:50.437
116, 3.76, 11.51, 8.12, 9.97, 0.000, 0.000, 0.000, 13:01:50.438
117, 13.51, 16.75, 15.77, 17.10, 0.000, 0.000, 0.000, 13:01:50.453
118, 8.60, 18.36, 13.72, 19.83, 0.000, 0.000, 0.000, 13:01:50.454
119, 9.63, 15.66, 12.01, 16.74, 0.000, 0.000, 0.000, 13:01:50.458
120, 5.13, 13.99, 14.24, 13.99, 0.000, 0.000, 0.000, 13:01:50.458
121, 13.12, 16.48, 16.35, 18.47, 0.000, 0.000, 0.000, 13:01:50.470
122, 11.99, 19.21, 19.35, 19.27, 0.000, 0.000, 0.000, 13:01:50.470
123, 6.04, 10.20, 11.60, 15.19, 0.000, 0.000, 0.000, 13:01:50.483
124, 8.66, 8.82, 5.60, 13.07, 0.000, 0.000, 0.000, 13:01:50.484
125, 9.35, 15.19, 16.57, 18.04, 0.000, 0.000, 0.000, 13:01:50.489
126, 14.21, 16.08, 16.57, 21.39, 0.000, 0.000, 0.000, 13:01:50.492
127, 9.86, 12.16, 8.79, 10.85, 0.000, 0.000, 0.000, 13:01:50.497
128, 8.52, 12.86, 11.32, 14.43, 0.000, 0.000, 0.000, 13:01:50.497
129, 8.92, 17.10, 13.99, 15.48, 0.000, 0.000, 0.000, 13:01:50.512
130, 14.46, 16.11, 14.11, 19.19, 0.000, 0.000, 0.000, 13:01:50.512
131, 8.29, 10.84, 8.16, 12.74, 0.000, 0.000, 0.000, 13:01:50.512
132, 9.00, 13.60, 10.60, 14.18, 0.000, 0.000, 0.000, 13:01:50.512
133, 13.63, 20.35, 16.85, 18.76, 0.000, 0.000, 0.000, 13:01:50.527
134, 14.44, 16.56, 17.90, 21.45, 0.000, 0.000, 0.000, 13:01:50.527
135, 10.26, 14.38, 11.42, 11.28, 0.000, 0.000, 0.000, 13:01:50.541
136, 8.76, 10.30, 11.33, 12.62, 0.000, 0.000, 0.000, 13:01:50.542
137, 15.21, 13.57, 17.14, 19.43, 0.000, 0.000, 0.000, 13:01:50.542
138, 11.38, 18.49, 14.91, 17.13, 0.000, 0.000, 0.000, 13:01:50.542
139, 8.84, 14.15, 16.60, 14.51, 0.000, 0.000, 0.000, 13:01:50.557
140, 9.45, 11.79, 10.54, 12.82, 0.000, 0.000, 0.000, 13:01:50.557
141, 14.51, 17.06, 19.53, 21.70, 0.000, 0.000, 0.000, 13:01:50.574
142, 10.21, 21.18, 13.03, 17.05, 0.000, 0.000, 0.000, 13:01:50.575
143, 9.30, 13.96, 12.75, 11.61, 0.000, 0.000, 0.000, 13:01:50.575
144, 6.27, 11.47, 7.65, 10.99, 0.000, 0.000, 0.000, 13:01:50.575
145, 9.81, 17.97, 12.72, 17.21, 0.000, 0.000, 0.000, 13:01:50.587
146, 10.38, 18.23, 18.35, 22.70, 0.000, 0.000, 0.000, 13:01:50.589
147, 7.68, 12.06, 9.13, 15.11, 0.000, 0.000, 0.000, 13:01:50.603
148, 5.60, 9.31, 8.34, 9.79, 0.000, 0.000, 0.000, 13:01:50.603
149, 9.56, 18.87, 17.32, 18.57, 0.000, 0.000, 0.000, 13:01:50.603
150, 14.77, 24.67, 16.57, 18.19, 0.000, 0.000, 0.000, 13:01:50.603
151, 10.64, 15.43, 11.71, 10.70, 0.000, 0.000, 0.000, 13:01:50.618
152, 6.09, 14.07, 9.74, 8.77, 0.000, 0.000, 0.000, 13:01:50.618
153, 8.09, 16.05, 13.18, 18.59, 0.000, 0.000, 0.000, 13:01:50.632
154, 14.28, 18.65, 13.42, 19.95, 0.000, 0.000, 0.000, 13:01:50.632
155, 9.33, 10.36, 10.65, 13.65, 0.000, 0.000, 0.000, 13:01:50.633
156, 6.46, 6.77, 8.25, 8.99, 0.000, 0.000, 0.000, 13:01:50.633
157, 11.17, 14.60, 14.35, 14.79, 0.000, 0.000, 0.000, 13:01:50.647
158, 12.40, 12.89, 12.40, 18.53, 0.000, 0.000, 0.000, 13:01:50.647
159, 8.47, 13.68, 8.77, 13.49, 0.000, 0.000, 0.000, 13:01:50.662
160, 5.17, 9.80, 5.18, 12.93, 0.000, 0.000, 0.000, 13:01:50.662
161, 16.53, 18.51, 12.32, 15.80, 0.000, 0.000, 0.000, 13:01:50.662
162, 14.14, 17.55, 15.57, 20.63, 0.000, 0.000, 0.000, 13:01:50.662
163, 10.44, 11.33, 11.52, 12.35, 0.000, 0.000, 0.000, 13:01:50.677
164, 4.72, 11.04, 9.82, 11.12, 0.000, 0.000, 0.000, 13:01:50.677
165, 11.32, 16.25, 17.27, 15.69, 0.000, 0.000, 0.000, 13:01:50.692
166, 10.74, 19.40, 18.64, 20.33, 0.000, 0.000, 0.000, 13:01:50.692
167, 10.41, 14.34, 11.29, 13.39, 0.000, 0.000, 0.000, 13:01:50.692
168, 6.90, 12.87, 8.19, 10.15, 0.000, 0.000, 0.000, 13:01:50.692
169, 10.18, 14.68, 13.02, 16.62, 0.000, 0.000, 0.000, 13:01:50.707
170, 16.47, 19.36, 21.12, 19.76, 0.000, 0.000, 0.000, 13:01:50.707
171, 10.19, 13.20, 9.94, 14.05, 0.000, 0.000, 0.000, 13:01:50.724
172, 9.22, 14.47, 15.80, 14.13, 0.000, 0.000, 0.000, 13:01:50.725
173, 12.06, 17.39, 14.54, 17.74, 0.000, 0.000, 0.000, 13:01:50.726
174, 13.61, 16.06, 20.09, 17.37, 0.000, 0.000, 0.000, 13:01:50.726
175, 3.53, 9.89, 9.57, 11.44, 0.000, 0.000, 0.000, 13:01:50.743
176, 8.49, 9.18, 8.15, 10.32, 0.000, 0.000, 0.000, 13:01:50.743
177, 12.34, 16.35, 14.19, 17.68, 0.000, 0.000, 0.000, 13:01:50.752
178, 11.87, 19.55, 14.54, 18.34, 0.000, 0.000, 0.000, 13:01:50.753
179, 5.27, 12.12, 4.46, 15.12, 0.000, 0.000, 0.000, 13:01:50.753
180, 3.86, 12.81, 9.74, 11.41, 0.000, 0.000, 0.000, 13:01:50.754
181, 10.39, 13.68, 11.95, 19.48, 0.000, 0.000, 0.000, 13:01:50.768
182, 15.38, 22.70, 17.00, 22.07, 0.000, 0.000, 0.000, 13:01:50.768
183, 13.21, 15.70, 12.28, 15.75, 0.000, 0.000, 0.000, 13:01:50.782
184, 6.35, 12.09, 15.62, 10.61, 0.000, 0.000, 0.000, 13:01:50.782
185, 11.61, 20.72, 13.18, 22.36, 0.000, 0.000, 0.000, 13:01:50.782
186, 11.55, 17.90, 17.76, 20.93, 0.000, 0.000, 0.000, 13:01:50.782
187, 8.48, 8.26, 9.76, 14.04, 0.000, 0.000, 0.000, 13:01:50.797
188, 6.89, 12.60, 5.96, 11.03, 0.000, 0.000, 0.000, 13:01:50.797
189, 12.37, 14.83, 17.21, 19.00, 0.000, 0.000, 0.000, 13:01:50.811
190, 11.82, 16.58, 17.27, 18.85, 0.000, 0.000, 0.000, 13:01:50.812
191, 12.83, 14.56, 16.14, 10.32, 0.000, 0.000, 0.000, 13:01:50.812
192, 4.69, 11.01, 11.66, 16.30, 0.000, 0.000, 0.000, 13:01:50.812
193, 11.55, 21.27, 16.18, 16.92, 0.000, 0.000, 0.000, 13:01:50.827
194, 9.86, 17.25, 15.74, 18.16, 0.000, 0.000, 0.000, 13:01:50.827
195, 7.53, 10.45, 13.06, 13.65, 0.000, 0.000, 0.000, 13:01:50.842
196, 10.51, 10.70, 13.07, 13.21, 0.000, 0.000, 0.000, 13:01:50.843
197, 14.67, 16.76, 17.83, 20.58, 0.000, 0.000, 0.000, 13:01:50.843
198, 10.59, 18.21, 21.89, 19.26, 0.000, 0.000, 0.000, 13:01:50.843
199, 3.38, 9.52, 13.63, 11.52, 0.000, 0.000, 0.000, 13:01:50.857
200, 3.40, 11.94, 15.72, 13.01, 0.000, 0.000, 0.000, 13:01:50.857
0, 13.73, 17.72, 15.65, 18.40, 0.000, 0.000, 0.000, 13:01:50.858
1, 14.03, 17.28, 23.77, 19.76, 0.000, 0.000, 0.000, 13:01:50.874
2, 12.76, 19.48, 6.06, 16.16, 0.000, 0.000, 0.000, 13:01:50.874
3, 8.91, 15.00, 4.47, 11.02, 0.000, 0.000, 0.000, 13:01:50.889
4, 10.23, 13.80, 13.85, 15.24, 0.000, 0.000, 0.000, 13:01:50.890
5, 14.87, 16.35, 20.67, 15.51, 0.000, 0.000, 0.000, 13:01:50.890
6, 9.48, 15.15, 8.02, 9.27, 0.000, 0.000, 0.000, 13:01:50.891
7, 7.35, 9.77, 14.56, 10.17, 0.000, 0.000, 0.000, 13:01:50.903
8, 12.87, 17.11, 17.77, 17.75, 0.000, 0.000, 0.000, 13:01:50.905
9, 11.52, 17.75, 10.80, 23.67, 0.000, 0.000, 0.000, 13:01:50.918
10, 8.41, 17.15, 7.64, 20.22, 0.000, 0.000, 0.000, 13:01:50.918
11, 9.05, 11.10, 13.12, 12.72, 0.000, 0.000, 0.000, 13:01:50.919
12, 8.98, 13.72, 14.36, 14.06, 0.000, 0.000, 0.000, 13:01:50.919
13, 20.08, 19.66, 15.64, 19.72, 0.000, 0.000, 0.000, 13:01:50.932
14, 10.15, 11.82, 11.16, 12.05, 0.000, 0.000, 0.000, 13:01:50.932
15, 10.09, 9.33, 8.80, 13.18, 0.000, 0.000, 0.000, 13:01:50.947
16, 7.99, 13.78, 14.57, 14.13, 0.000, 0.000, 0.000, 13:01:50.947
17, 13.56, 18.06, 24.95, 19.88, 0.000, 0.000, 0.000, 13:01:50.947
18, 7.46, 13.77, 7.58, 13.80, 0.000, 0.000, 0.000, 13:01:50.947
19, 6.96, 13.64, 5.66, 9.36, 0.000, 0.000, 0.000, 13:01:50.962
20, 12.89, 15.09, 21.36, 16.93, 0.000, 0.000, 0.000, 13:01:50.962
21, 13.86, 18.95, 15.43, 18.85, 0.000, 0.000, 0.000, 13:01:50.977
22, 10.63, 10.72, 5.13, 13.98, 0.000, 0.000, 0.000, 13:01:50.977
23, 4.99, 7.85, 9.66, 13.17, 0.000, 0.000, 0.000, 13:01:50.977
24, 6.42, 18.06, 11.80, 16.03, 0.000, 0.000, 0.000, 13:01:50.977
25, 13.26, 19.12, 16.77, 17.51, 0.000, 0.000, 0.000, 13:01:50.992
26, 10.72, 12.59, 6.91, 17.33, 0.000, 0.000, 0.000, 13:01:50.992
27, 7.07, 8.87, 14.07, 13.33, 0.000, 0.000, 0.000, 13:01:51.007
28, 13.74, 12.83, 15.71, 17.14, 0.000, 0.000, 0.000, 13:01:51.007
29, 12.77, 21.11, 16.55, 20.76, 0.000, 0.000, 0.000, 13:01:51.007
30, 6.94, 12.81, 11.83, 15.23, 0.000, 0.000, 0.000, 13:01:51.007
31, 7.69, 13.37, 7.61, 13.44, 0.000, 0.000, 0.000, 13:01:51.024
32, 8.33, 17.39, 13.57, 19.70, 0.000, 0.000, 0.000, 13:01:51.024
33, 12.20, 19.17, 9.33, 18.12, 0.000, 0.000, 0.000, 13:01:51.037
34, 4.21, 12.54, 15.14, 16.68, 0.000, 0.000, 0.000, 13:01:51.038
35, 2.84, 10.90, 9.92, 14.46, 0.000, 0.000, 0.000, 13:01:51.038
36, 7.89, 18.10, 11.94, 16.67, 0.000, 0.000, 0.000, 13:01:51.038
37, 13.87, 19.57, 15.69, 17.68, 0.000, 0.000, 0.000, 13:01:51.052
38, 11.72, 12.34, 9.69, 16.28, 0.000, 0.000, 0.000, 13:01:51.053
39, 4.63, 15.73, 8.04, 12.75, 0.000, 0.000, 0.000, 13:01:51.068
40, 8.44, 13.11, 12.98, 11.86, 0.000, 0.000, 0.000, 13:01:51.069
41, 11.70, 19.58, 16.91, 16.09, 0.000, 0.000, 0.000, 13:01:51.070
42, 11.59, 14.23, 11.72, 12.36, 0.000, 0.000, 0.000, 13:01:51.070
43, 9.10, 11.03, 11.12, 11.46, 0.000, 0.000, 0.000, 13:01:51.082
44, 11.79, 20.04, 15.60, 18.37, 0.000, 0.000, 0.000, 13:01:51.082
45, 12.52, 18.66, 17.57, 20.01, 0.000, 0.000, 0.000, 13:01:51.097
46, 10.33, 16.90, 11.83, 16.78, 0.000, 0.000, 0.000, 13:01:51.097
47, 6.75, 14.69, 12.38, 14.46, 0.000, 0.000, 0.000, 13:01:51.106
48, 9.80, 14.77, 14.91, 14.52, 0.000, 0.000, 0.000, 13:01:51.106
49, 8.62, 15.07, 12.52, 22.40, 0.000, 0.000, 0.000, 13:01:51.112
50, 6.83, 15.14, 10.99, 12.51, 0.000, 0.000, 0.000, 13:01:51.112
51, 9.64, 11.85, 8.11, 13.80, 0.000, 0.000, 0.000, 13:01:51.127
52, 12.09, 14.21, 15.38, 18.63, 0.000, 0.000, 0.000, 13:01:51.127
53, 15.39, 19.67, 14.33, 16.94, 0.000, 0.000, 0.000, 13:01:51.127
54, 9.42, 17.45, 15.42, 14.48, 0.000, 0.000, 0.000, 13:01:51.127
55, 6.99, 13.57, 14.68, 11.95, 0.000, 0.000, 0.000, 13:01:51.142
56, 15.61, 16.20, 17.83, 20.67, 0.000, 0.000, 0.000, 13:01:51.142
57, 12.13, 16.30, 15.83, 17.33, 0.000, 0.000, 0.000, 13:01:51.157
58, 10.49, 12.04, 15.57, 14.76, 0.000, 0.000, 0.000, 13:01:51.157
59, 9.76, 9.89, 9.62, 18.98, 0.000, 0.000, 0.000, 13:01:51.161
60, 12.01, 16.55, 18.67, 20.81, 0.000, 0.000, 0.000, 13:01:51.161
61, 14.19, 19.42, 21.61, 18.39, 0.000, 0.000, 0.000, 13:01:51.174
62, 10.83, 13.67, 5.10, 15.80, 0.000, 0.000, 0.000, 13:01:51.174
63, 7.80, 8.79, 7.39, 11.77, 0.000, 0.000, 0.000, 13:01:51.189
64, 9.29, 14.86, 13.40, 16.23, 0.000, 0.000, 0.000, 13:01:51.189
65, 15.97, 17.67, 18.08, 16.84, 0.000, 0.000, 0.000, 13:01:51.190
66, 8.84, 11.45, 9.06, 15.19, 0.000, 0.000, 0.000, 13:01:51.190
67, 9.38, 10.51, 10.25, 14.58, 0.000, 0.000, 0.000, 13:01:51.202
68, 10.46, 14.96, 9.09, 15.69, 0.000, 0.000, 0.000, 13:01:51.204
69, 13.81, 20.95, 14.73, 12.70, 0.000, 0.000, 0.000, 13:01:51.217
70, 9.12, 10.96, 14.13, 13.10, 0.000, 0.000, 0.000, 13:01:51.218
71, 10.08, 14.39, 10.49, 12.95, 0.000, 0.000, 0.000, 13:01:51.219
72, 8.96, 18.05, 15.23, 16.65, 0.000, 0.000, 0.000, 13:01:51.219
73, 12.11, 21.27, 18.00, 16.81, 0.000, 0.000, 0.000, 13:01:51.232
74, 9.77, 16.01, 16.02, 16.68, 0.000, 0.000, 0.000, 13:01:51.232
75, 4.97, 13.68, 9.55, 10.99, 0.000, 0.000, 0.000, 13:01:51.247
76, 14.55, 14.25, 14.37, 17.93, 0.000, 0.000, 0.000, 13:01:51.247
77, 13.86, 15.92, 18.19, 18.81, 0.000, 0.000, 0.000, 13:01:51.247
78, 8.42, 12.74, 12.81, 15.84, 0.000, 0.000, 0.000, 13:01:51.247
79, 6.10, 11.56, 3.47, 11.34, 0.000, 0.000, 0.000, 13:01:51.262
80, 10.15, 14.69, 14.19, 14.06, 0.000, 0.000, 0.000, 13:01:51.262
81, 10.10, 17.08, 14.65, 16.51, 0.000, 0.000, 0.000, 13:01:51.276
82, 9.15, 11.78, 15.44, 16.28, 0.000, 0.000, 0.000, 13:01:51.277
83, 5.61, 11.18, -2.17, 12.49, 0.000, 0.000, 0.000, 13:01:51.277
84, 10.69, 12.47, 14.51, 19.04, 0.000, 0.000, 0.000, 13:01:51.277
85, 14.94, 20.78, 11.05, 20.51, 0.000, 0.000, 0.000, 13:01:51.292
86, 5.61, 13.45, 16.97, 14.08, 0.000, 0.000, 0.000, 13:01:51.292
87, 3.97, 8.06, 11.35, 11.56, 0.000, 0.000, 0.000, 13:01:51.307
88, 10.39, 17.80, 19.49, 12.24, 0.000, 0.000, 0.000, 13:01:51.307
89, 17.66, 22.17, 16.47, 20.57, 0.000, 0.000, 0.000, 13:01:51.307
90, 13.61, 14.32, 15.57, 17.04, 0.000, 0.000, 0.000, 13:01:51.308
91, 7.97, 9.53, 6.34, 10.71, 0.000, 0.000, 0.000, 13:01:51.324
92, 10.59, 14.25, 12.74, 14.17, 0.000, 0.000, 0.000, 13:01:51.324
93, 14.92, 19.70, 17.15, 18.14, 0.000, 0.000, 0.000, 13:01:51.337
94, 9.54, 12.73, 13.38, 11.41, 0.000, 0.000, 0.000, 13:01:51.340
95, 10.96, 11.59, 13.79, 13.47, 0.000, 0.000, 0.000, 13:01:51.340
96, 7.51, 14.91, 16.39, 12.62, 0.000, 0.000, 0.000, 13:01:51.340
97, 14.51, 18.11, 17.65, 22.25, 0.000, 0.000, 0.000, 13:01:51.353
98, 14.01, 18.13, 11.60, 14.17, 0.000, 0.000, 0.000, 13:01:51.353
99, 9.24, 14.45, 7.14, 12.96, 0.000, 0.000, 0.000, 13:01:51.368
100, 15.50, 14.39, 14.03, 20.55, 0.000, 0.000, 0.000, 13:01:51.368
