No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-26_11-17-14
125, 0.00, 0.00, 0.00, 19.74, 0.000, 0.000, 0.000, 11:17:20.714
126, 0.00, 0.00, 0.00, 20.54, 0.000, 0.000, 0.000, 11:17:20.714
127, 0.00, 0.00, 0.00, 16.59, 0.000, 0.000, 0.000, 11:17:20.728
128, 0.00, 0.00, 0.00, 19.70, 0.000, 0.000, 0.000, 11:17:20.729
129, 0.00, 0.00, 0.00, 19.25, 0.000, 0.000, 0.000, 11:17:20.743
130, 0.00, 0.00, 0.00, 14.46, 0.000, 0.000, 0.000, 11:17:20.743
131, 0.00, 0.00, 0.00, 14.88, 0.000, 0.000, 0.000, 11:17:20.744
132, 0.00, 0.00, 0.00, 17.02, 0.000, 0.000, 0.000, 11:17:20.744
133, 0.00, 0.00, 0.00, 14.98, 0.000, 0.000, 0.000, 11:17:20.759
134, 0.00, 0.00, 0.00, 16.07, 0.000, 0.000, 0.000, 11:17:20.760
135, 0.00, 0.00, 0.00, 11.78, 0.000, 0.000, 0.000, 11:17:20.773
136, 0.00, 0.00, 0.00, 18.82, 0.000, 0.000, 0.000, 11:17:20.774
137, 0.00, 0.00, 0.00, 20.36, 0.000, 0.000, 0.000, 11:17:20.774
138, 0.00, 0.00, 0.00, 14.27, 0.000, 0.000, 0.000, 11:17:20.775
139, 0.00, 0.00, 0.00, 14.82, 0.000, 0.000, 0.000, 11:17:20.789
140, 0.00, 0.00, 0.00, 18.76, 0.000, 0.000, 0.000, 11:17:20.790
141, 0.00, 0.00, 0.00, 17.13, 0.000, 0.000, 0.000, 11:17:20.803
142, 0.00, 0.00, 0.00, 14.19, 0.000, 0.000, 0.000, 11:17:20.805
143, 0.00, 0.00, 0.00, 11.91, 0.000, 0.000, 0.000, 11:17:20.805
144, 0.00, 0.00, 0.00, 16.61, 0.000, 0.000, 0.000, 11:17:20.806
145, 0.00, 0.00, 0.00, 14.68, 0.000, 0.000, 0.000, 11:17:20.818
146, 0.00, 0.00, 0.00, 17.55, 0.000, 0.000, 0.000, 11:17:20.818
147, 0.00, 0.00, 0.00, 15.74, 0.000, 0.000, 0.000, 11:17:20.833
148, 0.00, 0.00, 0.00, 19.96, 0.000, 0.000, 0.000, 11:17:20.833
149, 0.00, 0.00, 0.00, 18.98, 0.000, 0.000, 0.000, 11:17:20.834
150, 0.00, 0.00, 0.00, 18.17, 0.000, 0.000, 0.000, 11:17:20.834
151, 0.00, 0.00, 0.00, 14.92, 0.000, 0.000, 0.000, 11:17:20.848
152, 0.00, 0.00, 0.00, 19.77, 0.000, 0.000, 0.000, 11:17:20.848
153, 0.00, 0.00, 0.00, 20.17, 0.000, 0.000, 0.000, 11:17:20.863
154, 0.00, 0.00, 0.00, 16.79, 0.000, 0.000, 0.000, 11:17:20.863
155, 0.00, 0.00, 0.00, 15.84, 0.000, 0.000, 0.000, 11:17:20.863
156, 0.00, 0.00, 0.00, 15.78, 0.000, 0.000, 0.000, 11:17:20.864
157, 0.00, 0.00, 0.00, 15.50, 0.000, 0.000, 0.000, 11:17:20.878
158, 0.00, 0.00, 0.00, 15.58, 0.000, 0.000, 0.000, 11:17:20.878
159, 0.00, 0.00, 0.00, 12.73, 0.000, 0.000, 0.000, 11:17:20.893
160, 0.00, 0.00, 0.00, 11.98, 0.000, 0.000, 0.000, 11:17:20.893
161, 0.00, 0.00, 0.00, 16.61, 0.000, 0.000, 0.000, 11:17:20.894
162, 0.00, 0.00, 0.00, 12.08, 0.000, 0.000, 0.000, 11:17:20.894
163, 0.00, 0.00, 0.00, 17.16, 0.000, 0.000, 0.000, 11:17:20.910
164, 0.00, 0.00, 0.00, 14.28, 0.000, 0.000, 0.000, 11:17:20.911
165, 0.00, 0.00, 0.00, 20.84, 0.000, 0.000, 0.000, 11:17:20.925
166, 0.00, 0.00, 0.00, 15.10, 0.000, 0.000, 0.000, 11:17:20.926
167, 0.00, 0.00, 0.00, 9.82, 0.000, 0.000, 0.000, 11:17:20.926
168, 0.00, 0.00, 0.00, 17.36, 0.000, 0.000, 0.000, 11:17:20.926
169, 0.00, 0.00, 0.00, 19.61, 0.000, 0.000, 0.000, 11:17:20.938
170, 0.00, 0.00, 0.00, 19.09, 0.000, 0.000, 0.000, 11:17:20.938
171, 0.00, 0.00, 0.00, 14.74, 0.000, 0.000, 0.000, 11:17:20.953
172, 0.00, 0.00, 0.00, 16.12, 0.000, 0.000, 0.000, 11:17:20.954
173, 0.00, 0.00, 0.00, 18.37, 0.000, 0.000, 0.000, 11:17:20.955
174, 0.00, 0.00, 0.00, 18.61, 0.000, 0.000, 0.000, 11:17:20.955
175, 0.00, 0.00, 0.00, 12.97, 0.000, 0.000, 0.000, 11:17:20.968
176, 0.00, 0.00, 0.00, 13.15, 0.000, 0.000, 0.000, 11:17:20.968
177, 0.00, 0.00, 0.00, 15.23, 0.000, 0.000, 0.000, 11:17:20.983
178, 0.00, 0.00, 0.00, 13.65, 0.000, 0.000, 0.000, 11:17:20.983
179, 0.00, 0.00, 0.00, 12.94, 0.000, 0.000, 0.000, 11:17:20.983
180, 0.00, 0.00, 0.00, 15.02, 0.000, 0.000, 0.000, 11:17:20.983
181, 0.00, 0.00, 0.00, 17.71, 0.000, 0.000, 0.000, 11:17:21.005
182, 0.00, 0.00, 0.00, 9.53, 0.000, 0.000, 0.000, 11:17:21.006
183, 0.00, 0.00, 0.00, 12.17, 0.000, 0.000, 0.000, 11:17:21.013
184, 0.00, 0.00, 0.00, 15.51, 0.000, 0.000, 0.000, 11:17:21.013
185, 0.00, 0.00, 0.00, 12.15, 0.000, 0.000, 0.000, 11:17:21.013
186, 0.00, 0.00, 0.00, 12.92, 0.000, 0.000, 0.000, 11:17:21.013
187, 0.00, 0.00, 0.00, 13.79, 0.000, 0.000, 0.000, 11:17:21.028
188, 0.00, 0.00, 0.00, 14.89, 0.000, 0.000, 0.000, 11:17:21.028
189, 0.00, 0.00, 0.00, 18.92, 0.000, 0.000, 0.000, 11:17:21.043
190, 0.00, 0.00, 0.00, 12.95, 0.000, 0.000, 0.000, 11:17:21.043
191, 0.00, 0.00, 0.00, 12.32, 0.000, 0.000, 0.000, 11:17:21.043
192, 0.00, 0.00, 0.00, 17.35, 0.000, 0.000, 0.000, 11:17:21.044
193, 0.00, 0.00, 0.00, 18.52, 0.000, 0.000, 0.000, 11:17:21.060
194, 0.00, 0.00, 0.00, 14.08, 0.000, 0.000, 0.000, 11:17:21.061
