%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-26_11-20-27
68, 10.57, 0.00, 13.58, 17.15, 0.000, 0.000, 0.000, 11:20:31.592
69, 10.16, 0.00, 17.47, 16.80, 0.000, 0.000, 0.000, 11:20:31.605
70, 11.63, 0.00, 14.48, 19.68, 0.000, 0.000, 0.000, 11:20:31.607
71, 11.68, 0.00, 10.79, 16.12, 0.000, 0.000, 0.000, 11:20:31.620
72, 10.42, 0.00, 11.28, 14.83, 0.000, 0.000, 0.000, 11:20:31.621
73, 10.25, 0.00, 11.50, 18.01, 0.000, 0.000, 0.000, 11:20:31.622
74, 14.32, 0.00, 13.66, 16.09, 0.000, 0.000, 0.000, 11:20:31.622
75, 15.40, 0.00, 14.92, 17.57, 0.000, 0.000, 0.000, 11:20:31.626
76, 11.77, 0.00, 13.31, 18.29, 0.000, 0.000, 0.000, 11:20:31.626
77, 16.82, 0.00, 13.15, 19.59, 0.000, 0.000, 0.000, 11:20:31.635
78, 13.67, 0.00, 16.28, 18.81, 0.000, 0.000, 0.000, 11:20:31.636
79, 13.24, 0.00, 14.57, 15.02, 0.000, 0.000, 0.000, 11:20:31.651
80, 17.93, 0.00, 12.09, 15.36, 0.000, 0.000, 0.000, 11:20:31.652
81, 11.32, 0.00, 15.88, 12.33, 0.000, 0.000, 0.000, 11:20:31.665
82, 12.04, 0.00, 8.79, 15.22, 0.000, 0.000, 0.000, 11:20:31.666
83, 15.61, 0.00, 12.96, 20.58, 0.000, 0.000, 0.000, 11:20:31.668
84, 14.48, 0.00, 11.82, 19.43, 0.000, 0.000, 0.000, 11:20:31.669
85, 14.98, 0.00, 12.36, 18.24, 0.000, 0.000, 0.000, 11:20:31.680
86, 9.49, 0.00, 16.72, 16.17, 0.000, 0.000, 0.000, 11:20:31.681
87, 10.12, 0.00, 11.15, 11.75, 0.000, 0.000, 0.000, 11:20:31.695
88, 9.14, 0.00, 8.60, 17.57, 0.000, 0.000, 0.000, 11:20:31.695
89, 12.37, 0.00, 19.21, 16.59, 0.000, 0.000, 0.000, 11:20:31.696
90, 9.40, 0.00, 15.70, 19.05, 0.000, 0.000, 0.000, 11:20:31.696
91, 12.12, 0.00, 16.14, 16.78, 0.000, 0.000, 0.000, 11:20:31.712
92, 9.91, 0.00, 11.88, 14.60, 0.000, 0.000, 0.000, 11:20:31.713
93, 15.77, 0.00, 9.76, 17.36, 0.000, 0.000, 0.000, 11:20:31.726
94, 12.02, 0.00, 16.52, 15.89, 0.000, 0.000, 0.000, 11:20:31.726
95, 11.83, 0.00, 14.76, 18.64, 0.000, 0.000, 0.000, 11:20:31.728
96, 12.34, 0.00, 11.75, 16.94, 0.000, 0.000, 0.000, 11:20:31.728
97, 10.97, 0.00, 11.60, 13.23, 0.000, 0.000, 0.000, 11:20:31.741
98, 14.65, 0.00, 12.89, 16.78, 0.000, 0.000, 0.000, 11:20:31.741
99, 7.47, 0.00, 13.00, 17.32, 0.000, 0.000, 0.000, 11:20:31.755
100, 5.76, 0.00, 12.21, 13.41, 0.000, 0.000, 0.000, 11:20:31.755
101, 11.70, 0.00, 16.66, 15.63, 0.000, 0.000, 0.000, 11:20:31.756
102, 12.94, 0.00, 14.61, 17.50, 0.000, 0.000, 0.000, 11:20:31.756
103, 9.53, 0.00, 11.37, 14.34, 0.000, 0.000, 0.000, 11:20:31.770
104, 9.35, 0.00, 11.27, 14.40, 0.000, 0.000, 0.000, 11:20:31.771
105, 9.60, 0.00, 12.03, 16.40, 0.000, 0.000, 0.000, 11:20:31.785
106, 10.80, 0.00, 12.97, 16.48, 0.000, 0.000, 0.000, 11:20:31.785
107, 11.60, 0.00, 9.58, 12.80, 0.000, 0.000, 0.000, 11:20:31.800
108, 13.96, 0.00, 3.87, 13.52, 0.000, 0.000, 0.000, 11:20:31.800
109, 13.63, 0.00, 16.34, 16.66, 0.000, 0.000, 0.000, 11:20:31.801
110, 13.63, 0.00, 14.68, 20.46, 0.000, 0.000, 0.000, 11:20:31.801
111, 10.86, 0.00, 16.45, 17.31, 0.000, 0.000, 0.000, 11:20:31.817
112, 13.96, 0.00, 14.33, 18.72, 0.000, 0.000, 0.000, 11:20:31.817
113, 10.48, 0.00, 13.53, 16.49, 0.000, 0.000, 0.000, 11:20:31.818
114, 9.63, 0.00, 12.28, 14.44, 0.000, 0.000, 0.000, 11:20:31.819
115, 8.22, 0.00, 12.69, 14.75, 0.000, 0.000, 0.000, 11:20:31.830
116, 8.77, 0.00, 11.04, 13.92, 0.000, 0.000, 0.000, 11:20:31.830
117, 6.54, 0.00, 14.12, 17.79, 0.000, 0.000, 0.000, 11:20:31.845
118, 16.80, 0.00, 17.88, 17.85, 0.000, 0.000, 0.000, 11:20:31.845
119, 10.86, 0.00, 13.47, 14.32, 0.000, 0.000, 0.000, 11:20:31.846
120, 11.03, 0.00, 8.89, 14.49, 0.000, 0.000, 0.000, 11:20:31.847
121, 12.67, 0.00, 13.27, 15.30, 0.000, 0.000, 0.000, 11:20:31.860
122, 9.70, 0.00, 12.46, 18.28, 0.000, 0.000, 0.000, 11:20:31.861
123, 10.91, 0.00, 9.44, 16.63, 0.000, 0.000, 0.000, 11:20:31.876
124, 11.49, 0.00, 14.02, 15.05, 0.000, 0.000, 0.000, 11:20:31.878
125, 13.17, 0.00, 15.14, 14.21, 0.000, 0.000, 0.000, 11:20:31.888
126, 11.79, 0.00, 13.12, 15.45, 0.000, 0.000, 0.000, 11:20:31.888
127, 9.41, 0.00, 11.87, 17.65, 0.000, 0.000, 0.000, 11:20:31.891
128, 6.57, 0.00, 10.15, 14.72, 0.000, 0.000, 0.000, 11:20:31.891
129, 8.09, 0.00, 15.86, 15.23, 0.000, 0.000, 0.000, 11:20:31.905
130, 6.66, 0.00, 15.33, 18.88, 0.000, 0.000, 0.000, 11:20:31.905
131, 13.08, 0.00, 17.56, 16.62, 0.000, 0.000, 0.000, 11:20:31.906
132, 13.20, 0.00, 11.68, 15.33, 0.000, 0.000, 0.000, 11:20:31.906
133, 11.48, 0.00, 11.20, 16.59, 0.000, 0.000, 0.000, 11:20:31.920
134, 13.56, 0.00, 14.71, 20.34, 0.000, 0.000, 0.000, 11:20:31.920
135, 10.54, 0.00, 13.80, 12.37, 0.000, 0.000, 0.000, 11:20:31.935
136, 10.99, 0.00, 11.83, 18.17, 0.000, 0.000, 0.000, 11:20:31.935
137, 11.23, 0.00, 7.53, 15.95, 0.000, 0.000, 0.000, 11:20:31.935
138, 12.88, 0.00, 9.39, 15.80, 0.000, 0.000, 0.000, 11:20:31.936
139, 9.15, 0.00, 8.95, 14.47, 0.000, 0.000, 0.000, 11:20:31.950
140, 13.06, 0.00, 12.01, 19.88, 0.000, 0.000, 0.000, 11:20:31.950
141, 9.21, 0.00, 17.53, 15.08, 0.000, 0.000, 0.000, 11:20:31.969
142, 9.88, 0.00, 8.85, 18.71, 0.000, 0.000, 0.000, 11:20:31.969
143, 11.43, 0.00, 10.11, 14.89, 0.000, 0.000, 0.000, 11:20:31.970
144, 10.22, 0.00, 12.32, 13.47, 0.000, 0.000, 0.000, 11:20:31.970
145, 6.18, 0.00, 12.30, 16.85, 0.000, 0.000, 0.000, 11:20:31.982
146, 7.87, 0.00, 12.90, 16.55, 0.000, 0.000, 0.000, 11:20:31.982
147, 8.60, 0.00, 12.83, 15.54, 0.000, 0.000, 0.000, 11:20:31.995
148, 13.13, 0.00, 12.56, 18.55, 0.000, 0.000, 0.000, 11:20:31.995
149, 15.38, 0.00, 17.22, 19.94, 0.000, 0.000, 0.000, 11:20:31.995
150, 13.13, 0.00, 15.70, 20.52, 0.000, 0.000, 0.000, 11:20:31.996
151, 8.81, 0.00, 9.32, 11.40, 0.000, 0.000, 0.000, 11:20:32.017
