%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_10-36-20
62, 8.61, 0.00, 14.89, 13.43, 0.000, 0.000, 0.000, 10:36:24.682
63, 3.24, 0.00, 4.18, 7.27, 0.000, 0.000, 0.000, 10:36:24.697
64, 16.29, 0.00, 17.19, 21.62, 0.000, 0.000, 0.000, 10:36:24.698
65, 20.56, 0.00, 28.64, 26.90, 0.000, 0.000, 0.000, 10:36:24.707
66, 7.68, 0.00, 14.40, 13.73, 0.000, 0.000, 0.000, 10:36:24.707
67, 0.49, 0.00, 6.69, 11.56, 0.000, 0.000, 0.000, 10:36:24.712
68, 17.24, 0.00, 15.58, 20.69, 0.000, 0.000, 0.000, 10:36:24.712
69, 21.40, 0.00, 23.38, 26.00, 0.000, 0.000, 0.000, 10:36:24.727
70, 9.04, 0.00, 16.63, 13.30, 0.000, 0.000, 0.000, 10:36:24.727
71, 7.44, 0.00, 3.66, 8.83, 0.000, 0.000, 0.000, 10:36:24.728
72, 16.28, 0.00, 26.46, 23.50, 0.000, 0.000, 0.000, 10:36:24.729
73, 24.79, 0.00, 27.63, 30.72, 0.000, 0.000, 0.000, 10:36:24.744
74, 13.29, 0.00, 9.70, 11.16, 0.000, 0.000, 0.000, 10:36:24.745
75, 6.60, 0.00, 8.38, 7.14, 0.000, 0.000, 0.000, 10:36:24.758
76, 14.41, 0.00, 16.16, 21.71, 0.000, 0.000, 0.000, 10:36:24.760
77, 18.77, 0.00, 27.25, 31.31, 0.000, 0.000, 0.000, 10:36:24.760
78, 13.21, 0.00, 10.29, 12.59, 0.000, 0.000, 0.000, 10:36:24.760
79, 3.36, 0.00, 11.15, 9.79, 0.000, 0.000, 0.000, 10:36:24.772
80, 13.65, 0.00, 20.18, 23.57, 0.000, 0.000, 0.000, 10:36:24.772
81, 25.46, 0.00, 26.62, 27.61, 0.000, 0.000, 0.000, 10:36:24.787
82, 9.85, 0.00, 10.60, 11.34, 0.000, 0.000, 0.000, 10:36:24.787
83, 1.53, 0.00, -2.35, 7.40, 0.000, 0.000, 0.000, 10:36:24.787
84, 15.86, 0.00, 23.35, 27.70, 0.000, 0.000, 0.000, 10:36:24.788
85, 22.89, 0.00, 29.54, 24.86, 0.000, 0.000, 0.000, 10:36:24.802
86, 11.88, 0.00, 9.74, 8.85, 0.000, 0.000, 0.000, 10:36:24.802
87, 3.23, 0.00, 6.46, 6.42, 0.000, 0.000, 0.000, 10:36:24.819
88, 18.55, 0.00, 16.81, 25.03, 0.000, 0.000, 0.000, 10:36:24.819
89, 19.83, 0.00, 21.28, 28.41, 0.000, 0.000, 0.000, 10:36:24.819
90, 9.59, 0.00, 10.81, 12.40, 0.000, 0.000, 0.000, 10:36:24.820
91, -0.93, 0.00, 4.95, 8.91, 0.000, 0.000, 0.000, 10:36:24.832
92, 17.15, 0.00, 17.68, 23.35, 0.000, 0.000, 0.000, 10:36:24.832
93, 20.41, 0.00, 28.66, 28.79, 0.000, 0.000, 0.000, 10:36:24.850
94, 8.39, 0.00, 12.72, 10.34, 0.000, 0.000, 0.000, 10:36:24.851
95, 0.25, 0.00, 6.38, 4.29, 0.000, 0.000, 0.000, 10:36:24.851
96, 17.61, 0.00, 21.09, 23.65, 0.000, 0.000, 0.000, 10:36:24.851
97, 20.19, 0.00, 26.10, 25.58, 0.000, 0.000, 0.000, 10:36:24.863
98, 7.63, 0.00, 5.16, 10.54, 0.000, 0.000, 0.000, 10:36:24.863
99, 4.04, 0.00, 7.68, 7.02, 0.000, 0.000, 0.000, 10:36:24.877
100, 16.05, 0.00, 24.05, 27.04, 0.000, 0.000, 0.000, 10:36:24.877
101, 24.10, 0.00, 30.06, 29.75, 0.000, 0.000, 0.000, 10:36:24.877
102, 6.85, 0.00, 8.30, 11.68, 0.000, 0.000, 0.000, 10:36:24.878
103, 6.96, 0.00, 7.74, 12.01, 0.000, 0.000, 0.000, 10:36:24.892
104, 19.99, 0.00, 18.79, 21.95, 0.000, 0.000, 0.000, 10:36:24.893
105, 24.62, 0.00, 27.16, 27.59, 0.000, 0.000, 0.000, 10:36:24.908
106, 4.91, 0.00, 9.62, 13.09, 0.000, 0.000, 0.000, 10:36:24.908
107, 1.01, 0.00, 6.52, 3.04, 0.000, 0.000, 0.000, 10:36:24.909
108, 18.48, 0.00, 21.72, 23.03, 0.000, 0.000, 0.000, 10:36:24.909
109, 15.53, 0.00, 16.95, 25.69, 0.000, 0.000, 0.000, 10:36:24.922
110, 3.49, 0.00, 9.35, 12.96, 0.000, 0.000, 0.000, 10:36:24.922
111, 0.68, 0.00, 2.30, 11.31, 0.000, 0.000, 0.000, 10:36:24.937
112, 15.77, 0.00, 21.64, 22.79, 0.000, 0.000, 0.000, 10:36:24.937
113, 24.49, 0.00, 24.16, 28.77, 0.000, 0.000, 0.000, 10:36:24.937
114, 9.94, 0.00, 9.36, 11.63, 0.000, 0.000, 0.000, 10:36:24.938
115, 3.25, 0.00, 5.84, 8.72, 0.000, 0.000, 0.000, 10:36:24.952
116, 17.37, 0.00, 20.72, 24.72, 0.000, 0.000, 0.000, 10:36:24.953
117, 22.10, 0.00, 22.98, 28.80, 0.000, 0.000, 0.000, 10:36:24.983
118, 9.83, 0.00, 13.14, 13.03, 0.000, 0.000, 0.000, 10:36:24.984
119, 2.34, 0.00, 12.57, 7.63, 0.000, 0.000, 0.000, 10:36:25.000
120, 17.93, 0.00, 15.03, 21.81, 0.000, 0.000, 0.000, 10:36:25.000
121, 26.51, 0.00, 35.33, 31.58, 0.000, 0.000, 0.000, 10:36:25.001
122, 8.65, 0.00, 9.16, 11.16, 0.000, 0.000, 0.000, 10:36:25.001
123, 2.28, 0.00, 3.92, 3.86, 0.000, 0.000, 0.000, 10:36:25.002
124, 19.37, 0.00, 21.12, 20.50, 0.000, 0.000, 0.000, 10:36:25.003
125, 23.40, 0.00, 21.99, 25.66, 0.000, 0.000, 0.000, 10:36:25.006
126, 8.12, 0.00, 7.07, 13.91, 0.000, 0.000, 0.000, 10:36:25.032
127, 2.28, 0.00, 6.04, 9.65, 0.000, 0.000, 0.000, 10:36:25.033
128, 14.99, 0.00, 26.16, 23.69, 0.000, 0.000, 0.000, 10:36:25.033
129, 23.70, 0.00, 28.80, 28.42, 0.000, 0.000, 0.000, 10:36:25.043
130, 9.55, 0.00, 5.44, 11.86, 0.000, 0.000, 0.000, 10:36:25.043
131, 1.75, 0.00, 3.77, 7.27, 0.000, 0.000, 0.000, 10:36:25.044
132, 15.84, 0.00, 22.50, 22.99, 0.000, 0.000, 0.000, 10:36:25.044
133, 23.26, 0.00, 29.52, 30.59, 0.000, 0.000, 0.000, 10:36:25.044
134, 10.69, 0.00, 8.42, 10.80, 0.000, 0.000, 0.000, 10:36:25.044
135, 2.23, 0.00, 3.33, 6.76, 0.000, 0.000, 0.000, 10:36:25.044
136, 16.76, 0.00, 20.35, 21.47, 0.000, 0.000, 0.000, 10:36:25.045
137, 24.18, 0.00, 26.22, 32.82, 0.000, 0.000, 0.000, 10:36:25.057
138, 6.50, 0.00, 4.54, 11.23, 0.000, 0.000, 0.000, 10:36:25.058
139, 3.30, 0.00, 4.55, 8.81, 0.000, 0.000, 0.000, 10:36:25.073
140, 16.44, 0.00, 20.30, 25.20, 0.000, 0.000, 0.000, 10:36:25.074
141, 22.58, 0.00, 19.93, 28.74, 0.000, 0.000, 0.000, 10:36:25.087
142, 12.09, 0.00, 14.07, 13.40, 0.000, 0.000, 0.000, 10:36:25.087
143, 5.22, 0.00, 3.14, 5.55, 0.000, 0.000, 0.000, 10:36:25.087
144, 15.30, 0.00, 23.41, 24.39, 0.000, 0.000, 0.000, 10:36:25.087
145, 23.13, 0.00, 25.08, 31.37, 0.000, 0.000, 0.000, 10:36:25.102
146, 5.39, 0.00, 12.66, 14.99, 0.000, 0.000, 0.000, 10:36:25.102
147, -2.28, 0.00, 4.08, 6.37, 0.000, 0.000, 0.000, 10:36:25.118
148, 16.12, 0.00, 17.09, 22.45, 0.000, 0.000, 0.000, 10:36:25.118
149, 26.59, 0.00, 31.69, 28.77, 0.000, 0.000, 0.000, 10:36:25.119
150, 8.73, 0.00, 6.73, 11.99, 0.000, 0.000, 0.000, 10:36:25.119
151, 4.86, 0.00, 3.51, 8.07, 0.000, 0.000, 0.000, 10:36:25.132
152, 14.93, 0.00, 22.21, 21.21, 0.000, 0.000, 0.000, 10:36:25.134
153, 22.82, 0.00, 32.47, 30.44, 0.000, 0.000, 0.000, 10:36:25.149
154, 10.14, 0.00, 17.49, 14.85, 0.000, 0.000, 0.000, 10:36:25.149
155, 4.37, 0.00, 9.39, 9.33, 0.000, 0.000, 0.000, 10:36:25.150
156, 14.34, 0.00, 23.42, 20.87, 0.000, 0.000, 0.000, 10:36:25.150
157, 23.59, 0.00, 27.08, 29.23, 0.000, 0.000, 0.000, 10:36:25.162
158, 5.33, 0.00, 14.44, 12.91, 0.000, 0.000, 0.000, 10:36:25.162
159, 4.43, 0.00, -1.65, 8.58, 0.000, 0.000, 0.000, 10:36:25.177
160, 14.94, 0.00, 13.77, 19.98, 0.000, 0.000, 0.000, 10:36:25.177
161, 19.77, 0.00, 27.93, 25.50, 0.000, 0.000, 0.000, 10:36:25.178
162, 9.09, 0.00, 14.41, 11.50, 0.000, 0.000, 0.000, 10:36:25.178
163, 5.62, 0.00, 12.46, 12.37, 0.000, 0.000, 0.000, 10:36:25.192
164, 16.04, 0.00, 22.79, 18.79, 0.000, 0.000, 0.000, 10:36:25.192
165, 24.37, 0.00, 29.89, 29.55, 0.000, 0.000, 0.000, 10:36:25.207
166, 7.09, 0.00, 12.98, 15.68, 0.000, 0.000, 0.000, 10:36:25.208
167, 4.34, 0.00, -10.09, 5.64, 0.000, 0.000, 0.000, 10:36:25.208
168, 17.35, 0.00, 19.86, 18.28, 0.000, 0.000, 0.000, 10:36:25.209
169, 19.01, 0.00, 28.09, 28.19, 0.000, 0.000, 0.000, 10:36:25.237
170, 10.74, 0.00, 7.60, 11.16, 0.000, 0.000, 0.000, 10:36:25.237
171, 2.04, 0.00, 13.42, 7.89, 0.000, 0.000, 0.000, 10:36:25.237
172, 15.65, 0.00, 14.11, 22.92, 0.000, 0.000, 0.000, 10:36:25.238
173, 20.28, 0.00, 24.63, 28.81, 0.000, 0.000, 0.000, 10:36:25.239
174, 9.70, 0.00, 13.35, 12.95, 0.000, 0.000, 0.000, 10:36:25.239
175, 1.77, 0.00, 8.90, 6.28, 0.000, 0.000, 0.000, 10:36:25.252
176, 18.70, 0.00, 10.51, 26.55, 0.000, 0.000, 0.000, 10:36:25.252
177, 25.21, 0.00, 28.72, 23.74, 0.000, 0.000, 0.000, 10:36:25.267
178, 6.69, 0.00, 18.47, 14.02, 0.000, 0.000, 0.000, 10:36:25.267
179, 2.89, 0.00, -2.98, 5.52, 0.000, 0.000, 0.000, 10:36:25.268
180, 16.06, 0.00, 16.83, 24.75, 0.000, 0.000, 0.000, 10:36:25.268
181, 20.54, 0.00, 34.89, 27.37, 0.000, 0.000, 0.000, 10:36:25.282
182, 9.25, 0.00, 3.80, 15.67, 0.000, 0.000, 0.000, 10:36:25.282
183, 2.40, 0.00, 2.55, 8.50, 0.000, 0.000, 0.000, 10:36:25.297
184, 17.20, 0.00, 24.04, 23.76, 0.000, 0.000, 0.000, 10:36:25.297
185, 24.11, 0.00, 24.97, 27.81, 0.000, 0.000, 0.000, 10:36:25.314
186, 9.40, 0.00, 14.43, 11.49, 0.000, 0.000, 0.000, 10:36:25.314
187, 2.08, 0.00, 1.54, 6.84, 0.000, 0.000, 0.000, 10:36:25.314
188, 16.17, 0.00, 25.49, 19.83, 0.000, 0.000, 0.000, 10:36:25.314
189, 28.25, 0.00, 27.12, 31.56, 0.000, 0.000, 0.000, 10:36:25.329
190, 5.64, 0.00, 6.43, 9.88, 0.000, 0.000, 0.000, 10:36:25.329
191, 0.59, 0.00, 7.44, 2.95, 0.000, 0.000, 0.000, 10:36:25.329
192, 18.10, 0.00, 25.07, 22.25, 0.000, 0.000, 0.000, 10:36:25.330
193, 19.76, 0.00, 31.51, 32.22, 0.000, 0.000, 0.000, 10:36:25.346
194, 8.37, 0.00, 10.92, 11.91, 0.000, 0.000, 0.000, 10:36:25.348
195, 1.53, 0.00, 2.83, 8.26, 0.000, 0.000, 0.000, 10:36:25.358
196, 19.13, 0.00, 18.24, 24.76, 0.000, 0.000, 0.000, 10:36:25.359
197, 24.34, 0.00, 25.54, 35.13, 0.000, 0.000, 0.000, 10:36:25.361
198, 6.67, 0.00, 9.35, 15.59, 0.000, 0.000, 0.000, 10:36:25.361
199, 1.91, 0.00, 1.23, 7.03, 0.000, 0.000, 0.000, 10:36:25.372
200, 17.96, 0.00, 21.88, 24.37, 0.000, 0.000, 0.000, 10:36:25.373
0, 19.10, 0.00, 29.83, 27.17, 0.000, 0.000, 0.000, 10:36:25.373
1, 8.58, 0.00, 13.89, 13.27, 0.000, 0.000, 0.000, 10:36:25.388
2, 1.82, 0.00, 0.64, 8.57, 0.000, 0.000, 0.000, 10:36:25.388
3, 11.06, 0.00, 22.64, 21.60, 0.000, 0.000, 0.000, 10:36:25.403
4, 24.26, 0.00, 24.86, 31.16, 0.000, 0.000, 0.000, 10:36:25.403
5, 10.57, 0.00, 12.21, 18.82, 0.000, 0.000, 0.000, 10:36:25.403
6, 3.24, 0.00, 2.93, 7.66, 0.000, 0.000, 0.000, 10:36:25.404
7, 14.60, 0.00, 20.92, 22.86, 0.000, 0.000, 0.000, 10:36:25.417
8, 23.25, 0.00, 26.62, 25.11, 0.000, 0.000, 0.000, 10:36:25.418
9, 10.89, 0.00, 10.05, 13.47, 0.000, 0.000, 0.000, 10:36:25.433
10, 1.42, 0.00, 3.93, 7.47, 0.000, 0.000, 0.000, 10:36:25.433
11, 18.97, 0.00, 23.37, 19.88, 0.000, 0.000, 0.000, 10:36:25.449
12, 23.31, 0.00, 24.71, 29.20, 0.000, 0.000, 0.000, 10:36:25.449
13, 6.03, 0.00, 7.06, 12.92, 0.000, 0.000, 0.000, 10:36:25.449
14, 3.40, 0.00, 10.64, 9.98, 0.000, 0.000, 0.000, 10:36:25.449
15, 17.09, 0.00, 29.41, 23.97, 0.000, 0.000, 0.000, 10:36:25.466
16, 21.61, 0.00, 27.44, 30.16, 0.000, 0.000, 0.000, 10:36:25.466
17, 6.25, 0.00, 13.29, 11.24, 0.000, 0.000, 0.000, 10:36:25.468
18, 7.39, 0.00, 5.02, 9.56, 0.000, 0.000, 0.000, 10:36:25.468
19, 16.28, 0.00, 20.68, 21.77, 0.000, 0.000, 0.000, 10:36:25.477
20, 23.89, 0.00, 25.91, 32.14, 0.000, 0.000, 0.000, 10:36:25.478
21, 11.86, 0.00, 9.06, 14.68, 0.000, 0.000, 0.000, 10:36:25.493
22, 2.90, 0.00, 0.10, 6.19, 0.000, 0.000, 0.000, 10:36:25.493
23, 17.21, 0.00, 24.04, 21.65, 0.000, 0.000, 0.000, 10:36:25.494
24, 23.97, 0.00, 26.22, 28.73, 0.000, 0.000, 0.000, 10:36:25.494
25, 9.11, 0.00, 7.60, 12.80, 0.000, 0.000, 0.000, 10:36:25.509
26, 2.55, 0.00, 2.85, 7.81, 0.000, 0.000, 0.000, 10:36:25.509
27, 15.42, 0.00, 27.96, 22.16, 0.000, 0.000, 0.000, 10:36:25.522
28, 18.82, 0.00, 29.76, 27.31, 0.000, 0.000, 0.000, 10:36:25.522
29, 6.87, 0.00, 12.62, 12.43, 0.000, 0.000, 0.000, 10:36:25.523
30, 2.10, 0.00, 5.77, 6.82, 0.000, 0.000, 0.000, 10:36:25.523
31, 18.30, 0.00, 22.46, 19.35, 0.000, 0.000, 0.000, 10:36:25.538
32, 21.02, 0.00, 27.90, 27.11, 0.000, 0.000, 0.000, 10:36:25.538
33, 9.20, 0.00, 10.52, 8.76, 0.000, 0.000, 0.000, 10:36:25.553
34, 1.51, 0.00, 4.36, 6.26, 0.000, 0.000, 0.000, 10:36:25.554
35, 16.93, 0.00, 22.86, 25.23, 0.000, 0.000, 0.000, 10:36:25.554
36, 22.82, 0.00, 27.15, 28.01, 0.000, 0.000, 0.000, 10:36:25.554
37, 10.75, 0.00, 12.53, 14.76, 0.000, 0.000, 0.000, 10:36:25.568
38, 2.01, 0.00, 1.08, 9.20, 0.000, 0.000, 0.000, 10:36:25.568
39, 15.19, 0.00, 25.19, 21.28, 0.000, 0.000, 0.000, 10:36:25.583
40, 25.93, 0.00, 16.66, 25.48, 0.000, 0.000, 0.000, 10:36:25.583
41, 7.35, 0.00, 14.64, 12.87, 0.000, 0.000, 0.000, 10:36:25.583
42, 2.62, 0.00, 7.12, 7.72, 0.000, 0.000, 0.000, 10:36:25.584
43, 16.06, 0.00, 12.55, 26.20, 0.000, 0.000, 0.000, 10:36:25.597
44, 20.54, 0.00, 29.78, 30.37, 0.000, 0.000, 0.000, 10:36:25.597
45, 9.16, 0.00, 10.08, 12.42, 0.000, 0.000, 0.000, 10:36:25.614
46, -1.28, 0.00, -5.15, 4.37, 0.000, 0.000, 0.000, 10:36:25.615
47, 16.58, 0.00, 17.70, 18.36, 0.000, 0.000, 0.000, 10:36:25.615
48, 26.57, 0.00, 26.91, 29.91, 0.000, 0.000, 0.000, 10:36:25.615
49, 6.86, 0.00, 8.38, 19.45, 0.000, 0.000, 0.000, 10:36:25.627
50, 2.38, 0.00, 4.34, 4.30, 0.000, 0.000, 0.000, 10:36:25.627
51, 14.56, 0.00, 12.72, 18.08, 0.000, 0.000, 0.000, 10:36:25.658
52, 25.29, 0.00, 27.33, 30.54, 0.000, 0.000, 0.000, 10:36:25.659
53, 10.96, 0.00, 4.63, 15.20, 0.000, 0.000, 0.000, 10:36:25.659
54, -0.31, 0.00, 3.98, 4.35, 0.000, 0.000, 0.000, 10:36:25.660
55, 12.15, 0.00, 14.13, 19.45, 0.000, 0.000, 0.000, 10:36:25.664
56, 18.43, 0.00, 35.59, 32.49, 0.000, 0.000, 0.000, 10:36:25.666
57, 7.72, 0.00, 12.91, 13.78, 0.000, 0.000, 0.000, 10:36:25.666
58, 2.17, 0.00, -6.17, 7.59, 0.000, 0.000, 0.000, 10:36:25.667
59, 13.59, 0.00, 17.85, 21.76, 0.000, 0.000, 0.000, 10:36:25.674
60, 24.78, 0.00, 30.10, 32.03, 0.000, 0.000, 0.000, 10:36:25.674
61, 9.65, 0.00, 17.86, 13.84, 0.000, 0.000, 0.000, 10:36:25.687
62, 7.16, 0.00, 4.78, 6.32, 0.000, 0.000, 0.000, 10:36:25.688
63, 18.38, 0.00, 20.92, 23.28, 0.000, 0.000, 0.000, 10:36:25.702
64, 23.42, 0.00, 30.45, 29.38, 0.000, 0.000, 0.000, 10:36:25.703
65, 10.87, 0.00, 21.73, 10.24, 0.000, 0.000, 0.000, 10:36:25.703
66, 6.10, 0.00, 1.23, 7.41, 0.000, 0.000, 0.000, 10:36:25.703
67, 12.05, 0.00, 24.90, 21.36, 0.000, 0.000, 0.000, 10:36:25.725
68, 22.49, 0.00, 24.41, 30.13, 0.000, 0.000, 0.000, 10:36:25.725
69, 9.13, 0.00, 10.49, 10.91, 0.000, 0.000, 0.000, 10:36:25.732
70, -1.51, 0.00, 4.97, 6.10, 0.000, 0.000, 0.000, 10:36:25.732
71, 12.22, 0.00, 25.56, 21.01, 0.000, 0.000, 0.000, 10:36:25.733
72, 22.47, 0.00, 28.93, 31.67, 0.000, 0.000, 0.000, 10:36:25.733
73, 12.15, 0.00, -1.07, 15.20, 0.000, 0.000, 0.000, 10:36:25.748
74, 1.45, 0.00, 5.50, 5.31, 0.000, 0.000, 0.000, 10:36:25.748
75, 16.67, 0.00, 23.51, 24.29, 0.000, 0.000, 0.000, 10:36:25.762
76, 21.18, 0.00, 26.84, 25.42, 0.000, 0.000, 0.000, 10:36:25.762
77, 12.28, 0.00, 1.24, 14.31, 0.000, 0.000, 0.000, 10:36:25.763
78, 1.07, 0.00, -5.51, 8.68, 0.000, 0.000, 0.000, 10:36:25.763
79, 14.89, 0.00, 21.65, 19.54, 0.000, 0.000, 0.000, 10:36:25.777
80, 21.49, 0.00, 36.58, 26.71, 0.000, 0.000, 0.000, 10:36:25.777
81, 10.22, 0.00, 17.00, 17.74, 0.000, 0.000, 0.000, 10:36:25.792
82, 0.67, 0.00, 0.56, 4.36, 0.000, 0.000, 0.000, 10:36:25.792
83, 14.03, 0.00, 10.34, 21.84, 0.000, 0.000, 0.000, 10:36:25.792
84, 24.08, 0.00, 31.74, 29.78, 0.000, 0.000, 0.000, 10:36:25.793
85, 8.45, 0.00, 15.82, 14.76, 0.000, 0.000, 0.000, 10:36:25.822
86, 3.84, 0.00, 7.43, 9.67, 0.000, 0.000, 0.000, 10:36:25.822
87, 15.26, 0.00, 21.86, 23.32, 0.000, 0.000, 0.000, 10:36:25.822
88, 23.11, 0.00, 24.02, 29.50, 0.000, 0.000, 0.000, 10:36:25.822
89, 11.61, 0.00, 16.86, 13.48, 0.000, 0.000, 0.000, 10:36:25.823
90, 0.47, 0.00, 2.55, 6.26, 0.000, 0.000, 0.000, 10:36:25.824
91, 16.04, 0.00, 20.90, 18.24, 0.000, 0.000, 0.000, 10:36:25.838
92, 23.78, 0.00, 29.98, 28.59, 0.000, 0.000, 0.000, 10:36:25.839
93, 11.40, 0.00, 5.35, 17.43, 0.000, 0.000, 0.000, 10:36:25.853
94, 0.76, 0.00, 6.87, 3.55, 0.000, 0.000, 0.000, 10:36:25.853
95, 16.56, 0.00, 19.71, 20.26, 0.000, 0.000, 0.000, 10:36:25.853
96, 24.86, 0.00, 33.73, 29.83, 0.000, 0.000, 0.000, 10:36:25.853
97, 8.36, 0.00, 15.72, 10.25, 0.000, 0.000, 0.000, 10:36:25.868
98, 1.34, 0.00, 3.68, 7.62, 0.000, 0.000, 0.000, 10:36:25.869
99, 12.32, 0.00, 17.83, 22.45, 0.000, 0.000, 0.000, 10:36:25.884
100, 23.88, 0.00, 23.46, 32.82, 0.000, 0.000, 0.000, 10:36:25.884
