%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-38-27
152, 0.00, -4074.59, -3674.22, -3333.84, 0.000, 0.000, 0.000, 13:38:35.179
153, 0.00, -3957.96, -3530.47, -3137.15, 0.000, 0.000, 0.000, 13:38:35.194
154, 0.00, -4140.15, -3746.61, -3413.46, 0.000, 0.000, 0.000, 13:38:35.194
155, 0.00, -4169.28, -3790.56, -3488.26, 0.000, 0.000, 0.000, 13:38:35.195
156, 0.00, -4086.76, -3683.98, -3351.91, 0.000, 0.000, 0.000, 13:38:35.195
157, 0.00, -3954.21, -3527.96, -3139.49, 0.000, 0.000, 0.000, 13:38:35.209
158, 0.00, -4148.29, -3746.09, -3425.57, 0.000, 0.000, 0.000, 13:38:35.209
159, 0.00, -4179.24, -3781.97, -3486.81, 0.000, 0.000, 0.000, 13:38:35.225
160, 0.00, -4079.45, -3664.83, -3333.40, 0.000, 0.000, 0.000, 13:38:35.225
161, 0.00, -3945.89, -3510.18, -3114.56, 0.000, 0.000, 0.000, 13:38:35.225
162, 0.00, -4125.41, -3737.22, -3405.04, 0.000, 0.000, 0.000, 13:38:35.225
163, 0.00, -4158.56, -3783.94, -3487.73, 0.000, 0.000, 0.000, 13:38:35.239
164, 0.00, -4069.20, -3678.55, -3347.23, 0.000, 0.000, 0.000, 13:38:35.239
165, 0.00, -3939.61, -3530.26, -3137.51, 0.000, 0.000, 0.000, 13:38:35.254
166, 0.00, -4131.01, -3756.74, -3436.37, 0.000, 0.000, 0.000, 13:38:35.254
167, 0.00, -4151.65, -3790.05, -3491.38, 0.000, 0.000, 0.000, 13:38:35.270
168, 0.00, -4075.69, -3685.02, -3348.23, 0.000, 0.000, 0.000, 13:38:35.270
169, 0.00, -3943.95, -3518.48, -3128.65, 0.000, 0.000, 0.000, 13:38:35.285
170, 0.00, -4127.43, -3738.10, -3408.44, 0.000, 0.000, 0.000, 13:38:35.287
171, 0.00, -4142.69, -3771.45, -3466.99, 0.000, 0.000, 0.000, 13:38:35.287
172, 0.00, -4060.66, -3668.08, -3325.13, 0.000, 0.000, 0.000, 13:38:35.287
173, 0.00, -3932.60, -3509.93, -3121.69, 0.000, 0.000, 0.000, 13:38:35.288
174, 0.00, -4115.49, -3734.84, -3407.20, 0.000, 0.000, 0.000, 13:38:35.288
175, 0.00, -4141.36, -3772.64, -3476.75, 0.000, 0.000, 0.000, 13:38:35.300
176, 0.00, -4053.75, -3677.93, -3340.69, 0.000, 0.000, 0.000, 13:38:35.300
177, 0.00, -3933.61, -3525.98, -3130.20, 0.000, 0.000, 0.000, 13:38:35.314
178, 0.00, -4132.65, -3748.07, -3429.10, 0.000, 0.000, 0.000, 13:38:35.314
179, 0.00, -4154.59, -3774.13, -3475.77, 0.000, 0.000, 0.000, 13:38:35.315
180, 0.00, -4079.11, -3686.52, -3350.82, 0.000, 0.000, 0.000, 13:38:35.315
181, 0.00, -3957.96, -3527.73, -3139.18, 0.000, 0.000, 0.000, 13:38:35.329
182, 0.00, -4149.00, -3755.70, -3437.39, 0.000, 0.000, 0.000, 13:38:35.330
183, 0.00, -4164.65, -3788.23, -3492.95, 0.000, 0.000, 0.000, 13:38:35.345
184, 0.00, -4080.37, -3684.20, -3358.65, 0.000, 0.000, 0.000, 13:38:35.345
185, 0.00, -3953.27, -3525.69, -3138.32, 0.000, 0.000, 0.000, 13:38:35.345
186, 0.00, -4149.96, -3754.07, -3430.62, 0.000, 0.000, 0.000, 13:38:35.345
187, 0.00, -4163.71, -3769.64, -3476.91, 0.000, 0.000, 0.000, 13:38:35.360
188, 0.00, -4064.15, -3646.28, -3317.01, 0.000, 0.000, 0.000, 13:38:35.360
189, 0.00, -3976.82, -3502.97, -3117.72, 0.000, 0.000, 0.000, 13:38:35.375
190, 0.00, -4155.08, -3743.38, -3421.81, 0.000, 0.000, 0.000, 13:38:35.375
191, 0.00, -4131.90, -3790.12, -3487.75, 0.000, 0.000, 0.000, 13:38:35.375
192, 0.00, -4049.74, -3683.94, -3339.63, 0.000, 0.000, 0.000, 13:38:35.375
193, 0.00, -3927.16, -3531.51, -3139.98, 0.000, 0.000, 0.000, 13:38:35.389
194, 0.00, -4132.57, -3757.41, -3437.41, 0.000, 0.000, 0.000, 13:38:35.390
195, 0.00, -4154.17, -3793.79, -3500.15, 0.000, 0.000, 0.000, 13:38:35.404
196, 0.00, -4060.59, -3688.93, -3365.62, 0.000, 0.000, 0.000, 13:38:35.405
197, 0.00, -3940.18, -3535.97, -3154.03, 0.000, 0.000, 0.000, 13:38:35.405
198, 0.00, -4134.96, -3762.76, -3441.35, 0.000, 0.000, 0.000, 13:38:35.405
199, 0.00, -4170.67, -3782.62, -3491.12, 0.000, 0.000, 0.000, 13:38:35.420
200, 0.00, -4079.50, -3671.43, -3338.16, 0.000, 0.000, 0.000, 13:38:35.420
0, 0.00, -3960.87, -3523.02, -3134.37, 0.000, 0.000, 0.000, 13:38:35.420
1, 0.00, -4152.19, -3760.83, -3435.37, 0.000, 0.000, 0.000, 13:38:35.434
2, 0.00, -4164.68, -3777.13, -3477.16, 0.000, 0.000, 0.000, 13:38:35.435
3, 0.00, -4076.86, -3672.46, -3338.09, 0.000, 0.000, 0.000, 13:38:35.450
4, 0.00, -3955.15, -3531.72, -3139.79, 0.000, 0.000, 0.000, 13:38:35.450
5, 0.00, -4155.33, -3763.26, -3442.97, 0.000, 0.000, 0.000, 13:38:35.452
6, 0.00, -4172.66, -3780.85, -3489.43, 0.000, 0.000, 0.000, 13:38:35.453
7, 0.00, -4090.86, -3671.23, -3341.64, 0.000, 0.000, 0.000, 13:38:35.465
8, 0.00, -3968.93, -3525.81, -3138.83, 0.000, 0.000, 0.000, 13:38:35.466
9, 0.00, -4147.26, -3747.89, -3433.40, 0.000, 0.000, 0.000, 13:38:35.479
10, 0.00, -4157.00, -3764.67, -3474.16, 0.000, 0.000, 0.000, 13:38:35.480
11, 0.00, -4079.42, -3671.53, -3339.68, 0.000, 0.000, 0.000, 13:38:35.480
12, 0.00, -3952.43, -3528.89, -3134.32, 0.000, 0.000, 0.000, 13:38:35.480
13, 0.00, -4156.54, -3753.64, -3442.40, 0.000, 0.000, 0.000, 13:38:35.494
14, 0.00, -4166.66, -3771.80, -3475.63, 0.000, 0.000, 0.000, 13:38:35.495
15, 0.00, -4081.96, -3680.39, -3340.61, 0.000, 0.000, 0.000, 13:38:35.509
16, 0.00, -3954.59, -3526.74, -3127.44, 0.000, 0.000, 0.000, 13:38:35.510
17, 0.00, -4140.41, -3752.03, -3438.02, 0.000, 0.000, 0.000, 13:38:35.510
18, 0.00, -4156.37, -3765.98, -3475.56, 0.000, 0.000, 0.000, 13:38:35.510
19, 0.00, -4083.61, -3670.96, -3345.47, 0.000, 0.000, 0.000, 13:38:35.524
20, 0.00, -3970.77, -3529.05, -3145.97, 0.000, 0.000, 0.000, 13:38:35.524
21, 0.00, -4144.75, -3753.25, -3447.29, 0.000, 0.000, 0.000, 13:38:35.539
22, 0.00, -4160.71, -3768.65, -3478.10, 0.000, 0.000, 0.000, 13:38:35.539
23, 0.00, -4077.44, -3680.00, -3345.87, 0.000, 0.000, 0.000, 13:38:35.540
24, 0.00, -3969.12, -3545.14, -3152.87, 0.000, 0.000, 0.000, 13:38:35.540
25, 0.00, -4139.05, -3753.38, -3440.25, 0.000, 0.000, 0.000, 13:38:35.554
26, 0.00, -4158.64, -3774.57, -3484.16, 0.000, 0.000, 0.000, 13:38:35.555
27, 0.00, -4074.67, -3678.24, -3351.34, 0.000, 0.000, 0.000, 13:38:35.570
28, 0.00, -3967.86, -3549.00, -3158.28, 0.000, 0.000, 0.000, 13:38:35.570
29, 0.00, -4137.69, -3753.33, -3439.25, 0.000, 0.000, 0.000, 13:38:35.570
30, 0.00, -4140.64, -3767.62, -3465.41, 0.000, 0.000, 0.000, 13:38:35.571
31, 0.00, -4064.71, -3675.25, -3334.00, 0.000, 0.000, 0.000, 13:38:35.584
32, 0.00, -3965.11, -3549.24, -3146.49, 0.000, 0.000, 0.000, 13:38:35.585
33, 0.00, -4130.45, -3749.24, -3432.30, 0.000, 0.000, 0.000, 13:38:35.601
34, 0.00, -4141.60, -3767.49, -3474.38, 0.000, 0.000, 0.000, 13:38:35.602
35, 0.00, -4075.42, -3685.14, -3348.00, 0.000, 0.000, 0.000, 13:38:35.604
36, 0.00, -3978.65, -3574.17, -3172.80, 0.000, 0.000, 0.000, 13:38:35.604
37, 0.00, -4139.24, -3767.84, -3446.80, 0.000, 0.000, 0.000, 13:38:35.621
38, 0.00, -4159.13, -3776.69, -3468.32, 0.000, 0.000, 0.000, 13:38:35.621
39, 0.00, -4078.89, -3701.48, -3356.36, 0.000, 0.000, 0.000, 13:38:35.630
40, 0.00, -3988.96, -3571.47, -3176.97, 0.000, 0.000, 0.000, 13:38:35.630
41, 0.00, -4174.70, -3752.57, -3434.93, 0.000, 0.000, 0.000, 13:38:35.630
42, 0.00, -4174.47, -3767.50, -3467.16, 0.000, 0.000, 0.000, 13:38:35.631
43, 0.00, -4107.83, -3686.71, -3351.31, 0.000, 0.000, 0.000, 13:38:35.644
44, 0.00, -4022.85, -3568.14, -3169.99, 0.000, 0.000, 0.000, 13:38:35.645
45, 0.00, -4174.58, -3760.06, -3443.33, 0.000, 0.000, 0.000, 13:38:35.660
46, 0.00, -4184.25, -3766.06, -3459.87, 0.000, 0.000, 0.000, 13:38:35.660
47, 0.00, -4116.39, -3685.78, -3346.35, 0.000, 0.000, 0.000, 13:38:35.660
48, 0.00, -4022.10, -3564.26, -3169.39, 0.000, 0.000, 0.000, 13:38:35.660
49, 0.00, -4180.83, -3760.11, -3448.98, 0.000, 0.000, 0.000, 13:38:35.674
50, 0.00, -4176.64, -3772.93, -3473.01, 0.000, 0.000, 0.000, 13:38:35.675
51, 0.00, -4105.31, -3686.62, -3347.69, 0.000, 0.000, 0.000, 13:38:35.690
52, 0.00, -3999.76, -3575.77, -3183.41, 0.000, 0.000, 0.000, 13:38:35.690
53, 0.00, -4154.97, -3758.58, -3445.16, 0.000, 0.000, 0.000, 13:38:35.691
54, 0.00, -4163.26, -3755.97, -3458.12, 0.000, 0.000, 0.000, 13:38:35.691
55, 0.00, -4085.15, -3670.27, -3329.34, 0.000, 0.000, 0.000, 13:38:35.706
56, 0.00, -3980.08, -3542.49, -3152.84, 0.000, 0.000, 0.000, 13:38:35.706
57, 0.00, -4140.62, -3740.87, -3423.49, 0.000, 0.000, 0.000, 13:38:35.720
58, 0.00, -4139.85, -3745.86, -3438.15, 0.000, 0.000, 0.000, 13:38:35.720
59, 0.00, -4072.91, -3661.92, -3329.09, 0.000, 0.000, 0.000, 13:38:35.721
60, 0.00, -3975.68, -3540.97, -3153.04, 0.000, 0.000, 0.000, 13:38:35.721
61, 0.00, -4147.37, -3754.73, -3441.74, 0.000, 0.000, 0.000, 13:38:35.735
62, 0.00, -4143.06, -3766.23, -3465.20, 0.000, 0.000, 0.000, 13:38:35.736
63, 0.00, -4076.48, -3688.74, -3352.13, 0.000, 0.000, 0.000, 13:38:35.750
64, 0.00, -3976.73, -3563.41, -3165.94, 0.000, 0.000, 0.000, 13:38:35.751
65, 0.00, -4140.98, -3758.51, -3442.73, 0.000, 0.000, 0.000, 13:38:35.753
66, 0.00, -4147.00, -3757.40, -3454.61, 0.000, 0.000, 0.000, 13:38:35.753
67, 0.00, -4074.67, -3656.63, -3323.11, 0.000, 0.000, 0.000, 13:38:35.765
68, 0.00, -3978.14, -3532.86, -3140.28, 0.000, 0.000, 0.000, 13:38:35.766
69, 0.00, -4145.06, -3740.87, -3423.58, 0.000, 0.000, 0.000, 13:38:35.780
70, 0.00, -4144.92, -3753.26, -3451.97, 0.000, 0.000, 0.000, 13:38:35.780
71, 0.00, -4076.25, -3672.00, -3337.89, 0.000, 0.000, 0.000, 13:38:35.780
72, 0.00, -3976.84, -3550.53, -3164.48, 0.000, 0.000, 0.000, 13:38:35.780
73, 0.00, -4140.24, -3753.56, -3440.48, 0.000, 0.000, 0.000, 13:38:35.795
74, 0.00, -4140.00, -3749.75, -3453.49, 0.000, 0.000, 0.000, 13:38:35.795
75, 0.00, -4063.80, -3663.68, -3325.68, 0.000, 0.000, 0.000, 13:38:35.810
76, 0.00, -3969.19, -3533.32, -3136.12, 0.000, 0.000, 0.000, 13:38:35.810
77, 0.00, -4142.45, -3750.09, -3432.57, 0.000, 0.000, 0.000, 13:38:35.810
78, 0.00, -4131.50, -3744.81, -3444.66, 0.000, 0.000, 0.000, 13:38:35.811
79, 0.00, -4075.10, -3666.71, -3331.22, 0.000, 0.000, 0.000, 13:38:35.825
80, 0.00, -3982.71, -3551.72, -3158.57, 0.000, 0.000, 0.000, 13:38:35.825
