%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_09-45-28
154, -3.35, 0.00, -2.21, 1.21, 0.000, 0.000, 0.000, 09:45:32.171
155, 24.08, 0.00, 27.61, 31.53, 0.000, 0.000, 0.000, 09:45:32.172
156, 27.03, 0.00, 31.48, 38.27, 0.000, 0.000, 0.000, 09:45:32.174
157, 0.44, 0.00, 4.20, 9.64, 0.000, 0.000, 0.000, 09:45:32.176
158, -9.81, 0.00, -13.79, -3.95, 0.000, 0.000, 0.000, 09:45:32.176
159, 23.15, 0.00, 28.28, 27.75, 0.000, 0.000, 0.000, 09:45:32.177
160, 32.91, 0.00, 33.21, 39.76, 0.000, 0.000, 0.000, 09:45:32.177
161, 0.56, 0.00, 8.34, 6.39, 0.000, 0.000, 0.000, 09:45:32.177
162, -4.84, 0.00, -6.81, -5.04, 0.000, 0.000, 0.000, 09:45:32.178
163, 21.41, 0.00, 24.54, 29.28, 0.000, 0.000, 0.000, 09:45:32.178
164, 30.94, 0.00, 32.53, 39.01, 0.000, 0.000, 0.000, 09:45:32.178
165, 3.10, 0.00, 4.94, 5.38, 0.000, 0.000, 0.000, 09:45:32.178
166, -8.58, 0.00, -7.57, -0.24, 0.000, 0.000, 0.000, 09:45:32.179
167, 25.95, 0.00, 32.15, 28.35, 0.000, 0.000, 0.000, 09:45:32.179
168, 32.69, 0.00, 32.88, 39.92, 0.000, 0.000, 0.000, 09:45:32.179
169, 0.90, 0.00, 3.72, 7.20, 0.000, 0.000, 0.000, 09:45:32.179
170, 0.11, 0.00, -5.22, -1.03, 0.000, 0.000, 0.000, 09:45:32.179
171, 20.74, 0.00, 28.34, 28.21, 0.000, 0.000, 0.000, 09:45:32.181
172, 30.55, 0.00, 37.17, 42.17, 0.000, 0.000, 0.000, 09:45:32.181
173, 0.80, 0.00, -1.60, 5.95, 0.000, 0.000, 0.000, 09:45:32.181
174, -5.13, 0.00, -6.04, -5.78, 0.000, 0.000, 0.000, 09:45:32.181
175, 22.80, 0.00, 29.06, 23.69, 0.000, 0.000, 0.000, 09:45:32.182
176, 30.68, 0.00, 36.97, 40.95, 0.000, 0.000, 0.000, 09:45:32.182
177, 4.97, 0.00, -5.63, 8.47, 0.000, 0.000, 0.000, 09:45:32.182
178, -9.08, 0.00, -6.32, -6.50, 0.000, 0.000, 0.000, 09:45:32.182
179, 22.35, 0.00, 28.80, 21.33, 0.000, 0.000, 0.000, 09:45:32.184
180, 27.77, 0.00, 34.00, 36.59, 0.000, 0.000, 0.000, 09:45:32.185
181, 1.10, 0.00, 4.94, 7.62, 0.000, 0.000, 0.000, 09:45:32.189
182, -8.00, 0.00, 0.76, -4.86, 0.000, 0.000, 0.000, 09:45:32.190
183, 19.53, 0.00, 21.35, 27.74, 0.000, 0.000, 0.000, 09:45:32.194
184, 32.56, 0.00, 49.98, 44.59, 0.000, 0.000, 0.000, 09:45:32.194
185, 3.34, 0.00, 4.58, 8.54, 0.000, 0.000, 0.000, 09:45:32.194
186, -4.32, 0.00, -8.68, -2.57, 0.000, 0.000, 0.000, 09:45:32.195
187, 22.55, 0.00, 28.04, 29.35, 0.000, 0.000, 0.000, 09:45:32.195
188, 29.40, 0.00, 36.06, 42.27, 0.000, 0.000, 0.000, 09:45:32.195
189, 2.61, 0.00, 4.80, 6.95, 0.000, 0.000, 0.000, 09:45:32.210
190, -6.58, 0.00, -3.08, -6.56, 0.000, 0.000, 0.000, 09:45:32.210
191, 26.09, 0.00, 20.34, 26.82, 0.000, 0.000, 0.000, 09:45:32.211
192, 33.11, 0.00, 32.69, 39.75, 0.000, 0.000, 0.000, 09:45:32.211
193, 2.05, 0.00, 5.47, 8.37, 0.000, 0.000, 0.000, 09:45:32.226
194, -4.35, 0.00, -5.00, -0.16, 0.000, 0.000, 0.000, 09:45:32.226
195, 21.41, 0.00, 25.90, 27.49, 0.000, 0.000, 0.000, 09:45:32.254
196, 27.76, 0.00, 36.05, 42.00, 0.000, 0.000, 0.000, 09:45:32.254
197, 2.46, 0.00, 2.88, 2.47, 0.000, 0.000, 0.000, 09:45:32.255
198, -8.95, 0.00, -2.56, -8.10, 0.000, 0.000, 0.000, 09:45:32.255
199, 20.37, 0.00, 27.18, 27.94, 0.000, 0.000, 0.000, 09:45:32.256
200, 31.98, 0.00, 37.53, 41.11, 0.000, 0.000, 0.000, 09:45:32.256
0, 4.28, 0.00, -2.31, 10.51, 0.000, 0.000, 0.000, 09:45:32.259
1, -5.30, 0.00, -8.69, -5.06, 0.000, 0.000, 0.000, 09:45:32.269
2, 19.12, 0.00, 18.70, 29.36, 0.000, 0.000, 0.000, 09:45:32.270
3, 29.32, 0.00, 36.54, 40.82, 0.000, 0.000, 0.000, 09:45:32.283
4, 2.02, 0.00, 3.56, 4.56, 0.000, 0.000, 0.000, 09:45:32.283
5, -7.34, 0.00, -8.41, -6.98, 0.000, 0.000, 0.000, 09:45:32.284
6, 16.87, 0.00, 28.31, 26.56, 0.000, 0.000, 0.000, 09:45:32.284
7, 28.58, 0.00, 32.55, 41.19, 0.000, 0.000, 0.000, 09:45:32.298
8, 3.81, 0.00, 4.88, 6.37, 0.000, 0.000, 0.000, 09:45:32.299
9, -5.58, 0.00, -11.35, -1.54, 0.000, 0.000, 0.000, 09:45:32.313
10, 21.40, 0.00, 29.80, 25.62, 0.000, 0.000, 0.000, 09:45:32.313
11, 29.50, 0.00, 40.56, 40.08, 0.000, 0.000, 0.000, 09:45:32.314
12, 0.56, 0.00, 4.34, 4.51, 0.000, 0.000, 0.000, 09:45:32.314
13, -6.50, 0.00, -9.14, -1.75, 0.000, 0.000, 0.000, 09:45:32.328
14, 20.64, 0.00, 20.84, 22.84, 0.000, 0.000, 0.000, 09:45:32.329
15, 33.49, 0.00, 38.72, 41.13, 0.000, 0.000, 0.000, 09:45:32.344
16, 1.75, 0.00, 10.76, 7.35, 0.000, 0.000, 0.000, 09:45:32.345
17, -5.72, 0.00, -7.23, -1.21, 0.000, 0.000, 0.000, 09:45:32.345
18, 18.90, 0.00, 21.59, 25.19, 0.000, 0.000, 0.000, 09:45:32.345
19, 30.60, 0.00, 30.51, 42.32, 0.000, 0.000, 0.000, 09:45:32.358
20, 0.70, 0.00, 5.87, 4.39, 0.000, 0.000, 0.000, 09:45:32.358
21, -7.04, 0.00, -17.12, -3.21, 0.000, 0.000, 0.000, 09:45:32.373
22, 18.71, 0.00, 28.96, 27.16, 0.000, 0.000, 0.000, 09:45:32.373
23, 31.49, 0.00, 29.39, 37.87, 0.000, 0.000, 0.000, 09:45:32.374
24, 4.31, 0.00, 5.87, 12.17, 0.000, 0.000, 0.000, 09:45:32.375
25, -6.50, 0.00, -6.77, -6.10, 0.000, 0.000, 0.000, 09:45:32.388
26, 20.71, 0.00, 27.29, 27.87, 0.000, 0.000, 0.000, 09:45:32.389
27, 32.09, 0.00, 40.62, 43.09, 0.000, 0.000, 0.000, 09:45:32.403
28, 3.89, 0.00, 2.74, 12.76, 0.000, 0.000, 0.000, 09:45:32.403
29, -6.06, 0.00, -2.49, -6.93, 0.000, 0.000, 0.000, 09:45:32.403
30, 19.35, 0.00, 30.79, 23.99, 0.000, 0.000, 0.000, 09:45:32.403
31, 31.49, 0.00, 43.85, 39.74, 0.000, 0.000, 0.000, 09:45:32.418
32, -0.88, 0.00, 2.56, 5.30, 0.000, 0.000, 0.000, 09:45:32.419
33, -8.12, 0.00, -15.74, -2.38, 0.000, 0.000, 0.000, 09:45:32.433
34, 17.14, 0.00, 22.94, 25.83, 0.000, 0.000, 0.000, 09:45:32.435
35, 28.29, 0.00, 37.12, 38.51, 0.000, 0.000, 0.000, 09:45:32.436
36, 5.24, 0.00, 6.62, 9.15, 0.000, 0.000, 0.000, 09:45:32.436
37, -4.02, 0.00, -2.23, -5.94, 0.000, 0.000, 0.000, 09:45:32.448
38, 18.10, 0.00, 27.08, 23.10, 0.000, 0.000, 0.000, 09:45:32.448
39, 33.32, 0.00, 36.94, 41.30, 0.000, 0.000, 0.000, 09:45:32.463
40, -0.23, 0.00, 6.75, 12.06, 0.000, 0.000, 0.000, 09:45:32.463
41, -7.07, 0.00, -12.31, -1.25, 0.000, 0.000, 0.000, 09:45:32.463
42, 20.46, 0.00, 25.66, 24.48, 0.000, 0.000, 0.000, 09:45:32.464
43, 30.00, 0.00, 42.06, 37.34, 0.000, 0.000, 0.000, 09:45:32.478
44, 4.39, 0.00, 3.93, 9.16, 0.000, 0.000, 0.000, 09:45:32.478
45, -2.94, 0.00, -11.91, 0.47, 0.000, 0.000, 0.000, 09:45:32.494
46, 21.08, 0.00, 23.83, 25.31, 0.000, 0.000, 0.000, 09:45:32.494
47, 31.73, 0.00, 39.22, 45.02, 0.000, 0.000, 0.000, 09:45:32.494
48, 3.40, 0.00, 13.23, 9.92, 0.000, 0.000, 0.000, 09:45:32.494
49, -7.42, 0.00, -12.40, -2.43, 0.000, 0.000, 0.000, 09:45:32.510
50, 17.98, 0.00, 23.00, 22.79, 0.000, 0.000, 0.000, 09:45:32.510
51, 32.23, 0.00, 37.33, 40.15, 0.000, 0.000, 0.000, 09:45:32.526
52, 0.46, 0.00, -1.76, 5.39, 0.000, 0.000, 0.000, 09:45:32.526
53, -11.83, 0.00, -10.25, -6.90, 0.000, 0.000, 0.000, 09:45:32.526
54, 17.58, 0.00, 25.09, 24.11, 0.000, 0.000, 0.000, 09:45:32.526
55, 32.67, 0.00, 45.25, 39.83, 0.000, 0.000, 0.000, 09:45:32.539
56, 8.03, 0.00, 13.89, 8.51, 0.000, 0.000, 0.000, 09:45:32.540
57, -4.83, 0.00, -10.79, -6.93, 0.000, 0.000, 0.000, 09:45:32.553
58, 21.40, 0.00, 29.84, 23.54, 0.000, 0.000, 0.000, 09:45:32.553
59, 33.79, 0.00, 32.05, 42.80, 0.000, 0.000, 0.000, 09:45:32.554
60, 1.10, 0.00, -0.61, 13.70, 0.000, 0.000, 0.000, 09:45:32.555
61, -12.45, 0.00, -9.94, -8.87, 0.000, 0.000, 0.000, 09:45:32.568
62, 17.71, 0.00, 24.48, 22.52, 0.000, 0.000, 0.000, 09:45:32.569
63, 30.24, 0.00, 40.55, 40.26, 0.000, 0.000, 0.000, 09:45:32.583
64, 2.08, 0.00, 10.95, 6.25, 0.000, 0.000, 0.000, 09:45:32.583
65, -6.58, 0.00, -6.60, -2.96, 0.000, 0.000, 0.000, 09:45:32.586
66, 21.90, 0.00, 20.36, 25.90, 0.000, 0.000, 0.000, 09:45:32.587
67, 33.47, 0.00, 39.35, 40.66, 0.000, 0.000, 0.000, 09:45:32.598
68, 5.15, 0.00, -1.44, 10.18, 0.000, 0.000, 0.000, 09:45:32.599
69, -7.08, 0.00, -3.06, -5.97, 0.000, 0.000, 0.000, 09:45:32.613
70, 19.00, 0.00, 16.89, 21.39, 0.000, 0.000, 0.000, 09:45:32.613
71, 33.83, 0.00, 44.73, 43.62, 0.000, 0.000, 0.000, 09:45:32.615
72, 5.33, 0.00, 4.93, 13.14, 0.000, 0.000, 0.000, 09:45:32.615
73, -9.18, 0.00, -18.53, -7.39, 0.000, 0.000, 0.000, 09:45:32.628
74, 13.53, 0.00, 23.50, 22.27, 0.000, 0.000, 0.000, 09:45:32.628
75, 36.16, 0.00, 37.58, 42.98, 0.000, 0.000, 0.000, 09:45:32.644
76, 5.53, 0.00, 8.90, 9.37, 0.000, 0.000, 0.000, 09:45:32.644
77, -8.70, 0.00, -10.30, -5.71, 0.000, 0.000, 0.000, 09:45:32.645
78, 19.68, 0.00, 16.93, 19.23, 0.000, 0.000, 0.000, 09:45:32.645
79, 35.74, 0.00, 38.47, 40.25, 0.000, 0.000, 0.000, 09:45:32.658
80, 4.67, 0.00, 7.32, 9.59, 0.000, 0.000, 0.000, 09:45:32.658
81, -7.13, 0.00, -7.19, -5.01, 0.000, 0.000, 0.000, 09:45:32.673
82, 25.00, 0.00, 14.21, 28.34, 0.000, 0.000, 0.000, 09:45:32.673
83, 34.24, 0.00, 37.55, 39.30, 0.000, 0.000, 0.000, 09:45:32.674
84, 6.74, 0.00, -7.52, 8.54, 0.000, 0.000, 0.000, 09:45:32.674
85, -6.53, 0.00, -3.95, -3.19, 0.000, 0.000, 0.000, 09:45:32.688
86, 19.18, 0.00, 23.40, 23.00, 0.000, 0.000, 0.000, 09:45:32.689
87, 30.87, 0.00, 37.87, 41.77, 0.000, 0.000, 0.000, 09:45:32.703
88, 1.63, 0.00, 8.92, 7.17, 0.000, 0.000, 0.000, 09:45:32.703
89, -8.74, 0.00, -4.67, -7.14, 0.000, 0.000, 0.000, 09:45:32.703
90, 16.02, 0.00, 21.19, 22.97, 0.000, 0.000, 0.000, 09:45:32.704
91, 33.70, 0.00, 37.40, 41.29, 0.000, 0.000, 0.000, 09:45:32.720
92, 3.02, 0.00, 2.98, 6.33, 0.000, 0.000, 0.000, 09:45:32.720
93, -10.80, 0.00, -14.53, -3.06, 0.000, 0.000, 0.000, 09:45:32.733
94, 17.12, 0.00, 23.14, 21.76, 0.000, 0.000, 0.000, 09:45:32.733
95, 30.97, 0.00, 38.88, 38.23, 0.000, 0.000, 0.000, 09:45:32.733
96, 5.12, 0.00, 6.13, 7.91, 0.000, 0.000, 0.000, 09:45:32.734
97, -4.76, 0.00, -4.11, -5.06, 0.000, 0.000, 0.000, 09:45:32.748
98, 16.17, 0.00, 21.86, 17.65, 0.000, 0.000, 0.000, 09:45:32.748
99, 33.45, 0.00, 36.69, 40.54, 0.000, 0.000, 0.000, 09:45:32.780
100, 0.19, 0.00, 2.60, 8.66, 0.000, 0.000, 0.000, 09:45:32.780
