%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-39-20
132, 0.00, -4172.71, -3735.60, -3428.98, 0.000, 0.000, 0.000, 13:39:34.504
133, 0.00, -4160.09, -3740.38, -3466.02, 0.000, 0.000, 0.000, 13:39:34.519
134, 0.00, -4102.82, -3676.53, -3347.61, 0.000, 0.000, 0.000, 13:39:34.519
135, 0.00, -4060.04, -3592.79, -3198.11, 0.000, 0.000, 0.000, 13:39:34.534
136, 0.00, -4161.87, -3742.77, -3429.88, 0.000, 0.000, 0.000, 13:39:34.534
137, 0.00, -4131.11, -3740.08, -3456.74, 0.000, 0.000, 0.000, 13:39:34.534
138, 0.00, -4086.64, -3660.36, -3332.65, 0.000, 0.000, 0.000, 13:39:34.534
139, 0.00, -4051.93, -3582.54, -3178.60, 0.000, 0.000, 0.000, 13:39:34.549
140, 0.00, -4164.97, -3730.63, -3428.85, 0.000, 0.000, 0.000, 13:39:34.549
141, 0.00, -4141.64, -3745.24, -3463.77, 0.000, 0.000, 0.000, 13:39:34.565
142, 0.00, -4095.23, -3680.80, -3351.56, 0.000, 0.000, 0.000, 13:39:34.565
143, 0.00, -4050.89, -3600.79, -3198.40, 0.000, 0.000, 0.000, 13:39:34.565
144, 0.00, -4153.54, -3737.55, -3425.35, 0.000, 0.000, 0.000, 13:39:34.566
145, 0.00, -4135.63, -3739.34, -3455.88, 0.000, 0.000, 0.000, 13:39:34.580
146, 0.00, -4098.20, -3675.91, -3347.99, 0.000, 0.000, 0.000, 13:39:34.581
147, 0.00, -4061.36, -3602.36, -3199.32, 0.000, 0.000, 0.000, 13:39:34.599
148, 0.00, -4173.15, -3747.53, -3437.75, 0.000, 0.000, 0.000, 13:39:34.600
149, 0.00, -4159.59, -3752.30, -3467.57, 0.000, 0.000, 0.000, 13:39:34.601
150, 0.00, -4109.85, -3675.87, -3349.84, 0.000, 0.000, 0.000, 13:39:34.601
151, 0.00, -4055.62, -3597.54, -3199.11, 0.000, 0.000, 0.000, 13:39:34.609
152, 0.00, -4159.39, -3738.42, -3439.56, 0.000, 0.000, 0.000, 13:39:34.609
153, 0.00, -4155.54, -3745.66, -3467.60, 0.000, 0.000, 0.000, 13:39:34.624
154, 0.00, -4110.56, -3669.06, -3349.77, 0.000, 0.000, 0.000, 13:39:34.624
155, 0.00, -4056.99, -3598.46, -3203.63, 0.000, 0.000, 0.000, 13:39:34.624
156, 0.00, -4154.18, -3738.17, -3434.25, 0.000, 0.000, 0.000, 13:39:34.624
157, 0.00, -4138.39, -3745.55, -3464.15, 0.000, 0.000, 0.000, 13:39:34.639
158, 0.00, -4085.95, -3669.11, -3342.60, 0.000, 0.000, 0.000, 13:39:34.639
159, 0.00, -4048.40, -3589.38, -3195.66, 0.000, 0.000, 0.000, 13:39:34.654
160, 0.00, -4166.55, -3755.40, -3451.35, 0.000, 0.000, 0.000, 13:39:34.654
161, 0.00, -4146.69, -3756.11, -3475.14, 0.000, 0.000, 0.000, 13:39:34.654
