%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
56, 14.34, 10.80, 14.39, 15.87, 0.000, 0.000, 0.000, 14:43:24.663, L
57, 10.26, 14.10, 11.98, 11.46, 0.000, 0.000, 0.000, 14:43:24.680, L
58, 7.35, 9.12, 7.97, 12.00, 0.000, 0.000, 0.000, 14:43:24.680, L
59, 16.35, 11.23, 12.77, 14.92, 0.000, 0.000, 0.000, 14:43:24.680, L
60, 14.32, 12.83, 6.03, 12.99, 0.000, 0.000, 0.000, 14:43:24.681, L
61, 8.70, 10.68, 6.57, 11.86, 0.000, 0.000, 0.000, 14:43:24.693, L
62, 10.32, 13.77, 1.62, 13.79, 0.000, 0.000, 0.000, 14:43:24.693, L
63, 11.27, 12.25, 11.38, 13.69, 0.000, 0.000, 0.000, 14:43:24.708, L
64, 7.01, 7.71, 2.83, 13.76, 0.000, 0.000, 0.000, 14:43:24.708, L
65, 9.52, 9.94, 1.81, 9.03, 0.000, 0.000, 0.000, 14:43:24.709, L
66, 14.76, 11.50, 5.02, 14.23, 0.000, 0.000, 0.000, 14:43:24.709, L
67, 13.39, 14.58, 12.65, 14.52, 0.000, 0.000, 0.000, 14:43:24.723, L
68, 12.84, 11.60, 9.62, 11.11, 0.000, 0.000, 0.000, 14:43:24.723, L
69, 10.07, 13.82, 7.60, 11.88, 0.000, 0.000, 0.000, 14:43:24.739, L
70, 11.02, 10.86, 12.34, 14.06, 0.000, 0.000, 0.000, 14:43:24.739, L
71, 13.14, 13.07, 17.76, 11.78, 0.000, 0.000, 0.000, 14:43:24.740, L
72, 7.29, 15.76, 9.81, 12.48, 0.000, 0.000, 0.000, 14:43:24.740, L
73, 10.55, 10.29, 6.69, 12.60, 0.000, 0.000, 0.000, 14:43:24.752, L
74, 13.48, 13.35, 3.66, 15.83, 0.000, 0.000, 0.000, 14:43:24.753, L
75, 16.78, 12.31, 10.98, 16.22, 0.000, 0.000, 0.000, 14:43:24.768, L
76, 8.77, 10.51, 5.95, 8.66, 0.000, 0.000, 0.000, 14:43:24.769, L
77, 11.37, 11.66, 12.79, 15.85, 0.000, 0.000, 0.000, 14:43:24.770, L
78, 5.72, 12.89, 6.77, 12.97, 0.000, 0.000, 0.000, 14:43:24.770, L
79, 10.36, 11.33, 8.98, 15.76, 0.000, 0.000, 0.000, 14:43:24.783, L
80, 12.29, 11.69, 10.88, 13.05, 0.000, 0.000, 0.000, 14:43:24.783, L
81, 10.38, 9.22, 5.66, 10.74, 0.000, 0.000, 0.000, 14:43:24.798, L
82, 13.94, 12.00, 7.47, 14.16, 0.000, 0.000, 0.000, 14:43:24.798, L
83, 14.55, 11.94, 8.24, 11.93, 0.000, 0.000, 0.000, 14:43:24.798, L
84, 9.38, 9.90, 12.25, 15.95, 0.000, 0.000, 0.000, 14:43:24.799, L
85, 9.98, 11.22, 8.50, 11.79, 0.000, 0.000, 0.000, 14:43:24.813, L
86, 15.25, 12.32, 13.31, 15.76, 0.000, 0.000, 0.000, 14:43:24.813, L
87, 11.98, 11.35, 9.58, 17.57, 0.000, 0.000, 0.000, 14:43:24.828, L
88, 14.14, 13.20, 13.37, 11.00, 0.000, 0.000, 0.000, 14:43:24.828, L
89, 11.52, 10.31, 6.40, 12.60, 0.000, 0.000, 0.000, 14:43:24.828, L
90, 9.03, 12.16, 5.58, 12.10, 0.000, 0.000, 0.000, 14:43:24.828, L
91, 12.98, 13.08, 8.72, 16.79, 0.000, 0.000, 0.000, 14:43:24.843, L
92, 9.99, 11.54, 8.08, 12.64, 0.000, 0.000, 0.000, 14:43:24.844, L
93, 11.60, 9.90, 1.27, 10.22, 0.000, 0.000, 0.000, 14:43:24.858, L
94, 12.03, 14.49, 15.54, 13.86, 0.000, 0.000, 0.000, 14:43:24.858, L
95, 16.12, 14.92, 17.60, 18.59, 0.000, 0.000, 0.000, 14:43:24.858, L
96, 11.92, 11.71, 8.10, 14.92, 0.000, 0.000, 0.000, 14:43:24.859, L
97, 11.56, 9.39, 4.68, 9.88, 0.000, 0.000, 0.000, 14:43:24.874, L
98, 13.19, 12.35, 5.80, 14.54, 0.000, 0.000, 0.000, 14:43:24.874, L
99, 11.80, 14.48, 8.61, 13.12, 0.000, 0.000, 0.000, 14:43:24.889, L
100, 14.11, 11.28, 4.22, 13.96, 0.000, 0.000, 0.000, 14:43:24.890, L
101, 14.19, 10.54, 11.11, 12.82, 0.000, 0.000, 0.000, 14:43:24.891, L
102, 11.49, 13.84, 16.82, 9.27, 0.000, 0.000, 0.000, 14:43:24.891, L
103, 12.17, 15.63, 11.05, 12.91, 0.000, 0.000, 0.000, 14:43:24.903, L
104, 15.95, 9.78, 10.84, 13.63, 0.000, 0.000, 0.000, 14:43:24.903, L
105, 12.44, 6.16, 6.55, 11.04, 0.000, 0.000, 0.000, 14:43:24.933, L
106, 10.88, 6.31, 10.70, 19.14, 0.000, 0.000, 0.000, 14:43:24.933, L
107, 14.48, 16.45, 6.41, 12.22, 0.000, 0.000, 0.000, 14:43:24.933, L
108, 12.85, 13.95, 6.23, 18.19, 0.000, 0.000, 0.000, 14:43:24.934, L
109, 11.75, 12.31, 11.52, 11.20, 0.000, 0.000, 0.000, 14:43:24.935, L
110, 11.22, 11.48, 7.50, 13.29, 0.000, 0.000, 0.000, 14:43:24.935, L
111, 13.24, 9.21, 11.45, 11.09, 0.000, 0.000, 0.000, 14:43:24.936, L
112, 14.29, 13.45, 1.77, 17.72, 0.000, 0.000, 0.000, 14:43:24.936, L
113, 13.11, 9.50, 9.87, 11.25, 0.000, 0.000, 0.000, 14:43:24.954, L
114, 4.85, 10.24, 4.72, 10.84, 0.000, 0.000, 0.000, 14:43:24.955, L
115, 12.97, 12.32, 10.43, 14.64, 0.000, 0.000, 0.000, 14:43:24.963, L
116, 13.31, 16.69, 12.16, 17.82, 0.000, 0.000, 0.000, 14:43:24.963, L
117, 12.66, 15.26, 5.51, 14.17, 0.000, 0.000, 0.000, 14:43:24.978, L
118, 11.94, 9.39, 6.22, 16.52, 0.000, 0.000, 0.000, 14:43:24.978, L
119, 12.17, 14.18, 7.49, 13.93, 0.000, 0.000, 0.000, 14:43:24.979, L
120, 14.31, 14.54, 6.57, 12.74, 0.000, 0.000, 0.000, 14:43:24.979, L
121, 9.90, 12.23, 2.82, 11.47, 0.000, 0.000, 0.000, 14:43:24.993, L
122, 12.76, 14.13, 11.74, 8.64, 0.000, 0.000, 0.000, 14:43:24.993, L
123, 10.27, 11.10, 3.33, 12.38, 0.000, 0.000, 0.000, 14:43:25.008, L
124, 11.28, 14.69, 12.90, 11.14, 0.000, 0.000, 0.000, 14:43:25.008, L
125, 8.46, 10.45, 8.50, 8.93, 0.000, 0.000, 0.000, 14:43:25.008, L
126, 12.58, 8.67, 16.41, 16.41, 0.000, 0.000, 0.000, 14:43:25.009, L
127, 14.65, 13.02, 6.35, 16.58, 0.000, 0.000, 0.000, 14:43:25.023, L
128, 9.93, 12.71, 9.31, 12.92, 0.000, 0.000, 0.000, 14:43:25.023, L
129, 10.53, 10.68, 11.16, 12.92, 0.000, 0.000, 0.000, 14:43:25.038, L
130, 9.86, 10.62, 5.13, 9.71, 0.000, 0.000, 0.000, 14:43:25.038, L
131, 14.82, 11.26, 0.85, 13.13, 0.000, 0.000, 0.000, 14:43:25.053, L
132, 10.80, 12.18, 2.59, 13.82, 0.000, 0.000, 0.000, 14:43:25.053, L
133, 7.61, 9.28, 7.33, 11.82, 0.000, 0.000, 0.000, 14:43:25.053, L
134, 12.29, 12.76, 17.57, 13.26, 0.000, 0.000, 0.000, 14:43:25.054, L
135, 13.68, 13.93, 12.11, 14.82, 0.000, 0.000, 0.000, 14:43:25.069, L
136, 7.90, 8.46, 9.30, 13.02, 0.000, 0.000, 0.000, 14:43:25.070, L
137, 14.05, 10.35, 5.32, 16.18, 0.000, 0.000, 0.000, 14:43:25.070, L
138, 11.26, 10.27, 6.16, 15.89, 0.000, 0.000, 0.000, 14:43:25.071, L
139, 16.37, 10.42, 7.49, 11.92, 0.000, 0.000, 0.000, 14:43:25.083, L
140, 14.74, 11.78, 8.27, 15.84, 0.000, 0.000, 0.000, 14:43:25.083, L
141, 10.58, 12.59, 5.33, 13.20, 0.000, 0.000, 0.000, 14:43:25.097, L
142, 12.47, 13.01, 7.80, 14.90, 0.000, 0.000, 0.000, 14:43:25.098, L
143, 11.85, 15.23, 14.82, 19.00, 0.000, 0.000, 0.000, 14:43:25.098, L
144, 11.66, 14.13, 17.92, 12.75, 0.000, 0.000, 0.000, 14:43:25.098, L
145, 15.46, 12.24, -3.08, 12.59, 0.000, 0.000, 0.000, 14:43:25.112, L
146, 12.63, 17.13, 6.00, 15.30, 0.000, 0.000, 0.000, 14:43:25.113, L
147, 13.30, 13.80, 12.22, 11.34, 0.000, 0.000, 0.000, 14:43:25.127, L
148, 10.27, 11.91, 10.40, 13.30, 0.000, 0.000, 0.000, 14:43:25.128, L
149, 8.57, 12.60, 8.19, 13.10, 0.000, 0.000, 0.000, 14:43:25.128, L
150, 15.03, 11.52, 4.36, 12.57, 0.000, 0.000, 0.000, 14:43:25.128, L
151, 12.82, 11.18, 12.01, 12.31, 0.000, 0.000, 0.000, 14:43:25.142, L
152, 8.78, 7.41, 2.54, 12.25, 0.000, 0.000, 0.000, 14:43:25.143, L
153, 15.07, 8.22, 9.19, 12.66, 0.000, 0.000, 0.000, 14:43:25.157, L
154, 10.92, 5.70, 4.69, 10.98, 0.000, 0.000, 0.000, 14:43:25.158, L
155, 15.88, 7.53, 12.47, 10.89, 0.000, 0.000, 0.000, 14:43:25.158, L
156, 13.08, 11.66, 12.45, 9.62, 0.000, 0.000, 0.000, 14:43:25.158, L
157, 11.02, 9.37, 0.62, 9.74, 0.000, 0.000, 0.000, 14:43:25.172, L
158, 11.12, 12.50, 10.71, 12.84, 0.000, 0.000, 0.000, 14:43:25.173, L
159, 12.56, 14.72, 14.62, 15.66, 0.000, 0.000, 0.000, 14:43:25.188, L
160, 13.42, 13.56, 11.62, 16.61, 0.000, 0.000, 0.000, 14:43:25.189, L
161, 8.86, 11.54, 7.64, 12.23, 0.000, 0.000, 0.000, 14:43:25.189, L
162, 12.36, 12.17, 7.61, 15.38, 0.000, 0.000, 0.000, 14:43:25.189, L
163, 13.56, 10.14, 11.94, 14.16, 0.000, 0.000, 0.000, 14:43:25.203, L
164, 11.50, 8.39, 14.37, 16.54, 0.000, 0.000, 0.000, 14:43:25.203, L
165, 9.45, 13.89, 7.46, 10.30, 0.000, 0.000, 0.000, 14:43:25.219, L
166, 14.00, 14.10, 6.16, 14.44, 0.000, 0.000, 0.000, 14:43:25.219, L
167, 15.17, 11.60, 13.96, 17.49, 0.000, 0.000, 0.000, 14:43:25.220, L
168, 11.67, 13.60, 10.74, 14.90, 0.000, 0.000, 0.000, 14:43:25.221, L
169, 10.54, 8.19, -5.43, 10.83, 0.000, 0.000, 0.000, 14:43:25.233, L
170, 7.41, 12.17, 6.76, 11.71, 0.000, 0.000, 0.000, 14:43:25.234, L
171, 14.34, 14.20, 13.34, 15.95, 0.000, 0.000, 0.000, 14:43:25.248, L
172, 11.27, 13.55, 12.86, 11.93, 0.000, 0.000, 0.000, 14:43:25.248, L
173, 11.82, 10.90, 13.52, 11.59, 0.000, 0.000, 0.000, 14:43:25.251, L
174, 13.36, 13.44, 2.78, 12.83, 0.000, 0.000, 0.000, 14:43:25.252, L
175, 9.67, 15.15, 6.91, 12.38, 0.000, 0.000, 0.000, 14:43:25.263, L
176, 6.92, 11.31, 18.08, 12.72, 0.000, 0.000, 0.000, 14:43:25.263, L
177, 9.07, 9.38, 2.02, 12.43, 0.000, 0.000, 0.000, 14:43:25.278, L
178, 13.62, 15.83, 5.82, 14.98, 0.000, 0.000, 0.000, 14:43:25.278, L
179, 12.96, 11.62, 14.43, 13.96, 0.000, 0.000, 0.000, 14:43:25.285, L
180, 17.24, 12.03, 7.19, 12.07, 0.000, 0.000, 0.000, 14:43:25.286, L
