%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 10.07, 9.12, 12.90, 10.27, 0.000, 0.000, 0.000, 10:20:27.236, 7
1, 18.11, 15.42, 21.28, 21.23, 0.000, 0.000, 0.000, 10:20:27.247, 7
2, 15.96, 15.80, 21.40, 24.47, 0.000, 0.000, 0.000, 10:20:27.251, 7
3, 14.22, 13.99, 17.83, 14.89, 0.000, 0.000, 0.000, 10:20:27.256, 7
4, 7.82, 11.09, 16.23, 10.76, 0.000, 0.000, 0.000, 10:20:27.259, 7
5, 19.34, 11.67, 21.14, 17.19, 0.000, 0.000, 0.000, 10:20:27.260, 7
6, 17.21, 18.25, 19.48, 17.21, 0.000, 0.000, 0.000, 10:20:27.262, 7
7, 12.47, 13.16, 18.26, 14.98, 0.000, 0.000, 0.000, 10:20:27.271, 7
8, 10.86, 7.63, 19.10, 13.23, 0.000, 0.000, 0.000, 10:20:27.272, 7
9, 13.94, 10.80, 13.14, 19.35, 0.000, 0.000, 0.000, 10:20:27.289, 7
10, 16.62, 13.63, 22.83, 20.36, 0.000, 0.000, 0.000, 10:20:27.290, 7
11, 15.32, 5.38, 15.91, 9.97, 0.000, 0.000, 0.000, 10:20:27.293, 7
12, 14.12, 9.32, 10.98, 15.20, 0.000, 0.000, 0.000, 10:20:27.294, 7
13, 11.24, 12.34, 19.77, 14.12, 0.000, 0.000, 0.000, 10:20:27.302, 7
14, 16.41, 16.15, 17.58, 20.37, 0.000, 0.000, 0.000, 10:20:27.304, 7
15, 9.19, 11.24, 14.05, 10.99, 0.000, 0.000, 0.000, 10:20:27.316, 7
16, 13.99, 9.70, 13.03, 11.45, 0.000, 0.000, 0.000, 10:20:27.317, 7
17, 17.08, 18.50, 22.23, 17.72, 0.000, 0.000, 0.000, 10:20:27.318, 7
18, 13.32, 15.76, 18.13, 17.58, 0.000, 0.000, 0.000, 10:20:27.319, 7
19, 12.49, 9.01, 15.84, 16.56, 0.000, 0.000, 0.000, 10:20:27.331, 7
20, 13.77, 9.25, 14.66, 14.00, 0.000, 0.000, 0.000, 10:20:27.331, 7
21, 14.90, 15.25, 14.34, 18.95, 0.000, 0.000, 0.000, 10:20:27.345, 7
22, 13.03, 12.75, 17.73, 15.57, 0.000, 0.000, 0.000, 10:20:27.348, 7
23, 14.97, 8.58, 12.14, 11.53, 0.000, 0.000, 0.000, 10:20:27.349, 7
24, 8.21, 8.87, 13.73, 14.08, 0.000, 0.000, 0.000, 10:20:27.349, 7
25, 15.18, 13.73, 15.80, 18.69, 0.000, 0.000, 0.000, 10:20:27.362, 7
26, 15.51, 13.36, 16.08, 16.89, 0.000, 0.000, 0.000, 10:20:27.362, 7
27, 12.90, 12.03, 12.86, 16.08, 0.000, 0.000, 0.000, 10:20:27.375, 7
28, 15.55, 13.08, 12.48, 12.40, 0.000, 0.000, 0.000, 10:20:27.376, 7
29, 17.61, 19.14, 17.15, 18.65, 0.000, 0.000, 0.000, 10:20:27.377, 7
30, 15.88, 14.03, 17.43, 17.56, 0.000, 0.000, 0.000, 10:20:27.379, 7
31, 12.13, 13.41, 16.95, 14.02, 0.000, 0.000, 0.000, 10:20:27.405, 7
32, 12.44, 9.33, 16.91, 16.22, 0.000, 0.000, 0.000, 10:20:27.406, 7
33, 9.42, 11.87, 15.47, 12.41, 0.000, 0.000, 0.000, 10:20:27.406, 7
34, 14.15, 11.87, 20.64, 15.85, 0.000, 0.000, 0.000, 10:20:27.408, 7
35, 10.47, 10.13, 14.94, 15.69, 0.000, 0.000, 0.000, 10:20:27.408, 7
36, 9.48, 12.19, 13.56, 13.63, 0.000, 0.000, 0.000, 10:20:27.410, 7
37, 16.50, 16.11, 18.88, 14.24, 0.000, 0.000, 0.000, 10:20:27.421, 7
38, 13.42, 14.99, 19.31, 18.49, 0.000, 0.000, 0.000, 10:20:27.422, 7
39, 14.19, 9.04, 14.74, 14.06, 0.000, 0.000, 0.000, 10:20:27.436, 7
40, 12.78, 10.58, 11.82, 14.13, 0.000, 0.000, 0.000, 10:20:27.437, 7
41, 14.97, 12.51, 18.38, 15.54, 0.000, 0.000, 0.000, 10:20:27.437, 7
42, 17.51, 16.46, 19.35, 20.59, 0.000, 0.000, 0.000, 10:20:27.437, 7
43, 9.95, 9.76, 16.79, 12.07, 0.000, 0.000, 0.000, 10:20:27.451, 7
44, 14.08, 10.77, 15.65, 11.93, 0.000, 0.000, 0.000, 10:20:27.452, 7
45, 18.76, 14.78, 19.61, 17.18, 0.000, 0.000, 0.000, 10:20:27.467, 7
46, 16.52, 17.51, 18.83, 17.62, 0.000, 0.000, 0.000, 10:20:27.467, 7
47, 10.23, 5.37, 10.09, 10.11, 0.000, 0.000, 0.000, 10:20:27.468, 7
48, 11.83, 9.72, 12.76, 13.00, 0.000, 0.000, 0.000, 10:20:27.468, 7
49, 14.15, 10.91, 18.27, 16.84, 0.000, 0.000, 0.000, 10:20:27.481, 7
50, 15.30, 13.66, 16.40, 18.21, 0.000, 0.000, 0.000, 10:20:27.481, 7
51, 13.89, 7.89, 13.15, 12.69, 0.000, 0.000, 0.000, 10:20:27.496, 7
