No.	Fokus		Waktu
0, N, 15:51:59.122
1, N, 15:51:59.138
2, N, 15:51:59.155
3, N, 15:51:59.173
4, N, 15:51:59.189
5, N, 15:51:59.207
6, N, 15:51:59.223
7, N, 15:51:59.241
8, N, 15:51:59.256
9, N, 15:51:59.276
10, N, 15:51:59.290
11, N, 15:51:59.306
12, N, 15:51:59.322
13, N, 15:51:59.341
14, N, 15:51:59.357
15, N, 15:51:59.372
16, N, 15:51:59.389
17, N, 15:51:59.406
18, N, 15:51:59.421
19, N, 15:51:59.437
20, N, 15:51:59.456
21, N, 15:51:59.473
22, N, 15:51:59.489
23, N, 15:51:59.507
24, N, 15:51:59.522
25, N, 15:51:59.538
26, N, 15:51:59.556
27, N, 15:51:59.572
28, N, 15:51:59.591
29, N, 15:51:59.607
30, N, 15:51:59.622
31, N, 15:51:59.639
32, N, 15:51:59.656
33, N, 15:51:59.672
34, N, 15:51:59.688
35, N, 15:51:59.706
36, N, 15:51:59.722
37, N, 15:51:59.738
38, N, 15:51:59.755
39, N, 15:51:59.773
40, N, 15:51:59.790
41, N, 15:51:59.808
42, N, 15:51:59.824
43, N, 15:51:59.842
44, N, 15:51:59.858
45, N, 15:51:59.874
46, N, 15:51:59.892
47, N, 15:51:59.907
48, N, 15:51:59.922
49, N, 15:51:59.940
50, N, 15:51:59.956
51, N, 15:51:59.973
52, N, 15:51:59.990
53, N, 15:52:00.006
54, N, 15:52:00.023
55, N, 15:52:00.039
56, N, 15:52:00.055
57, N, 15:52:00.071
58, N, 15:52:00.088
59, N, 15:52:00.107
60, N, 15:52:00.122
61, N, 15:52:00.140
62, N, 15:52:00.156
63, N, 15:52:00.173
64, N, 15:52:00.190
65, N, 15:52:00.207
66, N, 15:52:00.222
67, N, 15:52:00.240
68, N, 15:52:00.255
69, N, 15:52:00.272
70, N, 15:52:00.289
71, N, 15:52:00.308
72, N, 15:52:00.325
73, N, 15:52:00.342
74, N, 15:52:00.358
75, N, 15:52:00.374
76, N, 15:52:00.391
77, N, 15:52:00.407
78, N, 15:52:00.423
79, N, 15:52:00.442
80, N, 15:52:00.458
81, N, 15:52:00.473
82, N, 15:52:00.492
83, N, 15:52:00.508
84, N, 15:52:00.524
85, N, 15:52:00.541
86, N, 15:52:00.557
87, N, 15:52:00.573
88, N, 15:52:00.593
89, N, 15:52:00.608
90, N, 15:52:00.625
91, N, 15:52:00.641
92, N, 15:52:00.656
93, N, 15:52:00.673
94, N, 15:52:00.691
95, N, 15:52:00.708
96, N, 15:52:00.722
97, N, 15:52:00.740
98, N, 15:52:00.755
99, N, 15:52:00.771
100, N, 15:52:00.789
101, N, 15:52:00.809
102, N, 15:52:00.822
103, N, 15:52:00.838
104, N, 15:52:00.854
105, N, 15:52:00.872
106, N, 15:52:00.889
107, N, 15:52:00.906
108, N, 15:52:00.922
109, N, 15:52:00.939
110, N, 15:52:00.955
111, N, 15:52:00.971
112, N, 15:52:00.989
113, N, 15:52:01.006
114, N, 15:52:01.023
115, N, 15:52:01.041
116, N, 15:52:01.056
117, N, 15:52:01.072
118, N, 15:52:01.088
119, N, 15:52:01.106
120, N, 15:52:01.123
121, N, 15:52:01.141
122, N, 15:52:01.156
123, N, 15:52:01.172
124, N, 15:52:01.189
125, N, 15:52:01.205
126, N, 15:52:01.224
127, N, 15:52:01.256
128, N, 15:52:01.260
129, N, 15:52:01.275
130, N, 15:52:01.292
131, N, 15:52:01.309
132, N, 15:52:01.325
133, N, 15:52:01.343
134, N, 15:52:01.359
135, N, 15:52:01.375
136, N, 15:52:01.393
137, N, 15:52:01.410
138, N, 15:52:01.429
139, N, 15:52:01.446
140, N, 15:52:01.461
141, N, 15:52:01.478
142, N, 15:52:01.496
143, N, 15:52:01.510
144, N, 15:52:01.527
145, N, 15:52:01.544
146, N, 15:52:01.560
147, N, 15:52:01.576
148, N, 15:52:01.594
149, N, 15:52:01.609
150, N, 15:52:01.627
151, N, 15:52:01.645
152, N, 15:52:01.661
153, N, 15:52:01.676
154, N, 15:52:01.694
155, N, 15:52:01.710
156, N, 15:52:01.727
157, N, 15:52:01.744
158, N, 15:52:01.761
159, N, 15:52:01.778
160, N, 15:52:01.796
161, N, 15:52:01.811
162, N, 15:52:01.827
163, N, 15:52:01.845
164, N, 15:52:01.860
165, N, 15:52:01.877
166, N, 15:52:01.895
167, N, 15:52:01.911
168, N, 15:52:01.928
169, N, 15:52:01.945
170, N, 15:52:01.962
171, N, 15:52:01.977
172, N, 15:52:01.995
173, N, 15:52:02.010
174, N, 15:52:02.027
175, N, 15:52:02.045
176, N, 15:52:02.061
177, N, 15:52:02.078
178, N, 15:52:02.096
179, N, 15:52:02.112
180, N, 15:52:02.128
181, N, 15:52:02.146
182, N, 15:52:02.163
183, N, 15:52:02.179
184, N, 15:52:02.195
185, N, 15:52:02.211
186, N, 15:52:02.227
187, N, 15:52:02.245
188, N, 15:52:02.260
189, N, 15:52:02.277
190, N, 15:52:02.295
191, N, 15:52:02.310
192, N, 15:52:02.326
193, N, 15:52:02.344
194, N, 15:52:02.361
195, N, 15:52:02.378
196, N, 15:52:02.396
197, N, 15:52:02.411
198, N, 15:52:02.427
199, N, 15:52:02.445
200, N, 15:52:02.461
