No.	Fokus		Waktu
0, N, 17:55:09.506
1, N, 17:55:09.524
2, N, 17:55:09.539
3, N, 17:55:09.557
4, N, 17:55:09.573
5, N, 17:55:09.592
6, N, 17:55:09.610
7, N, 17:55:09.626
8, N, 17:55:09.644
9, N, 17:55:09.660
10, N, 17:55:09.679
11, N, 17:55:09.692
12, N, 17:55:09.707
13, N, 17:55:09.725
14, N, 17:55:09.743
15, N, 17:55:09.758
16, N, 17:55:09.776
17, N, 17:55:09.791
18, N, 17:55:09.806
19, N, 17:55:09.825
20, N, 17:55:09.842
21, N, 17:55:09.859
22, N, 17:55:09.876
23, N, 17:55:09.892
24, N, 17:55:09.909
25, N, 17:55:09.925
26, N, 17:55:09.942
27, N, 17:55:09.957
28, N, 17:55:09.975
29, N, 17:55:09.990
30, N, 17:55:10.007
31, N, 17:55:10.026
32, N, 17:55:10.041
33, N, 17:55:10.058
34, N, 17:55:10.075
35, N, 17:55:10.090
36, N, 17:55:10.107
37, N, 17:55:10.124
38, N, 17:55:10.141
39, N, 17:55:10.159
40, N, 17:55:10.177
41, N, 17:55:10.193
42, N, 17:55:10.211
43, N, 17:55:10.227
44, N, 17:55:10.245
45, N, 17:55:10.260
46, N, 17:55:10.278
47, N, 17:55:10.293
48, N, 17:55:10.310
49, N, 17:55:10.326
50, N, 17:55:10.344
51, N, 17:55:10.359
52, N, 17:55:10.374
53, N, 17:55:10.391
54, N, 17:55:10.407
55, N, 17:55:10.425
56, N, 17:55:10.441
57, N, 17:55:10.460
58, N, 17:55:10.475
59, N, 17:55:10.491
60, N, 17:55:10.509
61, N, 17:55:10.526
62, N, 17:55:10.543
63, N, 17:55:10.562
64, N, 17:55:10.578
65, N, 17:55:10.592
66, N, 17:55:10.609
67, N, 17:55:10.627
68, N, 17:55:10.642
69, N, 17:55:10.660
70, N, 17:55:10.676
71, N, 17:55:10.693
72, N, 17:55:10.709
73, N, 17:55:10.726
74, N, 17:55:10.742
75, N, 17:55:10.761
76, N, 17:55:10.779
77, N, 17:55:10.795
78, N, 17:55:10.811
79, N, 17:55:10.827
80, N, 17:55:10.843
81, N, 17:55:10.860
82, N, 17:55:10.879
83, N, 17:55:10.893
84, N, 17:55:10.909
85, N, 17:55:10.926
86, N, 17:55:10.942
87, N, 17:55:10.958
88, N, 17:55:10.976
89, N, 17:55:10.992
90, N, 17:55:11.011
91, N, 17:55:11.026
92, N, 17:55:11.043
93, N, 17:55:11.060
94, N, 17:55:11.077
95, N, 17:55:11.094
96, N, 17:55:11.110
97, N, 17:55:11.127
98, N, 17:55:11.144
99, N, 17:55:11.159
100, N, 17:55:11.177
101, N, 17:55:11.191
102, N, 17:55:11.207
103, N, 17:55:11.224
104, N, 17:55:11.242
105, N, 17:55:11.257
106, N, 17:55:11.276
107, N, 17:55:11.291
108, N, 17:55:11.307
109, N, 17:55:11.326
110, N, 17:55:11.343
111, N, 17:55:11.358
112, N, 17:55:11.375
113, N, 17:55:11.391
114, N, 17:55:11.409
115, N, 17:55:11.427
116, N, 17:55:11.443
117, N, 17:55:11.459
118, N, 17:55:11.476
119, N, 17:55:11.491
120, N, 17:55:11.508
121, N, 17:55:11.524
122, N, 17:55:11.540
123, N, 17:55:11.558
124, N, 17:55:11.573
125, N, 17:55:11.591
126, N, 17:55:11.608
127, N, 17:55:11.625
128, N, 17:55:11.639
129, N, 17:55:11.657
130, N, 17:55:11.672
131, N, 17:55:11.690
132, N, 17:55:11.708
133, N, 17:55:11.726
134, N, 17:55:11.741
135, N, 17:55:11.757
136, N, 17:55:11.773
137, N, 17:55:11.789
138, N, 17:55:11.807
139, N, 17:55:11.823
140, N, 17:55:11.842
141, N, 17:55:11.859
142, N, 17:55:11.877
143, N, 17:55:11.892
144, N, 17:55:11.906
145, N, 17:55:11.925
146, N, 17:55:11.940
147, N, 17:55:11.957
148, N, 17:55:11.972
149, N, 17:55:11.991
150, N, 17:55:12.009
151, N, 17:55:12.026
152, N, 17:55:12.042
153, N, 17:55:12.059
154, N, 17:55:12.077
155, N, 17:55:12.092
156, N, 17:55:12.108
157, N, 17:55:12.125
158, N, 17:55:12.143
159, N, 17:55:12.158
160, N, 17:55:12.176
161, N, 17:55:12.190
162, N, 17:55:12.205
163, N, 17:55:12.225
164, N, 17:55:12.241
165, N, 17:55:12.257
166, N, 17:55:12.275
167, N, 17:55:12.292
168, N, 17:55:12.309
169, N, 17:55:12.325
170, N, 17:55:12.344
171, N, 17:55:12.359
172, N, 17:55:12.376
173, N, 17:55:12.391
174, N, 17:55:12.408
175, N, 17:55:12.424
