No.	Fokus		Waktu
0, N, 18:39:40.832
1, N, 18:39:40.855
2, N, 18:39:40.872
3, N, 18:39:40.888
4, N, 18:39:40.905
5, N, 18:39:40.920
6, N, 18:39:40.951
7, N, 18:39:40.956
8, N, 18:39:40.970
9, N, 18:39:40.991
10, N, 18:39:41.006
11, N, 18:39:41.027
12, N, 18:39:41.039
13, N, 18:39:41.057
14, N, 18:39:41.079
15, N, 18:39:41.090
16, N, 18:39:41.106
17, N, 18:39:41.122
18, N, 18:39:41.140
19, N, 18:39:41.156
20, N, 18:39:41.181
21, N, 18:39:41.190
22, N, 18:39:41.207
23, N, 18:39:41.223
24, N, 18:39:41.241
25, N, 18:39:41.258
26, N, 18:39:41.273
27, N, 18:39:41.288
28, N, 18:39:41.305
29, N, 18:39:41.327
30, N, 18:39:41.347
31, N, 18:39:41.365
32, N, 18:39:41.386
33, N, 18:39:41.403
34, N, 18:39:41.417
35, N, 18:39:41.434
36, N, 18:39:41.450
37, N, 18:39:41.472
38, N, 18:39:41.487
39, N, 18:39:41.500
40, N, 18:39:41.518
41, N, 18:39:41.537
42, N, 18:39:41.551
43, N, 18:39:41.569
44, N, 18:39:41.585
45, N, 18:39:41.602
46, N, 18:39:41.619
47, N, 18:39:41.636
48, N, 18:39:41.650
49, N, 18:39:41.667
50, N, 18:39:41.684
51, N, 18:39:41.700
52, N, 18:39:41.719
53, N, 18:39:41.739
54, N, 18:39:41.753
55, N, 18:39:41.771
56, N, 18:39:41.789
57, N, 18:39:41.805
58, N, 18:39:41.820
59, N, 18:39:41.838
60, N, 18:39:41.856
61, N, 18:39:41.871
62, N, 18:39:41.887
63, N, 18:39:41.902
64, N, 18:39:41.917
65, N, 18:39:41.934
66, N, 18:39:41.951
67, N, 18:39:41.969
68, N, 18:39:41.985
69, N, 18:39:42.000
70, N, 18:39:42.018
71, N, 18:39:42.039
72, N, 18:39:42.052
73, N, 18:39:42.067
74, N, 18:39:42.086
75, N, 18:39:42.101
76, N, 18:39:42.118
77, N, 18:39:42.135
