No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-10-06_18-54-49
193, -4775.13, -5157.24, 1122.74, 1011.96, 0.000, 0.000, 0.000, 18:54:52.701
194, -4828.52, -5166.20, 1211.21, 1027.67, 0.000, 0.000, 0.000, 18:54:52.701
35, -4838.10, -5156.61, 1215.68, 1033.10, 0.000, 0.000, 0.000, 18:54:52.944
36, -4846.92, -5152.57, 1211.76, 1028.36, 0.000, 0.000, 0.000, 18:54:52.951
37, -4834.93, -5156.30, 1195.80, 1021.99, 0.000, 0.000, 0.000, 18:54:52.954
38, -4845.28, -5163.92, 1184.84, 1027.76, 0.000, 0.000, 0.000, 18:54:52.955
39, -4862.54, -5165.33, 1193.79, 1040.99, 0.000, 0.000, 0.000, 18:54:52.961
40, -4861.39, -5154.79, 1197.82, 1043.79, 0.000, 0.000, 0.000, 18:54:52.961
41, -4849.41, -5149.79, 1199.00, 1055.89, 0.000, 0.000, 0.000, 18:54:52.992
42, -4859.77, -5153.49, 1193.88, 1050.35, 0.000, 0.000, 0.000, 18:54:52.992
43, -4864.45, -5152.21, 1202.31, 1047.89, 0.000, 0.000, 0.000, 18:54:52.992
44, -4879.59, -5155.96, 1194.45, 1050.11, 0.000, 0.000, 0.000, 18:54:52.992
45, -4890.31, -5169.11, 1182.20, 1049.21, 0.000, 0.000, 0.000, 18:54:53.423
46, -4861.05, -5164.64, 1200.96, 1058.10, 0.000, 0.000, 0.000, 18:54:53.424
47, -4856.98, -5148.35, 1207.14, 1074.80, 0.000, 0.000, 0.000, 18:54:53.424
48, -4870.42, -5161.17, 1213.85, 1062.49, 0.000, 0.000, 0.000, 18:54:53.424
97, -4887.32, -5172.45, 1211.45, 1040.92, 0.000, 0.000, 0.000, 18:54:53.425
98, -4886.62, -5167.22, 1223.31, 1046.92, 0.000, 0.000, 0.000, 18:54:53.425
99, -4883.33, -5158.17, 1209.64, 1039.08, 0.000, 0.000, 0.000, 18:54:53.441
100, -4887.49, -5158.41, 1206.84, 1058.65, 0.000, 0.000, 0.000, 18:54:53.442
101, -4898.62, -5172.40, 1195.89, 1042.99, 0.000, 0.000, 0.000, 18:54:53.442
102, -4881.49, -5174.61, 1209.30, 1052.09, 0.000, 0.000, 0.000, 18:54:53.442
103, -4878.99, -5173.38, 1221.48, 1033.49, 0.000, 0.000, 0.000, 18:54:53.443
104, -4874.44, -5169.19, 1224.10, 1043.78, 0.000, 0.000, 0.000, 18:54:53.443
105, -4888.43, -5162.16, 1212.67, 1043.08, 0.000, 0.000, 0.000, 18:54:53.443
106, -4852.80, -5120.67, 1219.93, 1059.35, 0.000, 0.000, 0.000, 18:54:53.443
179, -4874.16, -5141.13, 1205.25, 1049.31, 0.000, 0.000, 0.000, 18:54:53.444
180, -4862.41, -5142.38, 1208.29, 1055.10, 0.000, 0.000, 0.000, 18:54:53.444
181, -4860.69, -5135.76, 1208.06, 1048.21, 0.000, 0.000, 0.000, 18:54:53.621
182, -4852.17, -5122.90, 1216.34, 1054.19, 0.000, 0.000, 0.000, 18:54:53.621
183, -4848.63, -5116.44, 1206.43, 1051.38, 0.000, 0.000, 0.000, 18:54:53.622
184, -4847.49, -5116.73, 1202.75, 1049.98, 0.000, 0.000, 0.000, 18:54:53.622
185, -4851.03, -5123.29, 1196.22, 1036.96, 0.000, 0.000, 0.000, 18:54:53.622
186, -4846.27, -5118.57, 1201.41, 1039.67, 0.000, 0.000, 0.000, 18:54:53.622
187, -4847.46, -5124.68, 1200.45, 1035.97, 0.000, 0.000, 0.000, 18:54:53.623
188, -4839.73, -5117.12, 1213.83, 1050.29, 0.000, 0.000, 0.000, 18:54:53.623
189, -4837.76, -5116.08, 1217.08, 1047.71, 0.000, 0.000, 0.000, 18:54:53.623
190, -4834.20, -5112.59, 1219.24, 1048.64, 0.000, 0.000, 0.000, 18:54:53.623
191, -4829.56, -5117.30, 1220.31, 1046.29, 0.000, 0.000, 0.000, 18:54:53.623
192, -4821.39, -5109.22, 1218.47, 1046.77, 0.000, 0.000, 0.000, 18:54:53.623
193, -4830.00, -5118.23, 1205.75, 1040.55, 0.000, 0.000, 0.000, 18:54:53.624
194, -4837.30, -5127.06, 1196.72, 1035.21, 0.000, 0.000, 0.000, 18:54:53.624
11, -4829.12, -5121.97, 1186.92, 1025.39, 0.000, 0.000, 0.000, 18:54:53.625
12, -4841.75, -5120.56, 1185.49, 1031.52, 0.000, 0.000, 0.000, 18:54:53.625
13, -4835.96, -5121.97, 1194.05, 1033.64, 0.000, 0.000, 0.000, 18:54:53.625
14, -4831.25, -5116.96, 1202.93, 1038.99, 0.000, 0.000, 0.000, 18:54:53.625
15, -4818.44, -5105.39, 1218.98, 1052.43, 0.000, 0.000, 0.000, 18:54:53.625
16, -4833.07, -5119.50, 1208.37, 1029.36, 0.000, 0.000, 0.000, 18:54:53.625
17, -4839.25, -5125.59, 1195.33, 1026.32, 0.000, 0.000, 0.000, 18:54:53.725
18, -4833.69, -5126.08, 1179.37, 1028.54, 0.000, 0.000, 0.000, 18:54:53.726
19, -4831.19, -5119.14, 1175.41, 1029.88, 0.000, 0.000, 0.000, 18:54:53.743
20, -4835.47, -5113.27, 1186.44, 1026.51, 0.000, 0.000, 0.000, 18:54:53.743
21, -4835.17, -5112.98, 1191.97, 1023.63, 0.000, 0.000, 0.000, 18:54:53.743
22, -4831.71, -5116.16, 1193.13, 1023.71, 0.000, 0.000, 0.000, 18:54:53.743
23, -4834.22, -5120.48, 1189.77, 1015.81, 0.000, 0.000, 0.000, 18:54:53.744
24, -4833.97, -5117.09, 1181.28, 1015.47, 0.000, 0.000, 0.000, 18:54:53.744
25, -4832.25, -5116.73, 1191.53, 1016.13, 0.000, 0.000, 0.000, 18:54:53.744
26, -4832.14, -5122.02, 1194.28, 1015.83, 0.000, 0.000, 0.000, 18:54:53.745
27, -4823.99, -5111.35, 1196.29, 1031.22, 0.000, 0.000, 0.000, 18:54:53.747
28, -4815.88, -5112.81, 1199.97, 1031.08, 0.000, 0.000, 0.000, 18:54:53.752
29, -4821.84, -5120.88, 1206.20, 1026.30, 0.000, 0.000, 0.000, 18:54:53.759
30, -4820.23, -5114.00, 1200.63, 1026.98, 0.000, 0.000, 0.000, 18:54:53.759
35, -4811.88, -5115.76, 1209.78, 1030.56, 0.000, 0.000, 0.000, 18:54:53.762
36, -4812.85, -5119.61, 1204.72, 1022.84, 0.000, 0.000, 0.000, 18:54:53.762
43, -4827.90, -5123.95, 1188.68, 1009.40, 0.000, 0.000, 0.000, 18:54:53.769
44, -4822.90, -5118.27, 1182.06, 1019.06, 0.000, 0.000, 0.000, 18:54:53.770
45, -4833.61, -5127.15, 1190.48, 1024.66, 0.000, 0.000, 0.000, 18:54:53.788
46, -4821.98, -5119.62, 1201.49, 1041.55, 0.000, 0.000, 0.000, 18:54:53.789
47, -4819.98, -5119.83, 1210.08, 1043.90, 0.000, 0.000, 0.000, 18:54:53.791
48, -4815.59, -5125.79, 1207.27, 1042.66, 0.000, 0.000, 0.000, 18:54:53.791
49, -4812.82, -5119.56, 1208.26, 1032.56, 0.000, 0.000, 0.000, 18:54:53.791
50, -4798.01, -5109.21, 1207.67, 1034.53, 0.000, 0.000, 0.000, 18:54:53.791
51, -4802.31, -5103.09, 1215.25, 1044.51, 0.000, 0.000, 0.000, 18:54:53.791
52, -4810.00, -5112.20, 1206.94, 1039.86, 0.000, 0.000, 0.000, 18:54:53.791
53, -4802.16, -5119.13, 1213.83, 1046.67, 0.000, 0.000, 0.000, 18:54:53.792
54, -4812.79, -5137.24, 1199.54, 1028.81, 0.000, 0.000, 0.000, 18:54:53.792
55, -4804.80, -5116.11, 1217.17, 1040.46, 0.000, 0.000, 0.000, 18:54:53.825
56, -4809.18, -5117.30, 1205.89, 1029.69, 0.000, 0.000, 0.000, 18:54:53.825
57, -4813.85, -5117.34, 1197.80, 1019.85, 0.000, 0.000, 0.000, 18:54:53.840
58, -4808.46, -5114.84, 1194.55, 1034.69, 0.000, 0.000, 0.000, 18:54:53.841
59, -4802.16, -5106.68, 1201.84, 1040.11, 0.000, 0.000, 0.000, 18:54:53.842
60, -4805.45, -5120.62, 1196.78, 1042.25, 0.000, 0.000, 0.000, 18:54:53.843
61, -4800.28, -5115.15, 1208.22, 1034.62, 0.000, 0.000, 0.000, 18:54:53.856
62, -4804.88, -5116.86, 1207.79, 1038.46, 0.000, 0.000, 0.000, 18:54:53.860
63, -4807.86, -5109.83, 1201.17, 1043.64, 0.000, 0.000, 0.000, 18:54:53.861
64, -4802.39, -5111.82, 1212.07, 1051.15, 0.000, 0.000, 0.000, 18:54:53.861
65, -4823.04, -5128.22, 1188.24, 1035.56, 0.000, 0.000, 0.000, 18:54:53.863
66, -4827.13, -5135.52, 1190.85, 1030.46, 0.000, 0.000, 0.000, 18:54:53.865
67, -4809.84, -5128.17, 1198.54, 1042.09, 0.000, 0.000, 0.000, 18:54:53.872
68, -4817.57, -5130.16, 1202.44, 1034.52, 0.000, 0.000, 0.000, 18:54:53.874
71, -4826.55, -5134.26, 1200.41, 1035.10, 0.000, 0.000, 0.000, 18:54:53.876
72, -4822.66, -5143.21, 1203.98, 1041.39, 0.000, 0.000, 0.000, 18:54:53.877
73, -4811.76, -5140.91, 1207.68, 1047.69, 0.000, 0.000, 0.000, 18:54:53.877
74, -4796.66, -5128.85, 1206.51, 1036.59, 0.000, 0.000, 0.000, 18:54:53.877
75, -4855.50, -5151.89, 1209.29, 1042.61, 0.000, 0.000, 0.000, 18:54:53.878
76, -4837.21, -5178.17, 1217.91, 1061.40, 0.000, 0.000, 0.000, 18:54:53.880
77, -4798.24, -5179.87, 1210.67, 1050.84, 0.000, 0.000, 0.000, 18:54:53.884
78, -4811.22, -5168.37, 1235.68, 1087.45, 0.000, 0.000, 0.000, 18:54:53.884
79, -4780.80, -5070.68, 1217.62, 1060.86, 0.000, 0.000, 0.000, 18:54:53.886
80, -4760.94, -5106.07, 1210.50, 1062.84, 0.000, 0.000, 0.000, 18:54:53.887
81, -4742.27, -5062.41, 1228.77, 1060.08, 0.000, 0.000, 0.000, 18:54:53.892
82, -4804.71, -5086.36, 1241.85, 1051.74, 0.000, 0.000, 0.000, 18:54:53.892
83, -4662.58, -5014.22, 1223.01, 1033.53, 0.000, 0.000, 0.000, 18:54:53.904
84, -4619.10, -4974.01, 1209.67, 1038.12, 0.000, 0.000, 0.000, 18:54:53.904
85, -4682.44, -5035.34, 1187.18, 1018.09, 0.000, 0.000, 0.000, 18:54:54.290
86, -4591.19, -4982.90, 1183.80, 993.02, 0.000, 0.000, 0.000, 18:54:54.291
87, -4676.91, -4992.80, 1182.35, 986.01, 0.000, 0.000, 0.000, 18:54:54.292
88, -4702.81, -5024.60, 1188.95, 1002.61, 0.000, 0.000, 0.000, 18:54:54.292
89, -4740.58, -5053.06, 1183.55, 1020.99, 0.000, 0.000, 0.000, 18:54:54.292
90, -4725.86, -5103.61, 1194.42, 1028.46, 0.000, 0.000, 0.000, 18:54:54.292
91, -4707.30, -5057.14, 1184.31, 1002.30, 0.000, 0.000, 0.000, 18:54:54.310
92, -4729.59, -5065.07, 1188.02, 1000.76, 0.000, 0.000, 0.000, 18:54:54.310
93, -4745.32, -5084.13, 1185.68, 1002.49, 0.000, 0.000, 0.000, 18:54:54.310
94, -4738.49, -5090.89, 1201.70, 1013.57, 0.000, 0.000, 0.000, 18:54:54.311
95, -4753.34, -5107.93, 1197.01, 1008.15, 0.000, 0.000, 0.000, 18:54:54.311
96, -4763.35, -5129.40, 1182.38, 1013.80, 0.000, 0.000, 0.000, 18:54:54.312
97, -4787.59, -5150.22, 1192.06, 1012.30, 0.000, 0.000, 0.000, 18:54:54.312
98, -4793.61, -5140.11, 1199.73, 1019.32, 0.000, 0.000, 0.000, 18:54:54.313
119, -4763.81, -5114.83, 1185.71, 1037.13, 0.000, 0.000, 0.000, 18:54:54.321
120, -4780.28, -5128.68, 1174.11, 1021.76, 0.000, 0.000, 0.000, 18:54:54.321
121, -4799.93, -5137.65, 1170.06, 1037.96, 0.000, 0.000, 0.000, 18:54:54.324
122, -4766.98, -5111.25, 1190.66, 1032.64, 0.000, 0.000, 0.000, 18:54:54.324
123, -4792.44, -5108.15, 1197.95, 1024.88, 0.000, 0.000, 0.000, 18:54:54.325
124, -4800.05, -5116.97, 1200.39, 1025.04, 0.000, 0.000, 0.000, 18:54:54.325
125, -4787.95, -5129.73, 1191.54, 1005.46, 0.000, 0.000, 0.000, 18:54:54.325
126, -4790.39, -5135.15, 1198.75, 1012.08, 0.000, 0.000, 0.000, 18:54:54.327
167, -4792.23, -5136.92, 1199.20, 1004.72, 0.000, 0.000, 0.000, 18:54:54.709
168, -4796.47, -5121.96, 1209.29, 1013.84, 0.000, 0.000, 0.000, 18:54:54.709
169, -4776.31, -5120.37, 1228.97, 1040.77, 0.000, 0.000, 0.000, 18:54:54.710
170, -4760.73, -5105.20, 1226.73, 1037.01, 0.000, 0.000, 0.000, 18:54:54.710
171, -4757.87, -5107.76, 1228.01, 1035.70, 0.000, 0.000, 0.000, 18:54:54.711
172, -4766.77, -5117.88, 1221.00, 1032.69, 0.000, 0.000, 0.000, 18:54:54.711
173, -4776.35, -5116.11, 1216.73, 1026.71, 0.000, 0.000, 0.000, 18:54:54.711
174, -4776.39, -5122.35, 1219.40, 1021.43, 0.000, 0.000, 0.000, 18:54:54.712
175, -4783.84, -5122.64, 1227.69, 1022.72, 0.000, 0.000, 0.000, 18:54:54.716
176, -4794.76, -5127.11, 1223.59, 1016.25, 0.000, 0.000, 0.000, 18:54:54.717
177, -4785.40, -5131.22, 1223.83, 1025.84, 0.000, 0.000, 0.000, 18:54:54.718
178, -4787.50, -5120.48, 1224.57, 1037.65, 0.000, 0.000, 0.000, 18:54:54.718
179, -4788.61, -5123.00, 1219.87, 1038.27, 0.000, 0.000, 0.000, 18:54:54.718
180, -4781.55, -5120.74, 1226.41, 1044.45, 0.000, 0.000, 0.000, 18:54:54.719
199, -4774.81, -5123.34, 1240.90, 1053.54, 0.000, 0.000, 0.000, 18:54:54.719
200, -4788.80, -5119.21, 1239.78, 1043.78, 0.000, 0.000, 0.000, 18:54:54.719
11, -4782.32, -5128.15, 1243.67, 1044.61, 0.000, 0.000, 0.000, 18:54:54.720
12, -4795.29, -5130.51, 1234.43, 1036.22, 0.000, 0.000, 0.000, 18:54:54.720
13, -4785.45, -5120.24, 1243.97, 1053.55, 0.000, 0.000, 0.000, 18:54:54.721
14, -4779.59, -5111.87, 1244.56, 1052.02, 0.000, 0.000, 0.000, 18:54:54.721
15, -4779.89, -5112.88, 1244.72, 1055.27, 0.000, 0.000, 0.000, 18:54:54.721
16, -4765.09, -5103.87, 1248.63, 1067.81, 0.000, 0.000, 0.000, 18:54:54.721
31, -4754.35, -5138.79, 1237.07, 1054.73, 0.000, 0.000, 0.000, 18:54:54.723
32, -4773.15, -5125.19, 1236.44, 1066.04, 0.000, 0.000, 0.000, 18:54:54.723
33, -4770.10, -5135.69, 1235.87, 1069.52, 0.000, 0.000, 0.000, 18:54:54.723
34, -4762.04, -5091.57, 1237.48, 1065.54, 0.000, 0.000, 0.000, 18:54:54.723
35, -4785.75, -5119.58, 1244.83, 1072.26, 0.000, 0.000, 0.000, 18:54:54.724
36, -4731.73, -5114.38, 1246.59, 1058.62, 0.000, 0.000, 0.000, 18:54:54.724
37, -4688.64, -5085.77, 1240.98, 1040.87, 0.000, 0.000, 0.000, 18:54:54.724
38, -4681.91, -5062.19, 1234.06, 1032.68, 0.000, 0.000, 0.000, 18:54:54.724
39, -4682.10, -5055.98, 1225.61, 1033.32, 0.000, 0.000, 0.000, 18:54:54.724
40, -4722.37, -5077.53, 1224.40, 1017.68, 0.000, 0.000, 0.000, 18:54:54.724
41, -4737.22, -5077.48, 1234.51, 1032.92, 0.000, 0.000, 0.000, 18:54:54.876
42, -4741.15, -5083.23, 1235.81, 1026.98, 0.000, 0.000, 0.000, 18:54:54.877
43, -4751.39, -5107.69, 1234.89, 1024.16, 0.000, 0.000, 0.000, 18:54:54.879
44, -4741.30, -5106.13, 1228.56, 1028.06, 0.000, 0.000, 0.000, 18:54:54.880
45, -4747.08, -5108.99, 1237.14, 1043.68, 0.000, 0.000, 0.000, 18:54:54.883
46, -4756.25, -5119.99, 1233.62, 1044.83, 0.000, 0.000, 0.000, 18:54:54.884
47, -4764.74, -5128.88, 1241.99, 1040.89, 0.000, 0.000, 0.000, 18:54:54.885
48, -4788.18, -5156.63, 1234.63, 1036.51, 0.000, 0.000, 0.000, 18:54:54.885
49, -4795.82, -5170.16, 1237.72, 1021.29, 0.000, 0.000, 0.000, 18:54:54.888
50, -4805.13, -5162.83, 1236.30, 1020.23, 0.000, 0.000, 0.000, 18:54:54.888
51, -4819.90, -5170.85, 1222.39, 1020.31, 0.000, 0.000, 0.000, 18:54:54.889
52, -4806.61, -5176.62, 1223.00, 1021.59, 0.000, 0.000, 0.000, 18:54:54.889
53, -4829.15, -5198.58, 1224.76, 1031.15, 0.000, 0.000, 0.000, 18:54:54.893
54, -4837.01, -5189.29, 1238.90, 1050.89, 0.000, 0.000, 0.000, 18:54:54.895
65, -4829.59, -5184.47, 1230.44, 1035.98, 0.000, 0.000, 0.000, 18:54:54.914
66, -4816.71, -5170.74, 1234.96, 1048.92, 0.000, 0.000, 0.000, 18:54:54.916
67, -4823.24, -5174.39, 1240.40, 1050.57, 0.000, 0.000, 0.000, 18:54:54.921
68, -4829.04, -5189.34, 1232.63, 1050.40, 0.000, 0.000, 0.000, 18:54:54.922
69, -4836.34, -5198.71, 1235.06, 1061.35, 0.000, 0.000, 0.000, 18:54:54.925
70, -4837.78, -5208.27, 1240.91, 1059.20, 0.000, 0.000, 0.000, 18:54:54.927
71, -4834.88, -5187.17, 1245.35, 1080.05, 0.000, 0.000, 0.000, 18:54:55.071
72, -4819.42, -5172.02, 1246.56, 1074.93, 0.000, 0.000, 0.000, 18:54:55.071
77, -4823.96, -5232.35, 1233.61, 1102.53, 0.000, 0.000, 0.000, 18:54:55.076
78, -4816.44, -5147.45, 1235.99, 1084.25, 0.000, 0.000, 0.000, 18:54:55.077
79, -4836.93, -5184.31, 1230.83, 1084.92, 0.000, 0.000, 0.000, 18:54:55.078
80, -4862.48, -5218.39, 1245.45, 1082.80, 0.000, 0.000, 0.000, 18:54:55.078
81, -4907.71, -5174.02, 1235.10, 1071.45, 0.000, 0.000, 0.000, 18:54:55.088
82, -4731.61, -5091.70, 1231.18, 1054.20, 0.000, 0.000, 0.000, 18:54:55.088
83, -4737.70, -5134.20, 1235.81, 1032.67, 0.000, 0.000, 0.000, 18:54:55.090
84, -4859.69, -5251.34, 1257.92, 1067.05, 0.000, 0.000, 0.000, 18:54:55.092
85, -4831.45, -5270.58, 1254.69, 1085.31, 0.000, 0.000, 0.000, 18:54:55.104
86, -4594.74, -5056.98, 1207.20, 1028.52, 0.000, 0.000, 0.000, 18:54:55.104
87, -4613.80, -4909.78, 1204.22, 977.54, 0.000, 0.000, 0.000, 18:54:55.111
88, -4689.00, -5084.72, 1209.24, 1013.53, 0.000, 0.000, 0.000, 18:54:55.112
109, -4710.87, -5101.17, 1156.42, 1009.93, 0.000, 0.000, 0.000, 18:54:55.119
110, -4702.14, -5079.48, 1099.29, 1006.35, 0.000, 0.000, 0.000, 18:54:55.119
111, -4717.08, -5107.71, 1024.68, 991.29, 0.000, 0.000, 0.000, 18:54:55.269
112, -4750.92, -5096.08, 993.40, 990.52, 0.000, 0.000, 0.000, 18:54:55.269
113, -4753.46, -5058.95, 947.64, 1006.63, 0.000, 0.000, 0.000, 18:54:55.322
114, -4766.68, -5073.03, 916.37, 1002.58, 0.000, 0.000, 0.000, 18:54:55.323
115, -4754.02, -5085.80, 901.09, 1010.12, 0.000, 0.000, 0.000, 18:54:55.394
116, -4746.11, -5066.48, 876.74, 991.51, 0.000, 0.000, 0.000, 18:54:55.395
117, -4732.04, -5051.44, 861.77, 987.70, 0.000, 0.000, 0.000, 18:54:55.403
118, -4746.65, -5080.46, 838.92, 996.54, 0.000, 0.000, 0.000, 18:54:55.415
119, -4739.37, -5067.24, 843.06, 1011.04, 0.000, 0.000, 0.000, 18:54:55.420
120, -4746.53, -5058.49, 835.20, 1018.04, 0.000, 0.000, 0.000, 18:54:55.421
121, -4754.11, -5069.70, 832.41, 1029.46, 0.000, 0.000, 0.000, 18:54:55.485
122, -4747.74, -5054.89, 835.47, 1033.43, 0.000, 0.000, 0.000, 18:54:55.487
123, -4724.11, -5049.01, 847.72, 1032.53, 0.000, 0.000, 0.000, 18:54:55.491
124, -4722.56, -5063.80, 860.62, 1030.23, 0.000, 0.000, 0.000, 18:54:55.497
139, -4732.25, -5045.11, 855.23, 1015.61, 0.000, 0.000, 0.000, 18:54:55.504
140, -4738.02, -5050.82, 854.71, 1017.26, 0.000, 0.000, 0.000, 18:54:55.504
155, -4749.09, -5050.20, 851.26, 1014.12, 0.000, 0.000, 0.000, 18:54:55.505
156, -4734.05, -5049.50, 854.52, 1010.01, 0.000, 0.000, 0.000, 18:54:55.507
157, -4731.39, -5057.07, 860.83, 1012.48, 0.000, 0.000, 0.000, 18:54:55.511
158, -4718.74, -5054.11, 875.16, 1014.90, 0.000, 0.000, 0.000, 18:54:55.511
159, -4693.09, -5026.55, 878.11, 1019.65, 0.000, 0.000, 0.000, 18:54:55.512
160, -4737.77, -5043.21, 859.79, 1006.65, 0.000, 0.000, 0.000, 18:54:55.512
161, -4722.30, -5039.97, 872.42, 1030.78, 0.000, 0.000, 0.000, 18:54:55.513
162, -4731.67, -5048.68, 865.46, 1012.81, 0.000, 0.000, 0.000, 18:54:55.513
163, -4749.17, -5045.07, 868.53, 1014.78, 0.000, 0.000, 0.000, 18:54:55.520
164, -4710.37, -5045.97, 879.49, 1019.27, 0.000, 0.000, 0.000, 18:54:55.520
165, -4703.43, -5039.41, 883.71, 1015.61, 0.000, 0.000, 0.000, 18:54:55.521
166, -4705.55, -5027.06, 893.56, 1027.08, 0.000, 0.000, 0.000, 18:54:55.521
173, -4704.27, -5011.19, 887.25, 1017.51, 0.000, 0.000, 0.000, 18:54:55.522
174, -4701.42, -5001.63, 892.92, 1010.19, 0.000, 0.000, 0.000, 18:54:55.523
175, -4713.47, -5009.58, 902.05, 1022.28, 0.000, 0.000, 0.000, 18:54:55.609
176, -4713.59, -5013.87, 909.79, 1018.22, 0.000, 0.000, 0.000, 18:54:55.609
177, -4703.76, -5020.90, 920.65, 1016.18, 0.000, 0.000, 0.000, 18:54:55.610
178, -4714.28, -5031.99, 912.87, 1009.71, 0.000, 0.000, 0.000, 18:54:55.610
179, -4719.05, -5037.02, 898.83, 1004.97, 0.000, 0.000, 0.000, 18:54:55.610
180, -4708.19, -5020.46, 899.86, 1013.49, 0.000, 0.000, 0.000, 18:54:55.611
181, -4723.48, -5025.44, 895.01, 1006.74, 0.000, 0.000, 0.000, 18:54:55.619
182, -4726.71, -5021.08, 901.90, 1015.65, 0.000, 0.000, 0.000, 18:54:55.619
183, -4704.34, -5005.55, 906.77, 1024.94, 0.000, 0.000, 0.000, 18:54:55.620
184, -4689.02, -5011.62, 911.38, 1017.29, 0.000, 0.000, 0.000, 18:54:55.620
185, -4700.81, -5016.54, 902.88, 1004.32, 0.000, 0.000, 0.000, 18:54:55.621
186, -4706.97, -5024.72, 904.86, 1014.53, 0.000, 0.000, 0.000, 18:54:55.621
187, -4707.18, -5038.25, 907.69, 1010.90, 0.000, 0.000, 0.000, 18:54:55.636
188, -4715.02, -5040.25, 895.29, 1000.18, 0.000, 0.000, 0.000, 18:54:55.637
189, -4707.09, -5023.33, 905.79, 1006.73, 0.000, 0.000, 0.000, 18:54:55.638
190, -4710.78, -5025.41, 913.05, 1018.77, 0.000, 0.000, 0.000, 18:54:55.638
191, -4719.50, -5035.36, 905.10, 1008.74, 0.000, 0.000, 0.000, 18:54:55.640
192, -4707.97, -5027.82, 912.56, 1012.06, 0.000, 0.000, 0.000, 18:54:55.641
193, -4699.21, -5020.17, 908.34, 1017.75, 0.000, 0.000, 0.000, 18:54:55.645
194, -4706.65, -5014.16, 917.34, 1033.13, 0.000, 0.000, 0.000, 18:54:55.646
195, -4706.53, -5020.50, 904.54, 1024.24, 0.000, 0.000, 0.000, 18:54:55.652
196, -4707.41, -5021.32, 913.64, 1027.86, 0.000, 0.000, 0.000, 18:54:55.653
197, -4715.78, -5028.90, 918.31, 1019.16, 0.000, 0.000, 0.000, 18:54:55.654
198, -4727.74, -5027.06, 924.24, 1019.53, 0.000, 0.000, 0.000, 18:54:55.655
199, -4710.67, -5024.53, 924.24, 1005.36, 0.000, 0.000, 0.000, 18:54:55.655
200, -4704.55, -5022.03, 915.02, 991.88, 0.000, 0.000, 0.000, 18:54:55.655
11, -4707.72, -5013.05, 918.16, 993.71, 0.000, 0.000, 0.000, 18:54:55.661
12, -4717.92, -5026.85, 907.68, 984.23, 0.000, 0.000, 0.000, 18:54:55.661
19, -4711.94, -5019.92, 915.44, 986.90, 0.000, 0.000, 0.000, 18:54:55.662
20, -4716.31, -5014.25, 909.49, 987.56, 0.000, 0.000, 0.000, 18:54:55.663
21, -4711.29, -5019.05, 910.04, 989.24, 0.000, 0.000, 0.000, 18:54:55.819
22, -4729.88, -5029.58, 902.92, 989.01, 0.000, 0.000, 0.000, 18:54:55.820
23, -4745.42, -5034.97, 906.65, 986.40, 0.000, 0.000, 0.000, 18:54:55.821
24, -4739.41, -5031.77, 902.38, 976.77, 0.000, 0.000, 0.000, 18:54:55.821
25, -4736.13, -5029.18, 892.12, 976.62, 0.000, 0.000, 0.000, 18:54:55.824
