No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-10-06_18-42-09
0, -4596.74, -4996.24, 796.95, 1017.91, 0.000, 0.000, 0.000, 18:42:12.619
1, -4600.71, -4999.61, 797.76, 1012.76, 0.000, 0.000, 0.000, 18:42:12.645
2, -4589.90, -4988.11, 790.38, 1014.22, 0.000, 0.000, 0.000, 18:42:12.645
3, -4590.58, -4983.35, 797.62, 1016.75, 0.000, 0.000, 0.000, 18:42:12.663
4, -4575.24, -4985.47, 807.15, 1028.99, 0.000, 0.000, 0.000, 18:42:12.663
5, -4574.28, -4992.23, 808.29, 1030.29, 0.000, 0.000, 0.000, 18:42:12.668
6, -4592.66, -5005.10, 814.29, 1024.50, 0.000, 0.000, 0.000, 18:42:12.670
7, -4585.65, -4994.35, 818.41, 1035.92, 0.000, 0.000, 0.000, 18:42:12.671
8, -4577.62, -4978.24, 825.99, 1043.22, 0.000, 0.000, 0.000, 18:42:12.671
9, -4596.56, -5001.63, 816.36, 1032.34, 0.000, 0.000, 0.000, 18:42:12.671
10, -4581.15, -4987.85, 813.51, 1034.55, 0.000, 0.000, 0.000, 18:42:12.672
11, -4592.43, -4990.80, 810.55, 1029.17, 0.000, 0.000, 0.000, 18:42:12.679
12, -4583.29, -4982.94, 811.05, 1031.32, 0.000, 0.000, 0.000, 18:42:12.679
13, -4580.21, -4999.89, 810.58, 1016.45, 0.000, 0.000, 0.000, 18:42:12.694
14, -4578.46, -4988.90, 815.50, 1023.72, 0.000, 0.000, 0.000, 18:42:12.694
15, -4566.23, -4982.10, 822.60, 1026.84, 0.000, 0.000, 0.000, 18:42:12.708
16, -4573.15, -4979.81, 826.12, 1031.59, 0.000, 0.000, 0.000, 18:42:12.709
17, -4567.38, -4973.23, 827.53, 1042.74, 0.000, 0.000, 0.000, 18:42:12.710
18, -4586.41, -4981.93, 817.25, 1026.60, 0.000, 0.000, 0.000, 18:42:12.711
19, -4566.82, -4972.96, 827.95, 1036.47, 0.000, 0.000, 0.000, 18:42:12.722
20, -4567.90, -4979.53, 826.34, 1036.10, 0.000, 0.000, 0.000, 18:42:12.723
21, -4571.81, -4982.71, 817.06, 1033.66, 0.000, 0.000, 0.000, 18:42:12.736
22, -4570.36, -4974.46, 816.88, 1032.31, 0.000, 0.000, 0.000, 18:42:12.737
23, -4569.88, -4972.92, 816.66, 1034.56, 0.000, 0.000, 0.000, 18:42:12.738
24, -4582.45, -4991.35, 817.62, 1035.90, 0.000, 0.000, 0.000, 18:42:12.740
25, -4587.39, -4979.08, 817.67, 1036.03, 0.000, 0.000, 0.000, 18:42:12.752
26, -4592.35, -4988.01, 807.36, 1025.21, 0.000, 0.000, 0.000, 18:42:12.754
27, -4574.74, -4982.62, 826.60, 1033.71, 0.000, 0.000, 0.000, 18:42:12.768
28, -4579.20, -4983.91, 831.28, 1033.44, 0.000, 0.000, 0.000, 18:42:12.768
29, -4572.43, -4984.02, 823.73, 1037.32, 0.000, 0.000, 0.000, 18:42:12.773
30, -4568.50, -4989.58, 822.96, 1038.89, 0.000, 0.000, 0.000, 18:42:12.776
31, -4559.89, -4972.20, 829.45, 1051.30, 0.000, 0.000, 0.000, 18:42:12.791
32, -4571.90, -4977.35, 833.39, 1045.81, 0.000, 0.000, 0.000, 18:42:12.791
33, -4568.11, -4981.20, 831.61, 1042.52, 0.000, 0.000, 0.000, 18:42:12.842
34, -4576.79, -4985.89, 824.50, 1040.40, 0.000, 0.000, 0.000, 18:42:12.842
35, -4564.91, -4975.48, 830.88, 1047.99, 0.000, 0.000, 0.000, 18:42:12.843
36, -4573.37, -4980.29, 826.62, 1045.36, 0.000, 0.000, 0.000, 18:42:12.845
37, -4567.04, -4973.10, 821.71, 1048.71, 0.000, 0.000, 0.000, 18:42:12.846
38, -4583.84, -4981.56, 814.66, 1041.98, 0.000, 0.000, 0.000, 18:42:12.846
39, -4588.49, -4976.77, 822.92, 1042.51, 0.000, 0.000, 0.000, 18:42:12.847
40, -4578.33, -4975.49, 833.17, 1047.92, 0.000, 0.000, 0.000, 18:42:12.848
41, -4576.21, -4985.58, 830.18, 1041.12, 0.000, 0.000, 0.000, 18:42:12.848
42, -4582.39, -4996.12, 825.49, 1033.88, 0.000, 0.000, 0.000, 18:42:12.848
43, -4573.82, -4990.90, 824.69, 1033.77, 0.000, 0.000, 0.000, 18:42:12.849
44, -4573.78, -4987.45, 825.82, 1041.04, 0.000, 0.000, 0.000, 18:42:12.849
45, -4574.53, -4986.28, 820.25, 1037.71, 0.000, 0.000, 0.000, 18:42:12.856
46, -4579.94, -4986.92, 814.68, 1035.26, 0.000, 0.000, 0.000, 18:42:12.857
47, -4578.10, -4988.43, 828.42, 1047.62, 0.000, 0.000, 0.000, 18:42:12.857
48, -4577.37, -4979.26, 837.13, 1051.63, 0.000, 0.000, 0.000, 18:42:12.857
49, -4587.06, -4982.51, 836.06, 1054.25, 0.000, 0.000, 0.000, 18:42:12.900
50, -4578.03, -4986.31, 832.30, 1054.55, 0.000, 0.000, 0.000, 18:42:12.900
51, -4581.43, -4984.21, 835.31, 1058.20, 0.000, 0.000, 0.000, 18:42:12.903
52, -4586.47, -4977.36, 843.12, 1068.80, 0.000, 0.000, 0.000, 18:42:12.904
53, -4582.22, -4978.73, 832.99, 1064.16, 0.000, 0.000, 0.000, 18:42:12.906
54, -4576.27, -4981.77, 829.78, 1058.94, 0.000, 0.000, 0.000, 18:42:12.906
55, -4581.05, -4998.86, 836.09, 1068.45, 0.000, 0.000, 0.000, 18:42:12.908
56, -4600.04, -5019.43, 843.66, 1079.05, 0.000, 0.000, 0.000, 18:42:12.908
57, -4573.56, -5000.65, 844.50, 1082.89, 0.000, 0.000, 0.000, 18:42:12.913
58, -4563.84, -4986.98, 826.36, 1065.71, 0.000, 0.000, 0.000, 18:42:12.914
59, -4592.37, -5036.50, 833.94, 1083.28, 0.000, 0.000, 0.000, 18:42:12.915
60, -4578.95, -4977.26, 831.43, 1072.85, 0.000, 0.000, 0.000, 18:42:12.915
61, -4619.07, -4974.76, 843.18, 1075.96, 0.000, 0.000, 0.000, 18:42:12.932
62, -4692.24, -5093.87, 860.48, 1089.57, 0.000, 0.000, 0.000, 18:42:12.932
63, -4681.58, -5039.78, 850.20, 1091.78, 0.000, 0.000, 0.000, 18:42:12.945
64, -4681.43, -5038.54, 861.67, 1100.06, 0.000, 0.000, 0.000, 18:42:12.946
65, -4603.44, -5025.63, 843.81, 1097.40, 0.000, 0.000, 0.000, 18:42:12.946
66, -4508.65, -4978.18, 812.73, 1070.07, 0.000, 0.000, 0.000, 18:42:12.946
67, -4426.71, -4942.96, 815.26, 1044.01, 0.000, 0.000, 0.000, 18:42:12.976
68, -4531.83, -4915.26, 840.02, 1064.38, 0.000, 0.000, 0.000, 18:42:12.977
69, -4581.90, -4976.57, 862.91, 1124.73, 0.000, 0.000, 0.000, 18:42:12.978
70, -4534.94, -4894.69, 838.19, 1062.05, 0.000, 0.000, 0.000, 18:42:12.979
71, -4281.52, -4847.09, 812.67, 1039.43, 0.000, 0.000, 0.000, 18:42:12.979
72, -4355.35, -4868.56, 797.10, 1056.61, 0.000, 0.000, 0.000, 18:42:12.980
73, -4380.46, -4740.28, 802.87, 1028.08, 0.000, 0.000, 0.000, 18:42:12.995
74, -4348.73, -4751.15, 810.44, 1022.87, 0.000, 0.000, 0.000, 18:42:12.995
75, -4296.66, -4743.05, 793.01, 1026.28, 0.000, 0.000, 0.000, 18:42:13.009
76, -4323.76, -4793.47, 782.71, 1037.28, 0.000, 0.000, 0.000, 18:42:13.009
77, -4309.29, -4793.37, 733.52, 1016.04, 0.000, 0.000, 0.000, 18:42:13.010
78, -4345.56, -4818.44, 709.52, 1005.44, 0.000, 0.000, 0.000, 18:42:13.010
79, -4374.52, -4839.52, 712.17, 1006.72, 0.000, 0.000, 0.000, 18:42:13.024
80, -4413.53, -4866.76, 703.40, 1013.32, 0.000, 0.000, 0.000, 18:42:13.025
81, -4391.27, -4872.12, 704.97, 1030.81, 0.000, 0.000, 0.000, 18:42:13.063
82, -4415.41, -4870.08, 708.60, 1022.90, 0.000, 0.000, 0.000, 18:42:13.064
83, -4436.08, -4880.18, 705.36, 1018.21, 0.000, 0.000, 0.000, 18:42:13.069
84, -4462.09, -4899.29, 734.31, 1044.92, 0.000, 0.000, 0.000, 18:42:13.070
85, -4481.85, -4920.02, 737.02, 1047.58, 0.000, 0.000, 0.000, 18:42:13.072
86, -4491.87, -4959.51, 743.26, 1040.11, 0.000, 0.000, 0.000, 18:42:13.074
87, -4524.24, -4958.37, 771.22, 1057.90, 0.000, 0.000, 0.000, 18:42:13.078
88, -4560.99, -4984.51, 790.65, 1066.41, 0.000, 0.000, 0.000, 18:42:13.079
89, -4556.52, -4962.43, 817.78, 1062.71, 0.000, 0.000, 0.000, 18:42:13.081
90, -4530.44, -4970.45, 821.03, 1055.25, 0.000, 0.000, 0.000, 18:42:13.082
91, -4548.05, -4984.54, 823.26, 1052.68, 0.000, 0.000, 0.000, 18:42:13.084
92, -4572.84, -5003.99, 844.25, 1059.47, 0.000, 0.000, 0.000, 18:42:13.084
93, -4606.71, -5016.68, 852.45, 1052.56, 0.000, 0.000, 0.000, 18:42:13.096
94, -4642.74, -5060.91, 852.58, 1055.98, 0.000, 0.000, 0.000, 18:42:13.096
95, -4640.69, -5056.49, 860.19, 1053.99, 0.000, 0.000, 0.000, 18:42:13.098
96, -4604.16, -5001.99, 859.77, 1058.64, 0.000, 0.000, 0.000, 18:42:13.098
97, -4598.59, -4996.93, 851.25, 1049.37, 0.000, 0.000, 0.000, 18:42:13.127
98, -4630.79, -5021.64, 838.27, 1043.29, 0.000, 0.000, 0.000, 18:42:13.127
99, -4596.88, -4989.67, 826.05, 1046.07, 0.000, 0.000, 0.000, 18:42:13.148
100, -4585.77, -5005.74, 826.83, 1029.30, 0.000, 0.000, 0.000, 18:42:13.148
101, -4579.05, -5036.52, 830.59, 1036.72, 0.000, 0.000, 0.000, 18:42:13.150
102, -4621.86, -5026.59, 838.23, 1048.24, 0.000, 0.000, 0.000, 18:42:13.151
103, -4595.98, -4994.18, 815.12, 1039.03, 0.000, 0.000, 0.000, 18:42:13.153
104, -4559.64, -4995.51, 809.51, 1043.95, 0.000, 0.000, 0.000, 18:42:13.155
105, -4581.52, -5004.30, 806.78, 1033.85, 0.000, 0.000, 0.000, 18:42:13.157
106, -4586.16, -5016.67, 807.29, 1031.54, 0.000, 0.000, 0.000, 18:42:13.157
107, -4583.49, -4997.91, 816.42, 1043.19, 0.000, 0.000, 0.000, 18:42:13.164
108, -4598.97, -5005.32, 812.80, 1041.43, 0.000, 0.000, 0.000, 18:42:13.168
109, -4602.83, -5033.21, 816.48, 1047.88, 0.000, 0.000, 0.000, 18:42:13.171
110, -4593.78, -5011.24, 822.36, 1055.00, 0.000, 0.000, 0.000, 18:42:13.172
111, -4597.63, -5004.30, 824.91, 1046.23, 0.000, 0.000, 0.000, 18:42:13.185
112, -4583.14, -4997.29, 831.89, 1045.46, 0.000, 0.000, 0.000, 18:42:13.185
113, -4588.55, -5013.36, 823.12, 1039.07, 0.000, 0.000, 0.000, 18:42:13.188
114, -4595.73, -5009.33, 832.98, 1040.22, 0.000, 0.000, 0.000, 18:42:13.189
115, -4594.60, -5019.21, 838.74, 1047.90, 0.000, 0.000, 0.000, 18:42:13.201
116, -4598.76, -5008.74, 835.57, 1053.80, 0.000, 0.000, 0.000, 18:42:13.201
117, -4620.46, -5013.64, 820.60, 1056.43, 0.000, 0.000, 0.000, 18:42:13.217
118, -4599.15, -4996.78, 824.69, 1052.44, 0.000, 0.000, 0.000, 18:42:13.217
119, -4583.86, -5002.37, 830.58, 1052.15, 0.000, 0.000, 0.000, 18:42:13.218
120, -4578.35, -4977.06, 841.86, 1061.71, 0.000, 0.000, 0.000, 18:42:13.218
121, -4584.86, -4983.93, 831.91, 1051.67, 0.000, 0.000, 0.000, 18:42:13.232
122, -4591.96, -4996.07, 824.49, 1054.35, 0.000, 0.000, 0.000, 18:42:13.232
123, -4589.39, -4982.08, 839.22, 1061.75, 0.000, 0.000, 0.000, 18:42:13.245
124, -4575.63, -4980.17, 841.90, 1069.41, 0.000, 0.000, 0.000, 18:42:13.246
125, -4588.98, -4985.74, 832.98, 1064.77, 0.000, 0.000, 0.000, 18:42:13.247
126, -4602.57, -4985.66, 825.94, 1058.04, 0.000, 0.000, 0.000, 18:42:13.247
127, -4603.43, -4981.17, 832.18, 1063.20, 0.000, 0.000, 0.000, 18:42:13.262
128, -4591.99, -4992.63, 838.40, 1061.42, 0.000, 0.000, 0.000, 18:42:13.262
129, -4594.12, -4991.17, 841.58, 1060.38, 0.000, 0.000, 0.000, 18:42:13.281
130, -4589.36, -4993.32, 837.17, 1064.54, 0.000, 0.000, 0.000, 18:42:13.282
131, -4593.23, -4979.26, 839.36, 1067.18, 0.000, 0.000, 0.000, 18:42:13.295
132, -4590.21, -4988.59, 841.82, 1071.65, 0.000, 0.000, 0.000, 18:42:13.295
133, -4593.60, -4986.63, 841.54, 1065.30, 0.000, 0.000, 0.000, 18:42:13.295
134, -4612.57, -5018.37, 828.38, 1047.60, 0.000, 0.000, 0.000, 18:42:13.296
135, -4613.97, -5008.48, 828.87, 1055.84, 0.000, 0.000, 0.000, 18:42:13.312
136, -4599.09, -4983.78, 831.45, 1065.18, 0.000, 0.000, 0.000, 18:42:13.312
137, -4602.73, -4994.78, 820.56, 1056.80, 0.000, 0.000, 0.000, 18:42:13.313
138, -4594.51, -4997.36, 821.99, 1060.02, 0.000, 0.000, 0.000, 18:42:13.313
139, -4602.09, -5001.31, 831.75, 1067.89, 0.000, 0.000, 0.000, 18:42:13.336
140, -4618.69, -4999.21, 829.86, 1070.27, 0.000, 0.000, 0.000, 18:42:13.336
141, -4611.26, -4984.14, 833.46, 1075.16, 0.000, 0.000, 0.000, 18:42:13.336
142, -4622.52, -5007.00, 820.50, 1065.02, 0.000, 0.000, 0.000, 18:42:13.337
143, -4611.08, -4992.89, 834.36, 1075.27, 0.000, 0.000, 0.000, 18:42:13.339
144, -4600.53, -4992.90, 825.22, 1074.83, 0.000, 0.000, 0.000, 18:42:13.339
145, -4600.19, -5004.29, 817.95, 1064.13, 0.000, 0.000, 0.000, 18:42:13.383
146, -4597.61, -5002.78, 821.30, 1070.37, 0.000, 0.000, 0.000, 18:42:13.383
147, -4600.65, -5002.92, 819.48, 1063.84, 0.000, 0.000, 0.000, 18:42:13.389
148, -4579.89, -4979.75, 834.84, 1077.88, 0.000, 0.000, 0.000, 18:42:13.390
149, -4607.16, -4996.17, 827.88, 1068.14, 0.000, 0.000, 0.000, 18:42:13.393
150, -4614.50, -4998.18, 830.09, 1090.17, 0.000, 0.000, 0.000, 18:42:13.393
151, -4618.49, -5012.07, 829.30, 1075.24, 0.000, 0.000, 0.000, 18:42:13.394
152, -4572.62, -4987.23, 828.63, 1064.26, 0.000, 0.000, 0.000, 18:42:13.396
153, -4570.48, -4986.84, 832.26, 1080.53, 0.000, 0.000, 0.000, 18:42:13.408
154, -4581.65, -4987.64, 830.76, 1076.15, 0.000, 0.000, 0.000, 18:42:13.409
155, -4573.57, -4973.35, 834.08, 1085.03, 0.000, 0.000, 0.000, 18:42:13.409
156, -4577.81, -4975.73, 825.10, 1070.08, 0.000, 0.000, 0.000, 18:42:13.409
157, -4580.37, -4992.02, 817.84, 1065.62, 0.000, 0.000, 0.000, 18:42:13.413
158, -4589.04, -4983.09, 817.95, 1066.27, 0.000, 0.000, 0.000, 18:42:13.414
159, -4594.94, -4984.62, 824.55, 1068.19, 0.000, 0.000, 0.000, 18:42:13.443
160, -4588.69, -4992.31, 816.81, 1071.90, 0.000, 0.000, 0.000, 18:42:13.443
161, -4594.83, -4994.29, 810.58, 1070.04, 0.000, 0.000, 0.000, 18:42:13.444
162, -4620.99, -4992.74, 808.69, 1066.23, 0.000, 0.000, 0.000, 18:42:13.444
163, -4590.62, -4999.59, 825.27, 1077.08, 0.000, 0.000, 0.000, 18:42:13.445
164, -4591.25, -5001.00, 829.54, 1078.54, 0.000, 0.000, 0.000, 18:42:13.445
165, -4592.08, -5003.99, 824.44, 1071.56, 0.000, 0.000, 0.000, 18:42:13.476
166, -4591.44, -5002.43, 822.18, 1063.46, 0.000, 0.000, 0.000, 18:42:13.477
167, -4586.80, -4981.46, 831.61, 1067.24, 0.000, 0.000, 0.000, 18:42:13.480
168, -4576.11, -4981.49, 830.85, 1072.45, 0.000, 0.000, 0.000, 18:42:13.481
169, -4591.50, -4976.37, 829.38, 1059.08, 0.000, 0.000, 0.000, 18:42:13.482
170, -4604.21, -4990.61, 826.80, 1050.48, 0.000, 0.000, 0.000, 18:42:13.482
171, -4592.34, -4989.08, 835.35, 1051.99, 0.000, 0.000, 0.000, 18:42:13.490
172, -4579.51, -4987.31, 827.64, 1056.41, 0.000, 0.000, 0.000, 18:42:13.490
173, -4584.61, -4989.59, 829.87, 1055.82, 0.000, 0.000, 0.000, 18:42:13.491
174, -4597.65, -5005.97, 824.35, 1046.37, 0.000, 0.000, 0.000, 18:42:13.492
175, -4586.87, -4991.34, 833.19, 1054.52, 0.000, 0.000, 0.000, 18:42:13.509
176, -4573.89, -4973.64, 837.16, 1057.61, 0.000, 0.000, 0.000, 18:42:13.511
177, -4579.43, -4970.63, 822.26, 1054.09, 0.000, 0.000, 0.000, 18:42:13.530
178, -4595.57, -4971.10, 815.13, 1038.49, 0.000, 0.000, 0.000, 18:42:13.530
179, -4588.03, -4979.07, 819.23, 1044.47, 0.000, 0.000, 0.000, 18:42:13.530
180, -4575.57, -4975.15, 835.30, 1055.90, 0.000, 0.000, 0.000, 18:42:13.530
181, -4571.48, -4979.70, 837.32, 1057.08, 0.000, 0.000, 0.000, 18:42:13.531
182, -4567.48, -4977.90, 838.27, 1058.17, 0.000, 0.000, 0.000, 18:42:13.531
183, -4579.85, -4986.37, 828.16, 1050.40, 0.000, 0.000, 0.000, 18:42:13.537
184, -4581.20, -4976.32, 829.46, 1050.44, 0.000, 0.000, 0.000, 18:42:13.538
185, -4577.43, -4984.57, 831.78, 1048.84, 0.000, 0.000, 0.000, 18:42:13.547
186, -4613.58, -4997.81, 821.52, 1041.17, 0.000, 0.000, 0.000, 18:42:13.547
187, -4596.37, -4980.85, 829.78, 1053.39, 0.000, 0.000, 0.000, 18:42:13.561
188, -4585.07, -4987.94, 828.54, 1054.88, 0.000, 0.000, 0.000, 18:42:13.561
189, -4579.51, -4983.18, 822.15, 1067.43, 0.000, 0.000, 0.000, 18:42:13.578
190, -4585.21, -4980.29, 832.69, 1067.91, 0.000, 0.000, 0.000, 18:42:13.580
191, -4587.11, -4976.30, 825.10, 1053.42, 0.000, 0.000, 0.000, 18:42:13.581
192, -4577.81, -4982.97, 841.15, 1065.20, 0.000, 0.000, 0.000, 18:42:13.581
193, -4589.50, -4989.19, 838.07, 1059.72, 0.000, 0.000, 0.000, 18:42:13.591
194, -4587.03, -4988.92, 834.73, 1061.16, 0.000, 0.000, 0.000, 18:42:13.591
195, -4588.65, -4990.66, 826.14, 1061.52, 0.000, 0.000, 0.000, 18:42:13.624
196, -4587.55, -4978.09, 821.61, 1069.41, 0.000, 0.000, 0.000, 18:42:13.625
197, -4568.42, -4966.27, 827.47, 1068.26, 0.000, 0.000, 0.000, 18:42:13.626
198, -4570.78, -4970.01, 829.66, 1060.43, 0.000, 0.000, 0.000, 18:42:13.627
199, -4575.16, -4982.42, 838.08, 1063.77, 0.000, 0.000, 0.000, 18:42:13.627
200, -4577.51, -4979.78, 837.21, 1066.84, 0.000, 0.000, 0.000, 18:42:13.627
0, -4578.31, -4980.34, 840.00, 1058.75, 0.000, 0.000, 0.000, 18:42:13.632
1, -4575.87, -4982.74, 829.99, 1047.76, 0.000, 0.000, 0.000, 18:42:13.640
2, -4572.15, -4979.01, 827.66, 1054.21, 0.000, 0.000, 0.000, 18:42:13.640
