No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-08-29_17-49-40
0, -3965.89, -3840.93, 429.15, 271.26, 0.000, 0.000, 0.000, 17:49:42.842
1, -3786.14, -3667.13, 550.04, 349.55, 0.000, 0.000, 0.000, 17:49:42.856
2, -3846.83, -3727.08, 566.55, 454.91, 0.000, 0.000, 0.000, 17:49:42.856
3, -3967.26, -3842.36, 593.67, 535.88, 0.000, 0.000, 0.000, 17:49:42.873
4, -3949.37, -3836.57, 434.59, 278.70, 0.000, 0.000, 0.000, 17:49:42.873
5, -3784.31, -3669.79, 567.11, 333.10, 0.000, 0.000, 0.000, 17:49:42.875
6, -3835.54, -3720.73, 590.11, 448.99, 0.000, 0.000, 0.000, 17:49:42.875
7, -3955.54, -3837.32, 611.56, 526.22, 0.000, 0.000, 0.000, 17:49:42.888
8, -3951.61, -3830.62, 445.38, 281.04, 0.000, 0.000, 0.000, 17:49:42.888
9, -3776.83, -3655.53, 564.44, 336.71, 0.000, 0.000, 0.000, 17:49:42.902
10, -3823.38, -3704.60, 582.27, 458.14, 0.000, 0.000, 0.000, 17:49:42.903
11, -3940.59, -3816.57, 587.45, 526.91, 0.000, 0.000, 0.000, 17:49:42.908
12, -3938.42, -3821.88, 446.79, 282.60, 0.000, 0.000, 0.000, 17:49:42.908
13, -3779.70, -3664.47, 544.31, 330.04, 0.000, 0.000, 0.000, 17:49:42.917
14, -3820.00, -3705.47, 585.84, 450.21, 0.000, 0.000, 0.000, 17:49:42.919
15, -3926.64, -3804.85, 605.36, 527.12, 0.000, 0.000, 0.000, 17:49:42.933
16, -3940.02, -3822.84, 457.40, 288.24, 0.000, 0.000, 0.000, 17:49:42.933
17, -3786.58, -3664.15, 568.89, 343.47, 0.000, 0.000, 0.000, 17:49:42.935
18, -3825.16, -3708.84, 595.63, 467.12, 0.000, 0.000, 0.000, 17:49:42.936
19, -3924.52, -3807.22, 625.92, 560.64, 0.000, 0.000, 0.000, 17:49:42.953
20, -3951.88, -3833.63, 458.97, 310.71, 0.000, 0.000, 0.000, 17:49:42.954
21, -3808.58, -3691.23, 553.27, 344.70, 0.000, 0.000, 0.000, 17:49:42.960
22, -3829.79, -3708.71, 585.66, 462.57, 0.000, 0.000, 0.000, 17:49:42.961
23, -3919.33, -3803.41, 613.30, 553.74, 0.000, 0.000, 0.000, 17:49:42.961
24, -3951.17, -3829.43, 461.18, 286.33, 0.000, 0.000, 0.000, 17:49:42.961
25, -3796.80, -3685.76, 551.89, 328.71, 0.000, 0.000, 0.000, 17:49:42.976
26, -3822.16, -3705.38, 595.07, 458.50, 0.000, 0.000, 0.000, 17:49:42.976
27, -3908.98, -3787.83, 614.39, 550.15, 0.000, 0.000, 0.000, 17:49:42.990
28, -3933.13, -3809.65, 475.80, 306.61, 0.000, 0.000, 0.000, 17:49:42.991
29, -3803.07, -3681.31, 539.53, 328.60, 0.000, 0.000, 0.000, 17:49:42.991
30, -3815.92, -3693.58, 595.69, 461.79, 0.000, 0.000, 0.000, 17:49:42.991
31, -3904.32, -3785.31, 639.64, 559.54, 0.000, 0.000, 0.000, 17:49:43.006
32, -3929.67, -3814.26, 464.05, 316.89, 0.000, 0.000, 0.000, 17:49:43.006
33, -3794.70, -3664.55, 564.42, 351.09, 0.000, 0.000, 0.000, 17:49:43.023
34, -3813.79, -3690.24, 596.61, 467.79, 0.000, 0.000, 0.000, 17:49:43.023
35, -3907.86, -3781.55, 634.24, 558.23, 0.000, 0.000, 0.000, 17:49:43.023
36, -3941.19, -3822.19, 468.36, 297.79, 0.000, 0.000, 0.000, 17:49:43.023
