No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-08-29_17-51-58
65, -3912.91, -3761.24, 486.32, 357.04, 0.000, 0.000, 0.000, 17:52:01.083
66, -3941.63, -3792.94, 550.92, 455.02, 0.000, 0.000, 0.000, 17:52:01.083
67, -3993.70, -3846.92, 387.64, 134.99, 0.000, 0.000, 0.000, 17:52:01.097
68, -3955.29, -3797.91, 493.83, 241.17, 0.000, 0.000, 0.000, 17:52:01.097
69, -3928.30, -3795.40, 497.43, 345.71, 0.000, 0.000, 0.000, 17:52:01.110
70, -3931.50, -3794.34, 556.65, 449.17, 0.000, 0.000, 0.000, 17:52:01.110
71, -3977.73, -3838.35, 392.32, 139.97, 0.000, 0.000, 0.000, 17:52:01.111
72, -3918.80, -3772.55, 489.03, 236.75, 0.000, 0.000, 0.000, 17:52:01.112
73, -3905.01, -3772.10, 486.47, 347.12, 0.000, 0.000, 0.000, 17:52:01.127
74, -3948.31, -3819.32, 561.99, 438.98, 0.000, 0.000, 0.000, 17:52:01.128
75, -3989.58, -3854.12, 397.42, 132.25, 0.000, 0.000, 0.000, 17:52:01.142
76, -3915.78, -3785.19, 492.68, 235.08, 0.000, 0.000, 0.000, 17:52:01.143
77, -3911.27, -3780.95, 501.62, 351.37, 0.000, 0.000, 0.000, 17:52:01.145
78, -3956.21, -3819.16, 565.52, 465.54, 0.000, 0.000, 0.000, 17:52:01.145
79, -3999.28, -3867.93, 390.31, 135.87, 0.000, 0.000, 0.000, 17:52:01.158
80, -3930.58, -3783.57, 481.88, 223.75, 0.000, 0.000, 0.000, 17:52:01.158
81, -3919.14, -3779.79, 497.85, 343.52, 0.000, 0.000, 0.000, 17:52:01.173
82, -3961.85, -3824.96, 562.87, 454.70, 0.000, 0.000, 0.000, 17:52:01.174
83, -3994.09, -3862.47, 391.32, 138.14, 0.000, 0.000, 0.000, 17:52:01.176
84, -3927.01, -3784.00, 489.41, 227.14, 0.000, 0.000, 0.000, 17:52:01.176
85, -3904.72, -3766.39, 503.26, 336.85, 0.000, 0.000, 0.000, 17:52:01.189
86, -3945.92, -3800.16, 569.23, 451.81, 0.000, 0.000, 0.000, 17:52:01.190
87, -3993.54, -3850.36, 390.41, 117.50, 0.000, 0.000, 0.000, 17:52:01.200
88, -3923.53, -3771.47, 479.32, 199.91, 0.000, 0.000, 0.000, 17:52:01.200
89, -3914.27, -3773.79, 493.67, 311.37, 0.000, 0.000, 0.000, 17:52:01.202
90, -3951.04, -3806.81, 558.31, 419.42, 0.000, 0.000, 0.000, 17:52:01.202
91, -3987.01, -3849.42, 388.02, 92.35, 0.000, 0.000, 0.000, 17:52:01.216
92, -3910.17, -3764.65, 479.39, 165.98, 0.000, 0.000, 0.000, 17:52:01.216
93, -3897.45, -3765.59, 496.70, 287.23, 0.000, 0.000, 0.000, 17:52:01.230
94, -3943.90, -3807.94, 563.25, 390.71, 0.000, 0.000, 0.000, 17:52:01.230
95, -4008.28, -3858.25, 388.96, 47.99, 0.000, 0.000, 0.000, 17:52:01.231
96, -3925.88, -3769.61, 481.68, 139.33, 0.000, 0.000, 0.000, 17:52:01.231
97, -3919.22, -3772.20, 501.40, 261.96, 0.000, 0.000, 0.000, 17:52:01.248
98, -3952.12, -3805.58, 568.25, 377.87, 0.000, 0.000, 0.000, 17:52:01.249
99, -3999.39, -3846.18, 392.74, 51.04, 0.000, 0.000, 0.000, 17:52:01.262
100, -3922.98, -3770.74, 481.58, 144.40, 0.000, 0.000, 0.000, 17:52:01.262
101, -3917.26, -3769.62, 488.11, 274.79, 0.000, 0.000, 0.000, 17:52:01.263
102, -3956.46, -3809.20, 569.41, 404.93, 0.000, 0.000, 0.000, 17:52:01.263
103, -3993.69, -3846.79, 403.91, 90.27, 0.000, 0.000, 0.000, 17:52:01.282
104, -3934.63, -3777.57, 483.91, 164.42, 0.000, 0.000, 0.000, 17:52:01.282
105, -3944.79, -3809.48, 509.31, 297.32, 0.000, 0.000, 0.000, 17:52:01.290
106, -3960.22, -3823.47, 578.93, 409.63, 0.000, 0.000, 0.000, 17:52:01.290
107, -3971.42, -3824.66, 392.72, 92.81, 0.000, 0.000, 0.000, 17:52:01.292
108, -3913.46, -3767.52, 484.41, 179.96, 0.000, 0.000, 0.000, 17:52:01.293
109, -3880.57, -3739.56, 502.30, 299.73, 0.000, 0.000, 0.000, 17:52:01.310
110, -3925.97, -3771.86, 575.44, 422.05, 0.000, 0.000, 0.000, 17:52:01.312
111, -3976.66, -3824.92, 405.15, 100.17, 0.000, 0.000, 0.000, 17:52:01.323
112, -3897.02, -3732.66, 488.21, 164.07, 0.000, 0.000, 0.000, 17:52:01.323
113, -3892.68, -3741.52, 492.92, 267.37, 0.000, 0.000, 0.000, 17:52:01.324
114, -3942.59, -3790.54, 573.40, 395.26, 0.000, 0.000, 0.000, 17:52:01.324
115, -3983.19, -3834.69, 412.35, 63.55, 0.000, 0.000, 0.000, 17:52:01.336
116, -3909.27, -3763.37, 491.57, 134.84, 0.000, 0.000, 0.000, 17:52:01.336
117, -3897.76, -3760.99, 509.46, 253.93, 0.000, 0.000, 0.000, 17:52:01.351
118, -3955.13, -3797.71, 569.14, 376.85, 0.000, 0.000, 0.000, 17:52:01.351
119, -3990.99, -3835.36, 398.09, 61.70, 0.000, 0.000, 0.000, 17:52:01.351
120, -3905.07, -3755.79, 484.85, 137.91, 0.000, 0.000, 0.000, 17:52:01.351
121, -3909.70, -3759.95, 501.40, 269.67, 0.000, 0.000, 0.000, 17:52:01.365
122, -3950.57, -3808.51, 571.60, 399.97, 0.000, 0.000, 0.000, 17:52:01.365
123, -3997.17, -3841.70, 388.04, 80.33, 0.000, 0.000, 0.000, 17:52:01.382
124, -3928.75, -3766.86, 489.23, 154.02, 0.000, 0.000, 0.000, 17:52:01.383
125, -3915.05, -3776.32, 498.62, 280.60, 0.000, 0.000, 0.000, 17:52:01.383
126, -3946.28, -3806.57, 579.49, 402.42, 0.000, 0.000, 0.000, 17:52:01.383
127, -3983.34, -3839.30, 408.27, 89.78, 0.000, 0.000, 0.000, 17:52:01.397
128, -3920.31, -3763.67, 487.78, 154.92, 0.000, 0.000, 0.000, 17:52:01.397
129, -3905.76, -3755.56, 505.89, 284.38, 0.000, 0.000, 0.000, 17:52:01.412
130, -3946.14, -3788.46, 580.89, 409.87, 0.000, 0.000, 0.000, 17:52:01.412
131, -3992.59, -3833.11, 409.97, 75.94, 0.000, 0.000, 0.000, 17:52:01.413
132, -3918.79, -3769.43, 488.08, 118.01, 0.000, 0.000, 0.000, 17:52:01.413
133, -3902.57, -3771.07, 501.55, 234.22, 0.000, 0.000, 0.000, 17:52:01.428
134, -3933.75, -3795.09, 579.66, 353.56, 0.000, 0.000, 0.000, 17:52:01.428
135, -3986.55, -3845.76, 410.93, 27.26, 0.000, 0.000, 0.000, 17:52:01.442
136, -3918.69, -3776.15, 483.26, 71.43, 0.000, 0.000, 0.000, 17:52:01.443
137, -3910.10, -3767.69, 505.19, 184.35, 0.000, 0.000, 0.000, 17:52:01.444
138, -3935.37, -3797.69, 589.17, 309.36, 0.000, 0.000, 0.000, 17:52:01.444
139, -3989.30, -3843.69, 412.35, -31.65, 0.000, 0.000, 0.000, 17:52:01.460
140, -3907.56, -3760.03, 490.46, 13.46, 0.000, 0.000, 0.000, 17:52:01.461
141, -3905.42, -3757.02, 510.34, 137.77, 0.000, 0.000, 0.000, 17:52:01.472
142, -3934.50, -3788.28, 591.06, 267.77, 0.000, 0.000, 0.000, 17:52:01.473
143, -3989.19, -3837.32, 411.45, -57.44, 0.000, 0.000, 0.000, 17:52:01.476
144, -3913.15, -3761.31, 484.41, -27.55, 0.000, 0.000, 0.000, 17:52:01.477
145, -3895.85, -3750.25, 508.64, 108.97, 0.000, 0.000, 0.000, 17:52:01.488
146, -3938.83, -3802.43, 580.29, 230.72, 0.000, 0.000, 0.000, 17:52:01.489
147, -3992.47, -3857.13, 402.50, -84.41, 0.000, 0.000, 0.000, 17:52:01.500
148, -3929.87, -3781.24, 477.24, -38.10, 0.000, 0.000, 0.000, 17:52:01.501
149, -3910.55, -3766.47, 510.43, 100.06, 0.000, 0.000, 0.000, 17:52:01.502
150, -3944.86, -3797.08, 582.14, 237.25, 0.000, 0.000, 0.000, 17:52:01.503
151, -3984.74, -3844.27, 403.63, -91.65, 0.000, 0.000, 0.000, 17:52:01.515
152, -3917.28, -3771.47, 473.22, -41.88, 0.000, 0.000, 0.000, 17:52:01.516
153, -3912.96, -3775.57, 495.33, 101.60, 0.000, 0.000, 0.000, 17:52:01.530
154, -3950.47, -3811.90, 577.65, 251.53, 0.000, 0.000, 0.000, 17:52:01.530
155, -3992.01, -3846.72, 418.36, -47.32, 0.000, 0.000, 0.000, 17:52:01.531
156, -3920.03, -3764.02, 484.14, 0.38, 0.000, 0.000, 0.000, 17:52:01.531
157, -3907.57, -3758.55, 508.61, 133.02, 0.000, 0.000, 0.000, 17:52:01.548
158, -3939.43, -3798.87, 577.70, 259.41, 0.000, 0.000, 0.000, 17:52:01.550
159, -3991.78, -3851.59, 396.91, -66.76, 0.000, 0.000, 0.000, 17:52:01.562
160, -3913.50, -3773.82, 475.23, -24.39, 0.000, 0.000, 0.000, 17:52:01.563
161, -3908.39, -3769.79, 505.33, 111.46, 0.000, 0.000, 0.000, 17:52:01.563
162, -3941.61, -3805.12, 577.90, 246.69, 0.000, 0.000, 0.000, 17:52:01.563
