No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-08-10_15-48-15
111, -3631.84, -4192.32, -2498.23, -2145.49, 0.000, 0.000, 0.000, 15:48:20.656
112, -3245.69, -3811.53, -2103.00, -1819.14, 0.000, 0.000, 0.000, 15:48:20.657
113, -3126.49, -3691.78, -1969.09, -1702.28, 0.000, 0.000, 0.000, 15:48:20.658
114, -3615.42, -4177.47, -2471.13, -2112.63, 0.000, 0.000, 0.000, 15:48:20.658
115, -3648.86, -4219.30, -2513.78, -2157.36, 0.000, 0.000, 0.000, 15:48:20.677
116, -3313.24, -3881.90, -2177.60, -1879.11, 0.000, 0.000, 0.000, 15:48:20.677
117, -3194.15, -3754.32, -2036.05, -1763.29, 0.000, 0.000, 0.000, 15:48:20.688
118, -3668.12, -4224.64, -2512.26, -2161.96, 0.000, 0.000, 0.000, 15:48:20.689
119, -3656.75, -4220.45, -2525.23, -2172.32, 0.000, 0.000, 0.000, 15:48:20.692
120, -3297.02, -3871.15, -2154.79, -1856.73, 0.000, 0.000, 0.000, 15:48:20.693
121, -3183.86, -3751.22, -2025.04, -1745.55, 0.000, 0.000, 0.000, 15:48:20.701
122, -3646.32, -4211.39, -2500.44, -2148.53, 0.000, 0.000, 0.000, 15:48:20.702
123, -3648.85, -4221.27, -2511.03, -2164.44, 0.000, 0.000, 0.000, 15:48:20.718
124, -3279.54, -3850.04, -2130.54, -1839.07, 0.000, 0.000, 0.000, 15:48:20.718
125, -3185.37, -3756.38, -2019.01, -1748.34, 0.000, 0.000, 0.000, 15:48:20.718
126, -3662.22, -4230.96, -2497.68, -2146.09, 0.000, 0.000, 0.000, 15:48:20.725
127, -3654.51, -4220.96, -2542.18, -2178.88, 0.000, 0.000, 0.000, 15:48:20.732
128, -3293.37, -3861.87, -2152.31, -1864.01, 0.000, 0.000, 0.000, 15:48:20.732
129, -3180.77, -3750.08, -2015.45, -1747.60, 0.000, 0.000, 0.000, 15:48:20.746
130, -3636.42, -4198.23, -2484.33, -2129.95, 0.000, 0.000, 0.000, 15:48:20.746
131, -3636.15, -4208.17, -2489.44, -2140.77, 0.000, 0.000, 0.000, 15:48:20.746
132, -3229.22, -3799.08, -2082.47, -1792.22, 0.000, 0.000, 0.000, 15:48:20.746
133, -3121.89, -3685.88, -1950.15, -1681.80, 0.000, 0.000, 0.000, 15:48:20.761
134, -3603.28, -4166.01, -2447.83, -2089.94, 0.000, 0.000, 0.000, 15:48:20.762
135, -3599.34, -4161.99, -2464.93, -2113.28, 0.000, 0.000, 0.000, 15:48:20.776
136, -3249.78, -3816.12, -2115.82, -1820.61, 0.000, 0.000, 0.000, 15:48:20.777
137, -3116.06, -3683.15, -1956.95, -1686.86, 0.000, 0.000, 0.000, 15:48:20.777
138, -3589.39, -4152.72, -2440.55, -2093.03, 0.000, 0.000, 0.000, 15:48:20.777
139, -3605.32, -4179.64, -2470.22, -2116.45, 0.000, 0.000, 0.000, 15:48:20.793
140, -3271.58, -3836.32, -2128.74, -1833.46, 0.000, 0.000, 0.000, 15:48:20.795
141, -3164.94, -3725.10, -2012.62, -1734.61, 0.000, 0.000, 0.000, 15:48:20.812
142, -3631.28, -4185.11, -2477.51, -2127.48, 0.000, 0.000, 0.000, 15:48:20.812
143, -3637.77, -4192.88, -2495.50, -2140.64, 0.000, 0.000, 0.000, 15:48:20.813
144, -3278.42, -3844.00, -2133.16, -1847.09, 0.000, 0.000, 0.000, 15:48:20.813
145, -3167.40, -3742.03, -2000.51, -1737.71, 0.000, 0.000, 0.000, 15:48:20.827
146, -3628.17, -4189.92, -2469.93, -2127.02, 0.000, 0.000, 0.000, 15:48:20.828
147, -3617.15, -4192.09, -2487.86, -2135.46, 0.000, 0.000, 0.000, 15:48:20.843
148, -3259.94, -3829.05, -2125.96, -1834.32, 0.000, 0.000, 0.000, 15:48:20.843
149, -3170.16, -3736.52, -2014.67, -1742.36, 0.000, 0.000, 0.000, 15:48:20.844
150, -3634.09, -4200.48, -2484.26, -2137.89, 0.000, 0.000, 0.000, 15:48:20.845
151, -3633.29, -4195.67, -2509.13, -2152.89, 0.000, 0.000, 0.000, 15:48:20.851
152, -3254.74, -3821.01, -2123.49, -1829.80, 0.000, 0.000, 0.000, 15:48:20.852
153, -3136.94, -3700.07, -1975.65, -1710.18, 0.000, 0.000, 0.000, 15:48:20.866
154, -3611.42, -4166.81, -2459.89, -2112.55, 0.000, 0.000, 0.000, 15:48:20.867
155, -3634.11, -4201.17, -2499.69, -2146.00, 0.000, 0.000, 0.000, 15:48:20.867
156, -3261.21, -3827.85, -2119.69, -1833.30, 0.000, 0.000, 0.000, 15:48:20.867
157, -3166.60, -3733.13, -2016.67, -1736.09, 0.000, 0.000, 0.000, 15:48:20.880
158, -3625.14, -4186.84, -2482.10, -2125.28, 0.000, 0.000, 0.000, 15:48:20.880
159, -3622.14, -4195.02, -2486.26, -2137.51, 0.000, 0.000, 0.000, 15:48:20.896
160, -3253.08, -3820.24, -2112.96, -1824.13, 0.000, 0.000, 0.000, 15:48:20.896
161, -3169.51, -3734.22, -2008.09, -1732.86, 0.000, 0.000, 0.000, 15:48:20.897
162, -3650.82, -4212.13, -2504.39, -2145.73, 0.000, 0.000, 0.000, 15:48:20.897
163, -3659.43, -4225.08, -2527.69, -2177.66, 0.000, 0.000, 0.000, 15:48:20.910
164, -3310.91, -3870.24, -2165.15, -1875.71, 0.000, 0.000, 0.000, 15:48:20.911
165, -3170.75, -3737.16, -2016.77, -1738.41, 0.000, 0.000, 0.000, 15:48:20.925
166, -3625.00, -4182.48, -2484.30, -2114.55, 0.000, 0.000, 0.000, 15:48:20.928
167, -3610.94, -4176.19, -2491.46, -2129.22, 0.000, 0.000, 0.000, 15:48:20.928
168, -3258.16, -3823.60, -2117.91, -1836.17, 0.000, 0.000, 0.000, 15:48:20.928
169, -3169.34, -3726.65, -1997.13, -1730.37, 0.000, 0.000, 0.000, 15:48:20.940
170, -3648.26, -4199.23, -2494.19, -2140.05, 0.000, 0.000, 0.000, 15:48:20.940
171, -3623.66, -4177.49, -2486.99, -2140.48, 0.000, 0.000, 0.000, 15:48:20.956
172, -3243.39, -3807.37, -2107.24, -1810.39, 0.000, 0.000, 0.000, 15:48:20.957
173, -3158.91, -3724.73, -1990.99, -1724.25, 0.000, 0.000, 0.000, 15:48:20.958
174, -3633.60, -4187.67, -2475.01, -2130.25, 0.000, 0.000, 0.000, 15:48:20.958
175, -3627.09, -4192.11, -2486.31, -2145.58, 0.000, 0.000, 0.000, 15:48:20.974
176, -3266.89, -3838.27, -2122.58, -1832.78, 0.000, 0.000, 0.000, 15:48:20.975
177, -3160.71, -3721.36, -1999.83, -1729.16, 0.000, 0.000, 0.000, 15:48:20.985
178, -3623.98, -4182.44, -2472.30, -2116.46, 0.000, 0.000, 0.000, 15:48:20.987
179, -3628.34, -4198.07, -2485.22, -2150.32, 0.000, 0.000, 0.000, 15:48:20.992
180, -3264.35, -3832.07, -2125.13, -1839.40, 0.000, 0.000, 0.000, 15:48:20.992
181, -3167.40, -3730.19, -2019.19, -1737.00, 0.000, 0.000, 0.000, 15:48:21.000
182, -3621.91, -4184.69, -2490.30, -2130.94, 0.000, 0.000, 0.000, 15:48:21.000
183, -3612.40, -4178.01, -2492.64, -2135.75, 0.000, 0.000, 0.000, 15:48:21.016
184, -3252.61, -3833.68, -2122.57, -1834.13, 0.000, 0.000, 0.000, 15:48:21.016
185, -3162.14, -3732.50, -2014.97, -1736.00, 0.000, 0.000, 0.000, 15:48:21.016
186, -3623.72, -4185.70, -2481.77, -2127.97, 0.000, 0.000, 0.000, 15:48:21.016
187, -3615.14, -4182.59, -2497.93, -2140.30, 0.000, 0.000, 0.000, 15:48:21.030
188, -3257.51, -3826.08, -2136.99, -1836.64, 0.000, 0.000, 0.000, 15:48:21.031
189, -3159.17, -3730.75, -2025.19, -1740.77, 0.000, 0.000, 0.000, 15:48:21.045
190, -3620.42, -4182.51, -2477.77, -2123.10, 0.000, 0.000, 0.000, 15:48:21.045
191, -3615.95, -4174.72, -2486.14, -2131.10, 0.000, 0.000, 0.000, 15:48:21.046
192, -3262.44, -3838.72, -2125.45, -1835.41, 0.000, 0.000, 0.000, 15:48:21.046
193, -3171.98, -3738.36, -2016.84, -1737.43, 0.000, 0.000, 0.000, 15:48:21.060
194, -3654.64, -4209.69, -2497.20, -2142.46, 0.000, 0.000, 0.000, 15:48:21.062
195, -3615.96, -4184.09, -2489.81, -2141.80, 0.000, 0.000, 0.000, 15:48:21.079
196, -3262.57, -3833.18, -2131.23, -1838.09, 0.000, 0.000, 0.000, 15:48:21.079
197, -3185.09, -3750.87, -2027.44, -1755.80, 0.000, 0.000, 0.000, 15:48:21.080
198, -3632.57, -4193.06, -2481.53, -2133.34, 0.000, 0.000, 0.000, 15:48:21.080
199, -3630.48, -4187.38, -2493.38, -2145.87, 0.000, 0.000, 0.000, 15:48:21.091
200, -3263.07, -3832.52, -2119.38, -1827.28, 0.000, 0.000, 0.000, 15:48:21.092
0, -3164.66, -3731.82, -2003.37, -1728.29, 0.000, 0.000, 0.000, 15:48:21.094
1, -3632.90, -4197.09, -2490.70, -2139.89, 0.000, 0.000, 0.000, 15:48:21.108
2, -3631.98, -4199.61, -2512.76, -2162.04, 0.000, 0.000, 0.000, 15:48:21.109
3, -3257.67, -3825.53, -2125.54, -1833.48, 0.000, 0.000, 0.000, 15:48:21.125
4, -3159.74, -3725.95, -2004.84, -1727.74, 0.000, 0.000, 0.000, 15:48:21.127
5, -3622.70, -4182.75, -2476.91, -2120.36, 0.000, 0.000, 0.000, 15:48:21.127
6, -3631.94, -4196.58, -2501.53, -2151.49, 0.000, 0.000, 0.000, 15:48:21.128
7, -3301.96, -3872.24, -2150.27, -1864.11, 0.000, 0.000, 0.000, 15:48:21.135
8, -3208.55, -3775.80, -2050.89, -1771.89, 0.000, 0.000, 0.000, 15:48:21.137
9, -3656.62, -4226.27, -2509.38, -2163.94, 0.000, 0.000, 0.000, 15:48:21.150
10, -3632.61, -4205.50, -2505.52, -2159.85, 0.000, 0.000, 0.000, 15:48:21.150
11, -3272.03, -3839.12, -2138.81, -1843.64, 0.000, 0.000, 0.000, 15:48:21.151
12, -3195.23, -3765.04, -2036.79, -1754.43, 0.000, 0.000, 0.000, 15:48:21.152
13, -3638.10, -4204.43, -2502.11, -2143.01, 0.000, 0.000, 0.000, 15:48:21.165
14, -3609.89, -4180.01, -2483.72, -2139.23, 0.000, 0.000, 0.000, 15:48:21.165
15, -3246.85, -3819.38, -2111.37, -1823.86, 0.000, 0.000, 0.000, 15:48:21.180
16, -3189.84, -3757.75, -2030.74, -1752.63, 0.000, 0.000, 0.000, 15:48:21.180
17, -3643.70, -4205.53, -2499.99, -2147.57, 0.000, 0.000, 0.000, 15:48:21.180
18, -3609.47, -4172.62, -2485.98, -2127.42, 0.000, 0.000, 0.000, 15:48:21.180
19, -3257.05, -3829.96, -2120.31, -1822.97, 0.000, 0.000, 0.000, 15:48:21.196
20, -3196.39, -3756.96, -2032.97, -1755.34, 0.000, 0.000, 0.000, 15:48:21.196
21, -3637.32, -4201.20, -2488.37, -2141.27, 0.000, 0.000, 0.000, 15:48:21.210
22, -3610.78, -4183.41, -2475.91, -2135.88, 0.000, 0.000, 0.000, 15:48:21.211
23, -3247.59, -3829.95, -2113.45, -1821.85, 0.000, 0.000, 0.000, 15:48:21.211
24, -3167.05, -3735.54, -2010.90, -1731.05, 0.000, 0.000, 0.000, 15:48:21.211
25, -3602.70, -4157.85, -2462.93, -2114.95, 0.000, 0.000, 0.000, 15:48:21.228
26, -3570.75, -4133.13, -2440.41, -2104.34, 0.000, 0.000, 0.000, 15:48:21.229
27, -3245.30, -3812.30, -2104.45, -1813.87, 0.000, 0.000, 0.000, 15:48:21.241
28, -3196.81, -3754.37, -2034.76, -1753.75, 0.000, 0.000, 0.000, 15:48:21.243
29, -3628.44, -4179.78, -2480.78, -2127.14, 0.000, 0.000, 0.000, 15:48:21.244
30, -3596.90, -4158.59, -2452.11, -2117.33, 0.000, 0.000, 0.000, 15:48:21.244
31, -3247.56, -3815.27, -2107.72, -1809.17, 0.000, 0.000, 0.000, 15:48:21.257
32, -3200.82, -3761.06, -2044.91, -1755.54, 0.000, 0.000, 0.000, 15:48:21.259
33, -3631.89, -4195.18, -2484.46, -2139.04, 0.000, 0.000, 0.000, 15:48:21.273
34, -3590.63, -4155.09, -2458.76, -2113.06, 0.000, 0.000, 0.000, 15:48:21.273
35, -3282.68, -3845.15, -2133.87, -1838.80, 0.000, 0.000, 0.000, 15:48:21.274
36, -3226.00, -3791.76, -2067.36, -1782.47, 0.000, 0.000, 0.000, 15:48:21.276
37, -3636.98, -4180.07, -2482.04, -2136.82, 0.000, 0.000, 0.000, 15:48:21.285
38, -3585.48, -4148.05, -2459.53, -2120.79, 0.000, 0.000, 0.000, 15:48:21.287
39, -3227.58, -3798.73, -2087.52, -1797.15, 0.000, 0.000, 0.000, 15:48:21.301
40, -3192.10, -3757.92, -2029.05, -1740.83, 0.000, 0.000, 0.000, 15:48:21.302
41, -3611.21, -4180.23, -2457.32, -2119.08, 0.000, 0.000, 0.000, 15:48:21.302
42, -3554.35, -4128.39, -2422.27, -2080.03, 0.000, 0.000, 0.000, 15:48:21.302
43, -3246.41, -3812.61, -2097.00, -1801.15, 0.000, 0.000, 0.000, 15:48:21.315
44, -3225.09, -3793.32, -2076.60, -1775.94, 0.000, 0.000, 0.000, 15:48:21.316
45, -3642.36, -4199.69, -2500.24, -2142.82, 0.000, 0.000, 0.000, 15:48:21.331
46, -3560.28, -4125.38, -2431.87, -2087.01, 0.000, 0.000, 0.000, 15:48:21.332
47, -3222.67, -3795.62, -2088.31, -1790.28, 0.000, 0.000, 0.000, 15:48:21.332
48, -3207.48, -3777.09, -2036.50, -1757.44, 0.000, 0.000, 0.000, 15:48:21.333
49, -3591.15, -4155.56, -2444.62, -2092.08, 0.000, 0.000, 0.000, 15:48:21.363
50, -3570.77, -4136.11, -2444.24, -2094.98, 0.000, 0.000, 0.000, 15:48:21.365
51, -3230.04, -3798.39, -2084.30, -1805.97, 0.000, 0.000, 0.000, 15:48:21.366
52, -3217.98, -3779.57, -2055.18, -1770.75, 0.000, 0.000, 0.000, 15:48:21.366
53, -3640.21, -4206.23, -2498.87, -2146.55, 0.000, 0.000, 0.000, 15:48:21.367
54, -3607.01, -4172.18, -2470.96, -2130.09, 0.000, 0.000, 0.000, 15:48:21.368
55, -3261.41, -3836.78, -2122.23, -1832.32, 0.000, 0.000, 0.000, 15:48:21.377
56, -3219.18, -3788.00, -2072.90, -1782.81, 0.000, 0.000, 0.000, 15:48:21.377
57, -3632.00, -4188.60, -2491.42, -2144.92, 0.000, 0.000, 0.000, 15:48:21.391
58, -3597.12, -4157.91, -2468.68, -2120.64, 0.000, 0.000, 0.000, 15:48:21.391
59, -3297.76, -3864.08, -2166.12, -1864.62, 0.000, 0.000, 0.000, 15:48:21.398
60, -3241.28, -3809.38, -2085.65, -1801.08, 0.000, 0.000, 0.000, 15:48:21.399
61, -3664.69, -4227.73, -2524.83, -2173.92, 0.000, 0.000, 0.000, 15:48:21.412
62, -3635.09, -4198.78, -2506.31, -2163.76, 0.000, 0.000, 0.000, 15:48:21.412
63, -3274.72, -3844.80, -2138.81, -1843.10, 0.000, 0.000, 0.000, 15:48:21.425
64, -3220.86, -3783.04, -2067.34, -1771.97, 0.000, 0.000, 0.000, 15:48:21.426
65, -3623.57, -4182.32, -2474.00, -2123.87, 0.000, 0.000, 0.000, 15:48:21.428
66, -3583.94, -4151.30, -2448.60, -2109.82, 0.000, 0.000, 0.000, 15:48:21.428
67, -3228.76, -3802.58, -2094.70, -1801.77, 0.000, 0.000, 0.000, 15:48:21.444
68, -3172.66, -3735.51, -2022.04, -1735.30, 0.000, 0.000, 0.000, 15:48:21.446
69, -3605.21, -4161.20, -2465.95, -2116.41, 0.000, 0.000, 0.000, 15:48:21.450
70, -3563.58, -4130.29, -2430.04, -2090.95, 0.000, 0.000, 0.000, 15:48:21.450
71, -3231.51, -3801.20, -2097.55, -1804.35, 0.000, 0.000, 0.000, 15:48:21.451
72, -3178.24, -3747.04, -2027.16, -1740.85, 0.000, 0.000, 0.000, 15:48:21.453
73, -3614.79, -4182.72, -2471.55, -2126.08, 0.000, 0.000, 0.000, 15:48:21.466
74, -3590.92, -4155.00, -2457.69, -2118.93, 0.000, 0.000, 0.000, 15:48:21.466
75, -3243.14, -3806.98, -2108.18, -1809.84, 0.000, 0.000, 0.000, 15:48:21.480
