No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-08-29_17-59-31
108, -4150.95, -3996.52, 372.36, 312.16, 0.000, 0.000, 0.000, 17:59:44.428
109, -4120.10, -3972.02, 409.83, 380.46, 0.000, 0.000, 0.000, 17:59:44.440
110, -4137.88, -3987.13, 406.13, 359.95, 0.000, 0.000, 0.000, 17:59:44.445
111, -4163.31, -4003.93, 296.14, 251.99, 0.000, 0.000, 0.000, 17:59:44.456
112, -4145.63, -3994.35, 376.79, 317.83, 0.000, 0.000, 0.000, 17:59:44.456
113, -4128.86, -3981.18, 407.59, 379.37, 0.000, 0.000, 0.000, 17:59:44.457
114, -4148.15, -3999.82, 411.32, 346.86, 0.000, 0.000, 0.000, 17:59:44.457
115, -4167.58, -4015.97, 289.16, 246.19, 0.000, 0.000, 0.000, 17:59:44.473
116, -4151.99, -3993.26, 366.63, 319.83, 0.000, 0.000, 0.000, 17:59:44.474
117, -4128.32, -3979.07, 407.77, 380.07, 0.000, 0.000, 0.000, 17:59:44.487
118, -4153.73, -4004.38, 402.38, 358.67, 0.000, 0.000, 0.000, 17:59:44.488
119, -4173.09, -4016.06, 293.70, 256.71, 0.000, 0.000, 0.000, 17:59:44.491
120, -4139.86, -3988.57, 378.43, 332.59, 0.000, 0.000, 0.000, 17:59:44.493
121, -4121.72, -3972.43, 414.88, 388.12, 0.000, 0.000, 0.000, 17:59:44.505
122, -4140.70, -3991.02, 401.51, 355.00, 0.000, 0.000, 0.000, 17:59:44.506
123, -4164.79, -4022.52, 287.30, 245.87, 0.000, 0.000, 0.000, 17:59:44.514
124, -4137.71, -3983.69, 382.60, 320.17, 0.000, 0.000, 0.000, 17:59:44.519
125, -4131.63, -3987.26, 405.17, 372.93, 0.000, 0.000, 0.000, 17:59:44.530
126, -4159.72, -4011.43, 405.02, 351.13, 0.000, 0.000, 0.000, 17:59:44.531
127, -4176.60, -4020.80, 288.25, 237.30, 0.000, 0.000, 0.000, 17:59:44.532
128, -4156.46, -4000.63, 363.61, 298.68, 0.000, 0.000, 0.000, 17:59:44.533
129, -4119.49, -3970.29, 413.48, 382.66, 0.000, 0.000, 0.000, 17:59:44.546
130, -4150.55, -4009.71, 397.66, 353.36, 0.000, 0.000, 0.000, 17:59:44.546
